Date,Time,"VR VCC 전류 (SVID IOUT) [A]","CPU 패키지 전력 소비 [W]","IA 코어 전력 소비 [W]","시스템 에이전트 전력 소비 [W]","PL1 전력 제한 (Static) [W]","PL2 전력 제한 (Static) [W]","GPU 전력 소비 [W]","GPU 라인 전력 소비 (avg) [W]","GPU PCIe +12V 입력 전력 소비 [W]","GPU 12VHPWR 전력 소비 [W]","GPU Unknown Rail (D6) 전력 소비 (sum) [W]","GPU Core (NVVDD) 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D4) 전력 소비 (sum) [W]","GPU Misc0 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D) 전력 소비 (sum) [W]","GPU Unknown Rail (10) 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","나머지 칩 전력 소비 [W]","PCH 전력 소비 [W]","총 전력 소비 [W]","총 전력 소비 [W]","T3 [°C]",
17.11.2025,9:28:34.562,14.953,26.717,19.085,3.220,250.0,250.0,72.090,21.245,12.270,60.009,44.830,27.797,17.033,27.467,7.908,0.695,7.213,7.223,0.000,0.000,0.000,0.000,19.0,
17.11.2025,9:28:35.556,19.032,32.079,24.376,3.266,250.0,250.0,71.710,21.125,12.713,59.119,44.564,27.632,16.932,27.290,7.899,0.696,7.203,7.203,0.000,0.000,0.000,0.000,19.0,
17.11.2025,9:28:36.554,17.672,24.440,16.761,3.256,250.0,250.0,40.034,5.611,6.298,9.633,9.891,6.130,3.761,6.057,4.951,0.509,4.442,4.442,0.000,0.000,0.000,0.000,19.0,
17.11.2025,9:28:37.561,21.750,28.498,19.447,3.124,250.0,250.0,17.539,5.397,5.573,9.584,9.406,5.839,3.567,5.765,4.915,0.507,4.408,4.408,0.000,0.002,0.000,0.000,19.0,
17.11.2025,9:28:38.562,21.750,30.939,21.142,3.251,250.0,250.0,14.897,4.989,5.055,8.567,8.452,5.240,3.212,5.179,4.896,0.506,4.390,4.390,0.000,0.000,0.000,0.500,19.0,
17.11.2025,9:28:39.562,53.016,29.705,19.919,3.588,250.0,250.0,16.303,5.453,5.422,9.984,9.559,5.921,3.638,5.847,4.887,0.505,4.382,4.382,0.000,0.000,1.000,0.000,19.0,
17.11.2025,9:28:40.561,111.470,53.881,43.624,3.866,250.0,250.0,20.049,5.405,5.756,9.496,9.461,5.872,3.589,5.799,4.860,0.503,4.357,4.357,0.000,0.000,0.000,0.000,19.0,
17.11.2025,9:28:41.561,29.907,89.613,79.106,4.011,250.0,250.0,15.164,5.419,6.327,8.997,9.513,5.898,3.615,5.825,4.839,0.500,4.339,4.339,0.000,0.000,0.000,0.000,19.0,
17.11.2025,9:28:42.555,19.032,44.581,34.458,3.809,250.0,250.0,16.929,5.781,7.077,9.646,10.370,6.430,3.940,6.357,4.829,0.498,4.331,4.331,0.000,0.000,0.000,0.000,19.0,
17.11.2025,9:28:43.557,23.110,48.190,37.935,3.894,250.0,250.0,32.128,63.094,13.202,102.107,71.352,44.245,27.107,43.709,5.101,0.523,4.578,319.017,0.000,0.000,0.000,0.000,19.0,
17.11.2025,9:28:44.557,24.469,27.625,17.779,3.615,250.0,250.0,190.868,69.485,13.889,233.089,152.529,94.572,57.957,93.432,18.704,1.617,17.088,11.971,0.000,0.000,0.000,0.000,19.0,
17.11.2025,9:28:45.556,21.750,29.005,21.166,3.407,250.0,250.0,147.217,28.234,12.660,81.448,58.376,36.192,22.184,35.752,12.213,0.912,11.301,11.301,0.000,0.000,0.000,0.000,19.0,
17.11.2025,9:28:46.560,19.032,29.910,22.123,3.314,250.0,250.0,110.893,16.206,11.948,42.265,33.632,20.861,12.771,20.605,6.837,0.528,6.309,6.309,0.000,0.000,0.000,0.000,19.0,
17.11.2025,9:28:47.563,25.829,27.849,20.079,3.322,250.0,250.0,55.808,87.891,11.469,159.763,105.757,65.572,40.185,64.782,145.909,18.694,127.215,139.562,0.000,0.000,0.000,0.000,19.0,
17.11.2025,9:28:48.561,17.672,28.965,21.246,3.318,250.0,250.0,109.535,16.927,11.970,44.611,35.087,21.758,13.329,21.501,7.188,0.550,6.638,6.638,0.000,0.001,0.000,0.000,19.0,
17.11.2025,9:28:49.563,17.672,29.440,21.713,3.307,250.0,250.0,136.707,187.988,12.281,298.929,192.539,119.392,73.147,117.947,300.316,135.744,164.572,465.011,0.000,0.000,0.000,0.000,19.0,
17.11.2025,9:28:50.561,19.032,28.405,20.732,3.274,250.0,250.0,194.220,37.121,12.575,111.228,76.790,47.612,29.178,47.037,15.645,1.473,14.172,15.501,0.000,0.000,0.000,0.000,19.0,
17.11.2025,9:28:51.562,25.829,28.033,20.296,3.293,250.0,250.0,256.161,28.544,12.634,82.242,58.845,36.493,22.352,36.053,12.588,0.946,11.642,11.642,0.000,0.000,0.000,0.000,19.0,
17.11.2025,9:28:52.555,17.672,25.563,18.012,3.135,250.0,250.0,94.783,28.349,12.825,81.680,58.606,36.346,22.260,35.907,12.275,0.915,11.360,11.312,0.000,0.000,0.000,0.000,19.0,
17.11.2025,9:28:53.558,13.594,25.027,16.870,3.681,250.0,250.0,76.244,12.624,12.328,30.414,26.512,16.442,10.070,16.247,4.911,0.503,4.408,4.408,0.000,0.000,0.000,0.000,19.0,
17.11.2025,9:28:54.556,19.032,25.631,17.438,3.705,250.0,250.0,38.401,5.039,5.853,8.004,8.600,5.338,3.262,5.277,4.859,0.502,4.357,4.339,0.000,0.000,0.000,0.000,19.0,
17.11.2025,9:28:55.562,43.501,30.504,22.257,3.231,250.0,250.0,25.212,5.747,5.434,11.019,10.200,6.328,3.872,6.254,5.018,0.585,4.433,4.331,0.000,0.002,0.000,0.000,19.0,
17.11.2025,9:28:56.562,17.672,31.575,21.760,3.250,250.0,250.0,15.581,5.290,5.830,9.058,9.245,5.728,3.517,5.655,4.784,0.495,4.289,4.298,0.000,0.001,0.000,0.000,19.0,
17.11.2025,9:28:57.563,27.188,28.984,18.895,3.615,250.0,250.0,35.942,5.730,6.710,9.229,9.884,6.138,3.746,6.065,5.258,0.502,4.756,5.014,0.000,0.000,0.000,0.000,19.0,
17.11.2025,9:28:58.559,17.672,34.671,24.548,3.759,250.0,250.0,17.799,5.316,6.616,8.164,9.180,5.689,3.491,5.616,4.993,0.494,4.499,4.419,0.000,0.000,0.000,0.000,19.0,
17.11.2025,9:28:59.560,24.469,34.014,23.963,3.448,250.0,250.0,16.191,4.993,6.074,7.722,8.560,5.312,3.248,5.251,4.755,0.492,4.263,4.255,0.000,0.000,0.000,0.000,19.0,
17.11.2025,9:29:0.561,24.469,33.173,23.718,3.288,250.0,250.0,15.421,4.978,5.371,8.372,8.530,5.292,3.238,5.231,4.748,0.493,4.255,4.246,0.000,0.000,0.000,0.000,19.0,
17.11.2025,9:29:1.561,20.391,29.531,20.043,3.263,250.0,250.0,15.676,5.014,5.154,8.751,8.625,5.351,3.274,5.290,4.727,0.489,4.238,4.238,0.000,0.000,0.000,0.000,19.0,
17.11.2025,9:29:2.561,21.750,31.885,22.458,3.270,250.0,250.0,15.625,5.302,5.562,9.461,9.321,5.778,3.543,5.717,4.707,0.486,4.221,4.221,0.000,0.000,0.000,0.000,19.0,
17.11.2025,9:29:3.566,20.391,29.182,19.747,3.264,250.0,250.0,16.207,5.321,5.852,9.253,9.379,5.813,3.566,5.739,4.699,0.487,4.212,4.212,0.000,0.000,0.000,0.000,19.0,
17.11.2025,9:29:4.565,25.829,30.931,21.443,3.246,250.0,250.0,15.684,5.348,6.527,8.713,9.453,5.867,3.586,5.793,4.671,0.485,4.186,4.195,0.000,0.001,0.000,0.000,19.0,
17.11.2025,9:29:5.561,20.391,29.833,20.418,3.249,250.0,250.0,17.969,5.875,7.326,9.927,10.704,6.640,4.064,6.567,4.670,0.484,4.186,4.178,0.000,0.000,0.000,0.000,19.0,
17.11.2025,9:29:6.562,24.469,30.944,21.492,3.248,250.0,250.0,17.235,6.213,8.269,10.283,11.515,7.136,4.379,7.050,4.660,0.482,4.178,4.178,0.000,0.001,0.000,0.000,19.0,
17.11.2025,9:29:7.554,13.594,31.680,22.215,3.215,250.0,250.0,14.794,7.460,3.107,13.039,9.997,6.201,3.796,6.116,14.081,1.765,12.316,4.178,0.000,0.000,0.000,0.000,19.0,
17.11.2025,9:29:8.558,17.672,31.407,21.945,3.252,250.0,250.0,12.285,4.533,2.778,9.389,7.547,4.685,2.862,4.624,4.644,0.483,4.161,4.161,0.000,0.000,0.000,0.000,19.0,
17.11.2025,9:29:9.556,21.750,30.118,20.746,3.253,250.0,250.0,12.115,4.236,2.669,8.360,6.848,4.251,2.597,4.202,4.639,0.486,4.153,4.153,0.000,0.000,0.000,0.000,19.0,
17.11.2025,9:29:10.560,21.750,31.591,22.135,3.267,250.0,250.0,11.814,4.078,2.729,7.710,6.490,4.016,2.474,3.967,4.623,0.479,4.144,4.144,0.000,0.000,0.000,0.000,19.0,
17.11.2025,9:29:11.563,19.032,30.798,21.255,3.326,250.0,250.0,12.779,4.155,2.779,7.956,6.655,4.135,2.520,4.086,4.632,0.479,4.153,4.153,0.000,0.000,0.000,1.125,19.0,
17.11.2025,9:29:12.561,110.111,108.271,98.867,3.963,250.0,250.0,141.005,134.247,9.269,363.360,230.101,142.683,87.418,140.952,177.252,53.762,123.490,14.188,0.000,0.000,0.000,1.375,19.0,
17.11.2025,9:29:13.562,110.111,108.271,98.867,3.963,250.0,250.0,359.965,209.576,9.220,317.953,201.900,125.199,76.701,123.686,267.568,68.027,199.541,705.966,0.000,0.000,2.375,1.375,19.0,
17.11.2025,9:29:14.556,103.314,161.938,152.458,4.555,250.0,250.0,354.564,164.928,9.253,375.043,237.394,147.201,90.193,145.434,315.358,73.674,241.684,14.046,0.000,0.000,1.000,1.250,19.0,
17.11.2025,9:29:15.561,106.033,170.195,160.736,4.536,250.0,250.0,357.953,184.970,13.378,342.527,219.743,136.253,83.490,134.607,266.514,67.820,198.694,386.672,0.000,0.000,0.375,1.625,19.0,
17.11.2025,9:29:16.554,111.470,177.240,167.818,4.525,250.0,250.0,369.490,117.830,12.546,296.348,190.596,118.185,72.411,116.757,68.182,18.422,49.760,235.091,0.000,0.000,1.125,0.625,19.0,
17.11.2025,9:29:17.561,111.470,177.240,167.818,4.525,250.0,250.0,336.945,182.731,11.953,323.720,207.166,128.460,78.706,126.911,291.611,71.178,220.433,367.174,0.000,0.000,1.500,1.875,19.0,
17.11.2025,9:29:18.558,106.033,182.743,173.340,4.485,250.0,250.0,326.448,113.143,12.085,298.884,191.879,118.981,72.898,117.553,63.682,17.248,46.434,191.782,0.000,0.000,0.875,1.875,19.0,
17.11.2025,9:29:19.562,108.752,182.743,173.340,4.485,250.0,250.0,327.207,146.787,12.470,323.410,207.301,128.538,78.763,126.989,287.386,70.183,217.203,15.630,0.000,0.000,2.250,2.500,19.0,
17.11.2025,9:29:20.561,89.720,172.860,163.564,4.424,250.0,250.0,326.619,29.356,12.599,84.410,60.168,37.317,22.851,36.865,13.451,1.008,12.443,12.443,0.000,0.000,1.000,1.125,19.0,
17.11.2025,9:29:21.560,29.907,124.917,116.235,3.972,250.0,250.0,142.217,28.424,12.434,81.999,58.567,36.321,22.246,35.881,12.580,0.938,11.642,11.629,0.000,0.000,0.000,0.000,19.0,
17.11.2025,9:29:22.562,96.517,124.917,116.235,3.972,250.0,250.0,85.189,13.329,11.959,33.087,27.938,17.327,10.611,17.120,5.285,0.518,4.767,4.678,0.000,0.000,1.000,0.000,19.0,
17.11.2025,9:29:23.562,118.267,36.289,28.482,3.395,250.0,250.0,43.507,12.364,11.416,30.265,25.852,16.034,9.818,15.839,4.975,0.508,4.467,4.467,0.001,0.000,0.000,0.000,19.0,
17.11.2025,9:29:24.563,17.672,87.866,79.520,3.696,250.0,250.0,45.297,12.599,11.552,31.054,26.430,16.383,10.047,16.187,4.949,0.507,4.442,4.442,0.000,0.000,0.000,0.000,19.0,
17.11.2025,9:29:25.556,19.032,27.991,20.155,3.391,250.0,250.0,41.280,12.118,11.816,28.833,25.207,15.629,9.578,15.446,5.118,0.524,4.594,4.434,0.000,0.000,0.000,0.000,19.0,
17.11.2025,9:29:26.560,24.469,31.075,21.833,3.235,250.0,250.0,38.732,10.198,7.408,26.095,20.771,12.878,7.893,12.731,4.905,0.506,4.399,4.390,0.000,0.002,0.000,0.000,19.0,
17.11.2025,9:29:27.559,24.469,31.891,22.102,3.271,250.0,250.0,23.557,5.721,7.106,9.338,10.206,6.328,3.878,6.243,4.876,0.502,4.374,4.357,0.000,0.000,0.000,0.000,19.0,
17.11.2025,9:29:28.559,23.110,32.382,22.916,3.224,250.0,250.0,16.723,6.895,7.818,13.123,13.001,8.057,4.944,7.959,4.853,0.505,4.348,4.339,0.000,0.000,0.000,0.000,19.0,
17.11.2025,9:29:29.562,23.110,32.313,22.893,3.211,250.0,250.0,19.401,5.857,8.067,8.948,10.566,6.552,4.014,6.466,4.819,0.497,4.322,4.322,0.000,0.000,0.000,0.000,19.0,
17.11.2025,9:29:30.557,20.391,30.781,21.394,3.215,250.0,250.0,17.705,5.721,6.883,9.634,10.255,6.361,3.894,6.275,4.803,0.497,4.306,4.306,0.000,0.000,0.000,0.000,19.0,
17.11.2025,9:29:31.558,20.391,29.821,20.445,3.206,250.0,250.0,16.981,5.425,5.636,9.768,9.567,5.926,3.641,5.852,4.784,0.495,4.289,4.289,0.000,0.000,0.000,0.000,19.0,
17.11.2025,9:29:32.558,13.594,31.661,22.265,3.235,250.0,250.0,15.949,10.842,5.153,20.107,15.636,9.691,5.945,9.581,18.962,2.638,16.324,4.382,0.000,0.000,0.875,0.000,19.0,
17.11.2025,9:29:33.561,27.188,30.610,21.167,3.219,250.0,250.0,15.842,5.561,5.444,10.504,9.900,6.135,3.765,6.062,4.764,0.492,4.272,4.272,0.000,0.000,0.000,0.000,19.0,
17.11.2025,9:29:34.562,19.032,29.780,20.415,3.199,250.0,250.0,15.124,5.783,5.973,10.846,10.440,6.472,3.968,6.386,4.745,0.490,4.255,4.255,0.000,0.000,0.000,0.000,19.0,
17.11.2025,9:29:35.564,21.750,32.996,23.547,3.233,250.0,250.0,15.993,5.272,6.242,8.641,9.236,5.722,3.514,5.649,4.735,0.489,4.246,4.246,0.000,0.000,0.000,0.000,19.0,
17.11.2025,9:29:36.555,24.469,31.784,22.390,3.214,250.0,250.0,16.093,6.226,6.498,12.048,11.502,7.131,4.371,7.045,4.716,0.486,4.230,4.230,0.000,0.000,0.000,0.000,19.0,
17.11.2025,9:29:37.558,23.110,31.507,22.086,3.210,250.0,250.0,16.432,5.354,6.698,8.530,9.450,5.853,3.597,5.779,4.707,0.486,4.221,4.221,0.000,0.000,0.000,0.000,19.0,
17.11.2025,9:29:38.556,12.235,31.575,22.196,3.238,250.0,250.0,16.460,5.978,6.276,11.360,10.933,6.784,4.149,6.699,4.688,0.484,4.204,4.204,0.000,0.000,0.000,0.000,19.0,
17.11.2025,9:29:39.557,23.110,30.258,20.836,3.191,250.0,250.0,16.294,5.168,5.708,8.850,9.034,5.603,3.431,5.530,4.671,0.485,4.186,4.186,0.000,0.000,0.000,0.000,19.0,
17.11.2025,9:29:40.561,106.033,105.378,95.963,3.945,250.0,250.0,123.812,227.128,11.915,392.890,249.939,154.977,94.962,153.103,282.130,68.383,213.747,649.235,0.002,0.000,0.750,0.000,19.0,
17.11.2025,9:29:41.558,110.111,90.148,81.514,3.929,250.0,250.0,246.755,159.376,12.307,339.362,217.111,134.628,82.483,132.994,330.637,77.811,252.826,13.598,0.000,0.000,0.500,0.000,19.0,
17.11.2025,9:29:42.561,114.189,175.019,165.542,4.541,250.0,250.0,343.403,154.333,12.802,342.017,219.087,135.853,83.234,134.207,236.383,63.264,173.119,143.363,0.000,0.000,0.000,2.250,19.0,
17.11.2025,9:29:43.561,114.189,173.343,163.921,4.502,250.0,250.0,359.105,170.169,13.176,385.913,246.555,152.879,93.676,151.040,193.147,58.640,134.506,272.159,0.000,0.000,0.000,1.125,19.0,
17.11.2025,9:29:44.556,104.673,184.241,174.777,4.535,250.0,250.0,370.238,160.247,12.678,353.719,226.287,140.316,85.971,138.622,315.069,74.632,240.437,14.741,0.000,0.000,0.375,2.375,19.0,
17.11.2025,9:29:45.562,84.283,163.376,153.912,4.527,250.0,250.0,370.880,115.425,12.103,318.547,204.037,126.515,77.522,124.990,132.378,40.980,91.399,25.784,0.000,0.000,1.000,1.625,19.0,
17.11.2025,9:29:46.561,108.752,159.801,150.382,4.499,250.0,250.0,328.768,105.853,11.703,306.276,196.228,121.671,74.557,120.207,105.967,22.044,83.923,15.950,0.000,0.000,1.125,1.250,19.0,
17.11.2025,9:29:47.555,116.908,166.259,156.920,4.476,250.0,250.0,329.748,150.020,12.023,336.963,215.453,133.594,81.859,131.985,287.013,70.725,216.288,14.293,0.000,0.000,0.875,2.375,19.0,
17.11.2025,9:29:48.561,107.392,177.933,168.504,4.495,250.0,250.0,330.840,201.533,12.372,319.595,204.873,127.037,77.836,125.513,139.746,43.373,96.374,868.616,0.000,0.000,1.125,0.000,19.0,
17.11.2025,9:29:49.559,110.111,175.159,165.761,4.504,250.0,250.0,329.905,144.646,12.990,312.396,200.822,124.527,76.295,123.015,114.942,24.776,90.166,366.530,0.000,0.000,1.750,1.125,19.0,
17.11.2025,9:29:50.561,118.267,170.839,161.208,4.608,250.0,250.0,216.962,94.169,13.769,214.480,140.758,87.281,53.477,86.227,165.980,49.966,116.014,13.738,0.000,0.000,1.500,1.250,19.0,
17.11.2025,9:29:51.556,31.266,146.254,136.687,4.561,250.0,250.0,234.493,30.551,14.175,86.534,62.461,38.732,23.729,38.268,14.720,1.098,13.622,12.172,0.000,0.000,1.500,0.000,19.0,
17.11.2025,9:29:52.561,111.470,120.386,111.573,4.096,250.0,250.0,274.647,205.764,14.101,353.616,227.131,140.836,86.295,139.143,251.870,65.534,186.336,592.780,0.001,0.000,0.000,2.375,19.0,
17.11.2025,9:29:53.562,118.267,176.269,166.745,4.552,250.0,250.0,368.063,162.054,13.106,344.832,221.020,137.049,83.971,135.392,335.474,80.222,255.252,14.222,0.000,0.000,1.500,2.375,19.0,
17.11.2025,9:29:54.557,107.392,181.295,171.839,4.520,250.0,250.0,368.744,162.054,11.909,351.669,224.447,139.173,85.274,137.493,126.686,26.272,100.414,185.689,0.000,0.000,1.750,0.000,19.0,
17.11.2025,9:29:55.561,107.392,180.386,170.975,4.531,250.0,250.0,371.239,138.903,12.054,391.309,249.210,154.537,94.673,152.675,229.504,66.946,162.558,438.609,0.000,0.000,0.000,0.000,9.0,
17.11.2025,9:29:56.563,107.392,168.263,158.796,4.551,250.0,250.0,371.239,195.208,12.054,391.309,249.210,154.537,94.673,152.675,229.504,66.946,162.558,438.609,0.000,0.000,0.375,2.000,9.0,
17.11.2025,9:29:57.562,106.033,162.663,153.164,4.543,250.0,250.0,346.665,130.176,12.317,299.653,192.488,119.365,73.123,117.926,90.427,19.962,70.465,306.034,0.001,0.000,0.000,2.250,9.0,
17.11.2025,9:29:58.562,112.830,184.869,175.180,4.683,250.0,250.0,328.783,135.530,12.612,296.263,190.562,118.162,72.400,116.735,132.497,40.917,91.581,283.573,0.000,0.000,1.500,1.250,9.0,
17.11.2025,9:29:59.561,114.189,168.649,159.026,4.655,250.0,250.0,320.483,149.819,12.862,340.155,217.993,135.168,82.825,133.535,280.899,60.773,220.126,13.857,0.000,0.000,0.000,1.875,9.0,
17.11.2025,9:30:0.560,112.830,190.558,181.104,4.505,250.0,250.0,326.195,238.557,13.044,333.272,213.802,132.576,81.226,130.979,313.091,73.770,239.322,854.489,0.001,0.000,1.500,0.000,9.0,
17.11.2025,9:30:1.561,106.033,175.675,166.048,4.611,250.0,250.0,299.490,47.443,12.886,152.390,102.028,63.271,38.757,62.506,14.610,1.236,13.374,13.374,0.000,0.000,0.000,1.125,9.0,
17.11.2025,9:30:2.562,12.235,125.069,116.139,4.099,250.0,250.0,203.750,124.672,12.508,210.476,137.489,85.263,52.226,84.233,243.035,64.384,178.651,178.457,0.000,0.000,2.500,0.875,9.0,
17.11.2025,9:30:3.555,106.033,55.168,47.161,3.511,250.0,250.0,214.697,28.977,11.796,83.848,59.323,36.786,22.537,36.334,13.379,0.995,12.384,12.384,0.000,0.000,0.000,0.000,9.0,
17.11.2025,9:30:4.562,116.908,166.835,157.394,4.543,250.0,250.0,155.208,151.597,12.000,355.196,226.718,140.577,86.141,138.884,123.856,30.965,92.891,308.745,0.000,0.000,1.250,2.250,9.0,
17.11.2025,9:30:5.558,112.830,162.025,152.551,4.524,250.0,250.0,362.933,165.036,12.635,364.929,233.222,144.616,88.606,142.863,287.442,70.798,216.644,88.599,0.000,0.000,2.375,0.125,9.0,
17.11.2025,9:30:6.562,110.111,170.242,160.788,4.516,250.0,250.0,373.696,153.820,13.034,345.216,221.226,137.182,84.044,135.525,293.199,63.355,229.844,15.578,0.000,0.000,2.500,1.750,9.0,
17.11.2025,9:30:7.557,116.908,172.940,163.484,4.522,250.0,250.0,366.816,164.281,13.041,362.070,231.706,143.676,88.030,141.935,322.311,76.396,245.915,17.728,0.000,0.000,1.375,0.750,56.0,
17.11.2025,9:30:8.562,99.236,158.342,148.937,4.502,250.0,250.0,366.772,152.564,12.503,341.560,218.626,135.567,83.059,133.922,292.784,63.493,229.290,14.835,0.000,0.000,2.625,2.375,56.0,
17.11.2025,9:30:9.561,112.830,162.934,153.563,4.518,250.0,250.0,347.220,121.267,11.963,315.630,202.237,125.407,76.830,123.894,170.714,32.035,138.679,15.284,0.000,0.000,2.500,0.000,56.0,
17.11.2025,9:30:10.555,112.830,162.934,153.563,4.518,250.0,250.0,332.248,155.048,11.851,316.830,202.819,125.758,77.061,124.246,240.393,64.773,175.620,211.131,0.000,0.000,1.625,0.000,56.0,
17.11.2025,9:30:11.561,110.111,173.528,164.142,4.500,250.0,250.0,335.184,159.394,12.224,313.020,200.715,124.460,76.255,122.960,133.992,41.521,92.471,476.325,0.000,0.000,0.750,1.250,56.0,
17.11.2025,9:30:12.557,106.033,168.803,159.365,4.500,250.0,250.0,329.543,174.619,12.548,330.874,211.974,131.432,80.542,129.848,229.653,63.232,166.421,389.668,0.000,0.000,0.500,1.500,56.0,
17.11.2025,9:30:13.562,110.111,158.588,148.946,4.609,250.0,250.0,239.258,63.843,13.329,214.268,140.364,87.035,53.329,85.992,15.321,1.146,14.175,13.469,0.000,0.000,2.250,2.250,56.0,
17.11.2025,9:30:14.559,122.346,166.702,157.168,4.556,250.0,250.0,245.318,149.683,14.212,334.937,215.576,133.674,81.902,132.065,283.671,70.979,212.692,17.122,0.000,0.000,1.125,0.125,56.0,
17.11.2025,9:30:15.561,112.830,180.800,171.355,4.536,250.0,250.0,363.766,139.162,14.632,342.069,220.251,136.577,83.674,134.932,222.205,42.522,179.683,15.072,0.000,0.000,1.125,0.375,56.0,
17.11.2025,9:30:16.556,116.908,173.506,163.993,4.562,250.0,250.0,368.852,162.932,13.839,355.913,228.348,141.593,86.755,139.887,323.406,76.462,246.944,16.178,0.000,0.000,0.000,2.750,56.0,
17.11.2025,9:30:17.561,106.033,158.563,149.134,4.551,250.0,250.0,369.334,126.859,12.719,343.247,219.765,136.269,83.496,134.636,161.617,31.108,130.509,15.224,0.000,0.000,0.375,1.125,56.0,
17.11.2025,9:30:18.559,112.830,173.644,164.137,4.523,250.0,250.0,367.204,210.625,11.804,332.389,212.439,131.731,80.708,130.146,270.561,67.812,202.749,665.907,0.000,0.000,1.125,1.875,56.0,
17.11.2025,9:30:19.561,104.673,164.573,155.213,4.496,250.0,250.0,349.943,145.828,12.168,336.674,215.383,133.557,81.826,131.948,265.676,53.859,211.817,15.377,0.000,0.000,0.000,0.000,56.0,
17.11.2025,9:30:20.557,111.470,169.963,160.551,4.491,250.0,250.0,333.568,164.721,12.543,297.465,191.277,118.609,72.668,117.169,49.785,13.099,36.685,737.907,0.000,0.000,0.000,1.500,56.0,
17.11.2025,9:30:21.560,111.470,187.570,178.154,4.505,250.0,250.0,329.096,150.990,12.813,335.294,214.921,133.270,81.651,131.661,291.171,70.747,220.425,17.952,0.000,0.000,0.125,1.125,56.0,
17.11.2025,9:30:22.562,115.549,181.527,172.139,4.490,250.0,250.0,329.262,160.497,12.946,329.149,211.190,130.952,80.238,129.367,272.594,66.770,205.824,165.941,0.000,0.000,0.000,1.125,56.0,
