Date,Time,"VR VCC 전류 (SVID IOUT) [A]","CPU 패키지 전력 소비 [W]","IA 코어 전력 소비 [W]","시스템 에이전트 전력 소비 [W]","PL1 전력 제한 (Static) [W]","PL2 전력 제한 (Static) [W]","GPU 전력 소비 [W]","GPU 라인 전력 소비 (avg) [W]","GPU PCIe +12V 입력 전력 소비 [W]","GPU 12VHPWR 전력 소비 [W]","GPU Unknown Rail (D6) 전력 소비 (sum) [W]","GPU Core (NVVDD) 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D4) 전력 소비 (sum) [W]","GPU Misc0 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D) 전력 소비 (sum) [W]","GPU Unknown Rail (10) 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","PCH 전력 소비 [W]","나머지 칩 전력 소비 [W]","총 전력 소비 [W]","총 전력 소비 [W]","T3 [°C]",
11.11.2025,14:55:37.190,104.673,125.557,116.832,3.981,250.0,250.0,343.015,136.616,12.421,332.382,211.937,131.417,80.520,129.823,224.669,60.193,164.476,18.323,0.000,0.000,0.000,1.625,20.0,
11.11.2025,14:55:38.191,12.235,139.990,131.312,3.970,250.0,250.0,292.660,91.261,12.557,126.567,85.811,53.209,32.602,52.576,72.774,15.430,57.344,403.735,0.000,0.000,0.000,0.000,20.0,
11.11.2025,14:55:39.179,46.219,25.096,17.435,3.077,250.0,250.0,160.784,19.669,12.744,43.592,34.941,21.668,13.273,21.399,16.770,1.239,15.531,15.531,0.000,0.001,0.500,0.000,20.0,
11.11.2025,14:55:40.189,33.985,114.628,105.999,3.958,250.0,250.0,181.150,139.641,13.778,339.918,217.403,134.808,82.595,133.180,228.050,62.114,165.936,18.629,0.000,0.000,0.000,0.500,20.0,
11.11.2025,14:55:41.194,35.344,129.304,120.319,4.169,250.0,250.0,342.045,129.653,14.441,321.700,206.674,128.146,78.528,126.600,200.804,53.917,146.887,18.830,0.000,0.000,0.500,0.000,20.0,
11.11.2025,14:55:42.187,88.361,118.661,109.650,4.154,250.0,250.0,332.718,153.172,15.348,317.163,204.310,126.689,77.621,125.168,215.407,57.413,157.994,234.612,0.000,0.000,0.000,0.000,20.0,
11.11.2025,14:55:43.182,106.033,124.303,115.600,3.982,250.0,250.0,336.765,137.047,15.006,323.248,207.891,128.909,78.982,127.351,181.528,48.258,133.270,126.032,0.000,0.000,0.000,0.500,20.0,
11.11.2025,14:55:44.192,103.314,114.613,105.951,3.983,250.0,250.0,330.662,199.799,13.803,348.552,222.762,138.126,84.636,136.460,215.548,58.687,156.861,622.560,0.000,0.000,1.625,1.500,20.0,
11.11.2025,14:55:45.184,25.829,145.588,136.733,4.079,250.0,250.0,316.923,95.653,12.546,220.533,142.961,88.644,54.317,87.580,129.292,29.366,99.926,91.362,0.000,0.000,0.000,0.375,20.0,
11.11.2025,14:55:46.182,97.876,52.372,44.217,3.488,250.0,250.0,185.609,113.053,12.703,314.033,200.975,124.624,76.351,123.113,122.074,32.727,89.347,34.582,0.000,0.000,1.750,0.000,20.0,
11.11.2025,14:55:47.189,47.579,115.725,107.060,3.991,250.0,250.0,255.013,136.033,12.972,326.130,208.377,129.205,79.172,127.648,228.949,60.952,167.997,18.923,0.000,0.000,0.000,0.000,20.0,
11.11.2025,14:55:48.186,47.579,123.221,114.459,3.995,250.0,250.0,342.236,131.334,13.304,331.932,212.165,131.559,80.606,129.966,197.561,52.294,145.267,18.688,0.000,0.000,2.625,1.000,20.0,
11.11.2025,14:55:49.183,104.673,125.622,116.925,3.991,250.0,250.0,345.405,134.884,13.621,329.100,210.667,130.631,80.036,129.062,218.214,60.057,158.157,19.290,0.000,0.000,0.000,0.000,20.0,
11.11.2025,14:55:50.186,46.219,124.208,115.506,3.983,250.0,250.0,340.941,133.321,13.856,332.065,212.619,131.848,80.771,130.255,206.157,54.830,151.327,19.478,0.000,0.000,0.250,0.000,20.0,
11.11.2025,14:55:51.199,107.392,136.666,127.925,4.009,250.0,250.0,334.860,84.650,13.856,256.204,165.957,102.913,63.044,101.668,62.345,12.291,50.054,18.170,0.000,0.000,0.000,1.375,20.0,
11.11.2025,14:55:52.213,19.032,97.201,88.670,3.804,250.0,250.0,198.889,33.835,13.075,95.557,67.371,41.776,25.595,41.273,18.788,1.753,17.035,16.132,0.000,0.000,0.000,0.000,20.0,
11.11.2025,14:55:53.214,101.955,96.918,88.428,3.822,250.0,250.0,228.181,143.100,12.858,341.158,217.605,134.940,82.665,133.312,244.572,66.631,177.941,19.313,0.000,0.000,1.500,0.000,20.0,
11.11.2025,14:55:54.217,108.752,129.768,121.049,4.008,250.0,250.0,345.301,152.656,12.697,346.678,220.930,136.988,83.942,135.335,233.399,61.563,171.836,123.193,0.000,0.000,0.000,1.500,20.0,
11.11.2025,14:55:55.222,104.673,130.043,121.240,4.031,250.0,250.0,346.574,177.334,13.262,313.590,200.976,124.622,76.354,123.124,193.711,50.135,143.576,533.991,0.000,0.001,0.500,0.000,20.0,
11.11.2025,14:55:56.211,80.204,122.049,113.345,4.022,250.0,250.0,342.086,177.540,13.855,336.753,215.489,133.622,81.867,132.018,239.045,65.622,173.423,383.700,0.000,0.000,1.125,0.500,20.0,
11.11.2025,14:55:57.214,81.564,118.068,109.386,3.975,250.0,250.0,349.074,121.820,13.758,312.712,200.602,124.391,76.211,122.894,174.046,43.990,130.056,19.537,0.000,0.000,1.125,0.000,20.0,
11.11.2025,14:55:58.211,107.392,150.273,141.487,4.032,250.0,250.0,276.871,78.815,13.052,205.158,133.969,83.071,50.898,82.067,101.199,22.091,79.107,17.534,0.000,0.000,1.250,1.250,20.0,
11.11.2025,14:55:59.215,97.876,55.461,47.427,3.406,250.0,250.0,158.912,32.762,12.515,93.250,65.592,40.675,24.917,40.184,17.252,1.274,15.978,15.978,0.000,0.000,0.000,0.000,20.0,
11.11.2025,14:56:0.213,107.392,125.087,116.383,3.971,250.0,250.0,304.385,134.839,12.707,342.728,218.460,135.459,83.001,133.831,196.731,51.540,145.191,28.740,0.000,0.000,0.000,0.000,20.0,
11.11.2025,14:56:1.219,96.517,123.119,114.367,3.995,250.0,250.0,342.156,207.980,12.991,359.429,228.987,141.985,87.002,140.273,231.291,62.616,168.674,646.546,0.000,0.001,1.375,0.500,20.0,
11.11.2025,14:56:2.210,95.158,118.403,109.749,3.973,250.0,250.0,344.641,141.966,13.227,347.233,221.564,137.386,84.178,135.722,230.379,62.433,167.946,19.595,0.000,0.000,0.750,1.000,20.0,
11.11.2025,14:56:3.240,36.704,118.277,109.505,4.023,250.0,250.0,338.978,143.607,14.076,343.717,220.002,136.417,83.585,134.764,242.179,62.956,179.224,19.148,0.000,0.000,0.500,2.000,20.0,
11.11.2025,14:56:4.232,76.126,120.793,112.099,3.986,250.0,250.0,343.610,143.703,15.070,346.365,222.246,137.808,84.438,136.155,237.772,62.381,175.391,19.407,0.000,0.000,0.125,1.500,20.0,
11.11.2025,14:56:5.249,24.469,125.915,117.170,3.975,250.0,250.0,258.335,34.816,15.297,96.287,69.202,42.911,26.291,42.397,19.625,1.496,18.129,16.520,0.000,0.000,1.000,0.000,20.0,
11.11.2025,14:56:6.232,104.673,59.777,51.694,3.492,250.0,250.0,125.437,131.908,14.350,300.519,193.434,119.943,73.491,118.494,195.448,51.677,143.771,107.956,0.000,0.001,0.000,0.000,20.0,
11.11.2025,14:56:7.228,104.673,116.975,108.297,3.971,250.0,250.0,319.945,130.498,13.286,327.063,209.216,129.727,79.489,128.170,199.380,52.334,147.046,19.266,0.000,0.000,0.000,0.375,20.0,
11.11.2025,14:56:8.227,42.141,122.874,114.164,3.946,250.0,250.0,341.368,141.863,12.463,345.317,219.923,136.370,83.553,134.718,233.470,63.565,169.905,19.347,0.000,0.000,0.000,0.000,20.0,
11.11.2025,14:56:9.241,81.564,120.631,111.969,3.976,250.0,250.0,345.284,187.048,12.791,345.847,220.406,136.674,83.732,135.022,199.682,52.627,147.055,536.647,0.000,0.000,0.000,0.000,20.0,
11.11.2025,14:56:10.253,103.314,126.587,117.871,3.962,250.0,250.0,344.794,149.201,13.074,322.189,206.031,127.756,78.275,126.212,254.203,68.936,185.267,110.065,0.000,0.000,0.500,0.000,20.0,
11.11.2025,14:56:11.246,112.830,128.797,120.080,4.009,250.0,250.0,344.672,78.675,13.353,201.207,131.681,81.649,50.032,80.670,104.957,22.857,82.100,18.241,0.000,0.000,1.625,1.125,20.0,
11.11.2025,14:56:12.241,21.750,92.783,84.388,3.651,250.0,250.0,217.922,34.102,13.548,96.624,68.324,42.365,25.959,41.863,17.986,1.348,16.638,16.367,0.000,0.000,0.000,0.000,20.0,
11.11.2025,14:56:13.260,106.033,102.173,93.741,3.789,250.0,250.0,196.561,136.554,13.964,324.903,208.257,129.144,79.113,127.587,194.675,50.869,143.806,93.224,0.000,0.000,3.000,0.000,20.0,
11.11.2025,14:56:14.262,101.955,112.886,104.179,3.984,250.0,250.0,341.595,135.598,13.720,344.756,220.450,136.703,83.747,135.049,200.823,52.665,148.158,19.910,0.000,0.000,0.000,0.000,20.0,
11.11.2025,14:56:15.259,39.422,123.262,114.479,4.004,250.0,250.0,344.833,147.879,13.079,322.331,206.198,127.865,78.333,126.321,197.715,51.924,145.791,209.231,0.000,0.000,0.000,0.500,20.0,
11.11.2025,14:56:16.267,33.985,121.995,113.345,3.966,250.0,250.0,339.010,139.704,12.660,334.091,213.164,132.184,80.980,130.592,198.048,52.126,145.923,97.272,0.000,0.000,0.000,1.750,20.0,
11.11.2025,14:56:17.261,19.032,104.936,96.198,3.989,250.0,250.0,337.718,195.012,12.999,353.268,225.181,139.635,85.546,137.946,230.700,59.827,170.873,534.144,0.000,0.000,0.375,0.000,20.0,
11.11.2025,14:56:18.258,104.673,149.119,140.301,4.071,250.0,250.0,309.985,89.117,13.317,231.614,150.202,93.143,57.059,92.020,118.061,26.068,91.993,17.698,0.000,0.000,1.250,2.000,20.0,
11.11.2025,14:56:19.264,99.236,58.421,50.317,3.499,250.0,250.0,180.011,112.842,13.867,225.947,147.464,91.442,56.022,90.328,184.564,49.586,134.978,134.225,0.000,0.000,0.000,0.000,20.0,
11.11.2025,14:56:20.262,101.955,113.229,104.520,3.983,250.0,250.0,267.210,145.108,13.594,350.374,223.805,138.773,85.032,137.096,241.524,65.032,176.492,19.360,0.000,0.000,0.000,1.125,20.0,
11.11.2025,14:56:21.260,33.985,118.123,109.399,3.976,250.0,250.0,339.702,183.442,12.880,314.339,201.081,124.685,76.396,123.188,191.872,50.039,141.832,598.108,0.000,0.000,0.000,0.375,20.0,
11.11.2025,14:56:22.256,43.501,116.019,107.332,3.957,250.0,250.0,339.834,115.165,12.460,291.651,186.979,115.942,71.037,114.541,169.953,44.907,125.046,19.135,0.000,0.000,0.000,1.250,20.0,
11.11.2025,14:56:23.264,104.673,110.093,101.435,3.946,250.0,250.0,309.161,128.103,12.726,306.977,196.567,121.888,74.679,120.414,197.607,51.897,145.710,52.565,0.000,0.000,0.000,0.000,20.0,
11.11.2025,14:56:24.273,106.033,95.472,86.818,3.925,250.0,250.0,312.966,120.605,13.068,298.233,191.354,118.655,72.699,117.230,187.968,49.182,138.786,18.877,0.000,0.000,0.000,0.000,20.0,
11.11.2025,14:56:25.275,9.516,150.982,142.086,4.127,250.0,250.0,286.972,122.017,13.431,200.665,131.474,81.527,49.947,80.548,109.126,23.856,85.270,444.325,0.000,0.000,0.500,0.000,20.0,
11.11.2025,14:56:26.278,104.673,53.596,45.519,3.460,250.0,250.0,171.312,117.179,14.322,246.068,160.121,99.292,60.829,98.093,175.238,47.013,128.225,142.586,0.000,0.000,2.375,0.000,20.0,
11.11.2025,14:56:27.272,32.625,119.695,110.964,4.016,250.0,250.0,269.984,134.429,15.294,330.045,212.284,131.639,80.645,130.047,212.504,55.232,157.271,19.325,0.000,0.000,0.625,0.000,20.0,
11.11.2025,14:56:28.287,103.314,143.476,134.159,4.350,250.0,250.0,336.514,157.766,14.892,273.918,177.571,110.102,67.469,108.773,141.954,37.468,104.487,541.030,0.000,0.001,2.375,2.375,20.0,
11.11.2025,14:56:29.279,112.830,135.126,125.458,4.614,250.0,250.0,315.222,115.619,13.734,281.806,181.702,112.670,69.032,111.317,131.213,32.230,98.983,123.502,0.000,0.000,2.375,2.250,20.0,
11.11.2025,14:56:30.274,106.033,131.260,122.214,4.185,250.0,250.0,306.880,197.668,12.929,332.074,211.986,131.450,80.536,129.872,206.290,54.242,152.048,665.249,0.000,0.000,0.375,0.000,20.0,
11.11.2025,14:56:31.276,107.392,114.804,105.919,4.110,250.0,250.0,334.673,138.354,12.612,332.402,212.078,131.508,80.570,129.916,232.177,63.473,168.704,20.102,0.000,0.000,0.000,2.000,20.0,
11.11.2025,14:56:32.287,14.953,158.387,149.057,4.390,250.0,250.0,300.008,81.517,12.841,183.638,120.772,74.890,45.882,73.982,142.596,31.790,110.806,17.969,0.000,0.000,1.000,0.000,20.0,
11.11.2025,14:56:33.284,23.110,26.306,18.601,3.177,250.0,250.0,177.853,33.835,13.037,96.333,67.827,42.059,25.768,41.556,17.732,1.338,16.394,16.308,0.000,0.000,1.625,0.000,20.0,
11.11.2025,14:56:34.278,23.110,101.990,93.406,3.894,250.0,250.0,139.991,144.667,13.640,344.635,220.247,136.573,83.674,134.921,235.423,64.783,170.640,42.130,0.000,0.000,1.000,0.000,20.0,
11.11.2025,14:56:35.278,107.392,115.210,106.433,4.060,250.0,250.0,338.998,145.866,13.912,324.721,208.145,129.068,79.077,127.500,225.950,58.694,167.256,124.340,0.000,0.000,0.000,0.375,20.0,
11.11.2025,14:56:36.273,39.422,122.533,113.777,4.007,250.0,250.0,341.960,137.923,14.112,330.624,211.891,131.383,80.508,129.802,230.597,62.477,168.119,19.714,0.000,0.000,0.000,0.000,20.0,
11.11.2025,14:56:37.279,35.344,121.885,113.111,4.006,250.0,250.0,345.314,156.138,13.482,335.286,214.360,132.922,81.438,131.308,236.062,63.555,172.507,180.457,0.000,0.001,0.000,0.375,20.0,
11.11.2025,14:56:38.289,108.752,133.260,124.577,3.998,250.0,250.0,344.437,171.512,12.936,343.603,219.148,135.886,83.262,134.258,209.834,55.065,154.770,366.359,0.000,0.000,0.000,0.500,20.0,
11.11.2025,14:56:39.301,20.391,154.879,145.903,4.129,250.0,250.0,328.432,140.819,12.538,223.273,144.696,89.719,54.977,88.644,75.092,15.303,59.789,644.156,0.000,0.000,1.125,0.000,20.0,
11.11.2025,14:56:40.315,101.955,42.778,34.878,3.337,250.0,250.0,190.192,91.762,13.031,169.891,112.616,69.833,42.783,68.995,194.235,51.742,142.493,51.998,0.000,0.001,0.000,0.375,20.0,
11.11.2025,14:56:41.306,82.923,114.984,106.238,3.984,250.0,250.0,231.176,139.047,13.812,335.420,214.730,133.141,81.589,131.536,230.295,59.850,170.445,19.655,0.000,0.000,1.000,0.375,20.0,
11.11.2025,14:56:42.306,23.110,119.352,110.329,4.199,250.0,250.0,338.321,168.443,14.007,320.869,205.873,127.658,78.215,126.113,214.262,55.738,158.524,383.175,0.000,0.000,0.000,0.000,20.0,
11.11.2025,14:56:43.314,24.469,125.961,117.029,4.157,250.0,250.0,335.431,137.616,13.512,343.238,219.278,135.974,83.304,134.333,213.376,56.080,157.296,19.772,0.000,0.000,1.000,0.000,20.0,
11.11.2025,14:56:44.306,103.314,127.534,118.800,3.993,250.0,250.0,342.958,132.405,12.578,333.498,212.649,131.852,80.797,130.259,201.293,52.324,148.969,19.831,0.000,0.000,0.000,0.500,20.0,
11.11.2025,14:56:45.314,108.752,125.170,116.438,4.021,250.0,250.0,350.034,132.272,12.670,320.151,204.561,126.839,77.722,125.306,217.657,56.718,160.938,20.161,0.000,0.000,0.000,0.000,20.0,
11.11.2025,14:56:46.315,20.391,131.141,122.467,3.885,250.0,250.0,232.332,86.588,12.841,213.874,139.054,86.232,52.822,85.193,128.818,28.661,100.158,18.228,0.000,0.000,0.000,0.000,20.0,
11.11.2025,14:56:47.308,100.595,66.263,58.175,3.515,250.0,250.0,165.169,151.618,13.321,355.249,226.761,140.606,86.155,138.905,267.976,72.572,195.404,19.231,0.000,0.000,0.000,0.000,20.0,
11.11.2025,14:56:48.307,85.642,122.420,113.708,3.987,250.0,250.0,347.525,137.196,13.949,331.947,212.640,131.854,80.786,130.261,225.271,58.801,166.470,19.984,0.000,0.000,0.000,0.500,20.0,
11.11.2025,14:56:49.316,103.314,122.647,113.980,3.976,250.0,250.0,338.577,148.320,14.822,347.870,223.001,138.273,84.728,136.608,258.938,69.749,189.190,20.020,0.000,0.000,0.000,0.000,20.0,
11.11.2025,14:56:50.305,99.236,121.093,112.349,4.005,250.0,250.0,353.790,144.853,15.655,338.594,217.751,135.020,82.731,133.391,252.714,67.918,184.796,19.961,0.000,0.000,1.625,2.125,20.0,
11.11.2025,14:56:51.307,81.564,113.244,104.518,3.977,250.0,250.0,340.754,132.376,14.608,329.968,211.870,131.369,80.501,129.788,202.761,53.425,149.336,20.138,0.000,0.000,1.125,0.000,20.0,
11.11.2025,14:56:52.310,104.673,123.054,114.274,4.044,250.0,250.0,322.098,94.863,13.330,174.311,115.354,71.533,43.821,70.672,75.273,15.535,59.738,309.067,0.000,0.000,0.500,0.375,20.0,
11.11.2025,14:56:53.311,21.750,86.333,77.912,3.666,250.0,250.0,188.249,33.405,12.338,94.967,66.555,41.272,25.283,40.769,18.126,1.335,16.791,16.614,0.000,0.000,0.000,0.000,20.0,
11.11.2025,14:56:54.319,81.564,115.948,107.261,4.009,250.0,250.0,258.049,128.289,12.799,320.668,204.961,127.097,77.864,125.564,197.177,51.675,145.502,19.584,0.000,0.000,0.000,0.000,20.0,
11.11.2025,14:56:55.311,104.673,117.428,108.650,4.041,250.0,250.0,339.807,201.505,13.077,335.949,214.530,133.032,81.498,131.428,215.081,56.955,158.126,675.371,0.000,0.000,0.000,0.625,20.0,
11.11.2025,14:56:56.308,107.392,126.421,117.619,4.034,250.0,250.0,342.118,124.832,13.447,306.607,196.808,122.028,74.780,120.555,197.113,51.523,145.590,19.867,0.000,0.000,0.500,1.625,20.0,
11.11.2025,14:56:57.317,106.033,125.435,116.750,4.026,250.0,250.0,342.478,133.126,13.744,337.703,216.087,133.985,82.102,132.367,197.685,51.609,146.076,19.902,0.000,0.000,0.375,0.125,20.0,
11.11.2025,14:56:58.314,85.642,119.857,111.049,4.024,250.0,250.0,347.829,162.918,13.996,340.066,217.612,134.928,82.684,133.300,216.018,57.113,158.905,274.562,0.000,0.000,0.000,0.000,20.0,
11.11.2025,14:56:59.308,23.110,161.528,152.648,4.104,250.0,250.0,275.445,87.006,13.779,218.767,142.688,88.473,54.215,87.410,123.173,26.993,96.180,18.383,0.000,0.000,1.000,0.000,20.0,
11.11.2025,14:57:0.311,29.907,27.772,20.152,3.173,250.0,250.0,153.891,33.515,13.097,94.882,66.976,41.532,25.444,41.029,17.835,1.315,16.520,16.520,0.000,0.000,0.000,0.000,20.0,
11.11.2025,14:57:1.310,104.673,120.058,111.403,3.934,250.0,250.0,269.553,152.976,12.732,317.231,202.857,125.789,77.068,124.268,196.719,51.400,145.319,276.378,0.000,0.000,0.000,1.125,20.0,
11.11.2025,14:57:2.312,101.955,117.527,108.758,4.030,250.0,250.0,340.198,132.302,12.749,335.851,214.328,132.902,81.426,131.298,197.349,51.619,145.730,19.772,0.000,0.000,0.000,0.375,20.0,
11.11.2025,14:57:3.318,63.892,122.609,113.664,4.117,250.0,250.0,328.981,184.653,13.244,327.874,209.657,130.008,79.649,128.440,156.656,38.082,118.574,644.352,0.000,0.000,0.000,0.375,20.0,
11.11.2025,14:57:4.314,47.579,115.946,107.217,4.002,250.0,250.0,345.977,150.958,13.982,344.573,220.375,136.649,83.726,135.008,222.295,57.244,165.051,130.676,0.000,0.000,0.625,0.250,20.0,
11.11.2025,14:57:5.305,47.579,116.894,108.130,4.052,250.0,250.0,345.802,155.791,13.514,319.414,204.598,126.862,77.736,125.330,227.748,59.508,168.240,234.963,0.000,0.000,0.000,0.375,20.0,
11.11.2025,14:57:6.318,97.876,157.263,148.111,4.235,250.0,250.0,278.114,98.582,12.958,226.433,146.898,91.087,55.811,89.989,172.008,39.376,132.632,18.629,0.000,0.000,0.125,1.000,20.0,
11.11.2025,14:57:7.308,100.595,122.554,113.777,4.066,250.0,250.0,307.007,148.905,12.504,317.010,202.512,125.568,76.944,124.060,207.000,54.021,152.979,216.448,0.000,0.000,0.000,1.375,20.0,
11.11.2025,14:57:8.307,96.517,129.789,120.932,4.061,250.0,250.0,339.096,220.703,12.682,334.151,213.208,132.213,80.995,130.620,187.848,48.342,139.506,927.464,0.000,0.000,0.000,1.500,20.0,
11.11.2025,14:57:9.307,67.970,121.945,113.200,4.008,250.0,250.0,341.849,164.649,13.034,337.223,215.394,133.564,81.830,131.948,228.988,59.479,169.509,275.520,0.000,0.000,1.625,0.000,20.0,
11.11.2025,14:57:10.304,104.673,127.216,118.535,3.959,250.0,250.0,343.045,133.139,13.439,327.423,209.581,129.955,79.626,128.398,211.462,57.335,154.127,20.043,0.000,0.000,0.000,0.000,20.0,
11.11.2025,14:57:11.313,103.314,128.180,119.480,3.945,250.0,250.0,345.330,136.929,14.087,326.453,209.322,129.791,79.531,128.223,231.073,62.314,168.759,19.737,0.000,0.000,0.000,2.125,20.0,
11.11.2025,14:57:12.311,24.469,134.923,126.175,3.964,250.0,250.0,265.805,35.014,14.741,96.999,69.298,42.973,26.325,42.459,20.041,1.482,18.559,17.262,0.000,0.000,1.125,0.000,20.0,
11.11.2025,14:57:13.310,107.392,63.647,55.510,3.534,250.0,250.0,142.664,126.314,15.374,298.338,192.762,119.532,73.230,118.085,217.324,56.657,160.667,11.168,0.000,0.000,0.500,0.500,20.0,
11.11.2025,14:57:14.309,42.141,115.421,106.736,3.992,250.0,250.0,334.820,130.692,14.173,316.162,203.052,125.906,77.146,124.385,213.131,56.227,156.904,19.831,0.000,0.000,0.000,0.000,20.0,
11.11.2025,14:57:15.319,29.907,121.854,113.064,4.017,250.0,250.0,336.404,209.882,12.951,342.470,218.478,135.479,82.999,133.839,239.987,61.859,178.127,692.631,0.000,0.000,1.125,0.000,20.0,
11.11.2025,14:57:16.311,81.564,119.375,110.745,3.964,250.0,250.0,343.367,221.097,12.563,325.428,207.748,128.823,78.925,127.266,258.536,69.777,188.759,813.142,0.000,0.000,0.000,0.000,20.0,
11.11.2025,14:57:17.317,72.048,112.271,103.600,3.967,250.0,250.0,340.312,140.473,12.924,329.049,210.223,130.358,79.865,128.778,201.960,52.656,149.305,109.611,0.000,0.000,0.000,0.000,20.0,
11.11.2025,14:57:18.311,115.549,141.349,132.574,4.032,250.0,250.0,341.464,131.480,13.012,195.865,128.210,79.493,48.717,78.538,103.886,22.238,81.648,563.190,0.000,0.000,0.000,1.125,20.0,
11.11.2025,14:57:19.309,19.032,82.147,73.982,3.454,250.0,250.0,252.224,33.904,13.345,95.410,67.455,41.821,25.634,41.318,18.587,1.371,17.216,16.885,0.000,0.000,0.000,0.125,20.0,
11.11.2025,14:57:20.308,58.454,44.022,36.143,3.341,250.0,250.0,109.495,77.640,13.401,134.100,90.704,56.243,34.461,55.564,164.683,45.420,119.263,62.557,0.000,0.000,0.000,0.000,20.0,
11.11.2025,14:57:21.309,112.830,133.281,124.528,3.993,250.0,250.0,241.658,189.377,14.066,329.675,211.316,131.037,80.279,129.457,224.411,60.253,164.159,549.120,0.000,0.000,0.000,0.375,20.0,
11.11.2025,14:57:22.309,106.033,102.651,93.997,3.929,250.0,250.0,327.207,107.318,13.583,283.510,182.698,113.294,69.404,111.929,139.583,34.081,105.502,19.595,0.000,0.000,0.000,1.375,20.0,
11.11.2025,14:57:23.315,107.392,106.598,97.946,3.912,250.0,250.0,312.998,121.829,13.084,296.340,190.178,117.924,72.254,116.512,196.131,51.088,145.043,19.737,0.000,0.000,0.000,0.000,20.0,
11.11.2025,14:57:24.312,47.579,111.327,102.715,3.920,250.0,250.0,313.338,123.541,12.598,301.710,193.256,119.839,73.417,118.390,198.109,51.926,146.183,19.983,0.000,0.000,0.000,1.500,20.0,
11.11.2025,14:57:25.308,54.376,103.834,95.139,3.938,250.0,250.0,309.556,129.024,12.971,302.261,193.808,120.176,73.632,118.728,183.554,48.013,135.541,101.554,0.000,0.000,0.000,0.000,20.0,
11.11.2025,14:57:26.308,89.720,103.834,95.139,3.938,250.0,250.0,311.138,101.033,13.556,226.629,147.380,91.387,55.993,90.288,183.484,42.016,141.468,18.123,0.000,0.000,2.750,0.375,20.0,
11.11.2025,14:57:27.306,33.985,125.390,116.675,3.986,250.0,250.0,253.388,131.680,14.038,311.705,200.143,124.101,76.042,122.605,224.032,57.750,166.282,20.102,0.000,0.000,0.000,0.375,20.0,
11.11.2025,14:57:28.314,33.985,125.390,116.675,3.986,250.0,250.0,339.937,143.562,13.442,329.580,210.925,130.794,80.131,129.213,246.778,64.380,182.399,47.982,0.000,0.000,0.000,0.000,20.0,
11.11.2025,14:57:29.310,46.219,120.203,111.504,3.966,250.0,250.0,344.069,158.204,13.051,329.337,210.495,130.529,79.966,128.947,211.411,55.436,155.975,266.898,0.000,0.000,0.000,1.500,20.0,
11.11.2025,14:57:30.306,67.970,115.009,106.330,3.978,250.0,250.0,346.054,130.336,12.583,328.040,209.381,129.827,79.554,128.258,197.593,51.268,146.325,20.531,0.000,0.000,0.000,0.000,20.0,
11.11.2025,14:57:31.311,21.750,123.548,114.809,3.986,250.0,250.0,342.295,192.504,12.907,331.738,211.837,131.360,80.477,129.779,171.819,44.809,127.010,683.298,0.000,0.000,0.000,0.000,9.0,
11.11.2025,14:57:32.312,59.813,127.102,118.377,3.987,250.0,250.0,325.504,99.339,13.056,241.365,155.995,96.733,59.262,95.563,156.363,34.963,121.400,18.688,0.000,0.000,0.000,1.625,9.0,
11.11.2025,14:57:33.306,114.189,153.547,144.608,4.095,250.0,250.0,191.934,33.878,13.745,95.342,67.655,41.952,25.703,41.449,18.087,1.332,16.755,16.755,0.000,0.000,0.000,0.000,42.0,
11.11.2025,14:57:34.313,87.001,44.516,36.646,3.301,250.0,250.0,220.387,145.901,14.545,331.072,212.491,131.756,80.735,130.163,197.059,51.501,145.558,164.131,0.000,0.000,2.375,0.000,42.0,
11.11.2025,14:57:35.309,35.344,121.870,113.151,3.981,250.0,250.0,340.126,221.493,15.502,328.527,211.560,131.181,80.379,129.599,201.715,52.292,149.423,914.752,0.000,0.000,2.500,0.375,42.0,
11.11.2025,14:57:36.309,31.266,121.608,112.831,3.994,250.0,250.0,346.013,187.872,15.174,332.124,213.492,132.375,81.117,130.783,222.708,57.910,164.798,528.233,0.000,0.000,0.500,0.375,42.0,
11.11.2025,14:57:37.306,32.625,127.293,118.617,3.984,250.0,250.0,346.657,139.966,13.967,340.245,217.787,135.037,82.750,133.408,228.034,60.840,167.194,20.397,0.000,0.000,0.000,2.375,42.0,
11.11.2025,14:57:38.305,101.955,126.411,117.709,3.982,250.0,250.0,346.164,191.400,12.736,333.289,212.715,131.901,80.814,130.309,236.136,61.552,174.584,539.967,0.000,0.000,0.625,0.500,42.0,
11.11.2025,14:57:39.304,110.111,115.941,107.255,3.947,250.0,250.0,291.406,54.655,12.620,174.989,115.317,71.499,43.818,70.638,19.984,1.832,18.152,17.698,0.000,0.000,0.000,0.000,42.0,
11.11.2025,14:57:40.304,20.391,128.372,119.692,3.919,250.0,250.0,167.968,144.896,13.156,333.441,213.160,132.176,80.984,130.581,225.296,59.470,165.826,94.866,0.000,0.000,0.000,0.000,42.0,
11.11.2025,14:57:41.312,103.314,128.372,119.692,3.919,250.0,250.0,280.658,122.366,13.356,314.442,201.435,124.907,76.528,123.398,162.882,39.430,123.452,43.833,0.000,0.000,1.375,1.125,42.0,
