Date,Time,"VR VCC 전류 (SVID IOUT) [A]","CPU 패키지 전력 소비 [W]","IA 코어 전력 소비 [W]","시스템 에이전트 전력 소비 [W]","PL1 전력 제한 (Static) [W]","PL2 전력 제한 (Static) [W]","GPU 전력 소비 [W]","GPU 라인 전력 소비 (avg) [W]","GPU PCIe +12V 입력 전력 소비 [W]","GPU 12VHPWR 전력 소비 [W]","GPU Unknown Rail (D6) 전력 소비 (sum) [W]","GPU Core (NVVDD) 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D4) 전력 소비 (sum) [W]","GPU Misc0 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D) 전력 소비 (sum) [W]","GPU Unknown Rail (10) 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","PCH 전력 소비 [W]","나머지 칩 전력 소비 [W]",
14.11.2025,11:11:38.959,28.547,64.681,56.613,3.484,250.0,250.0,181.217,28.786,12.285,83.133,59.179,36.688,22.491,36.248,12.934,0.962,11.971,11.971,0.000,0.000,0.000,77.0,0.000,
14.11.2025,11:11:39.970,100.595,115.166,106.568,3.898,250.0,250.0,225.400,131.437,12.829,323.867,207.166,128.453,78.713,126.909,210.997,59.754,151.243,14.434,0.000,0.001,0.500,77.0,2.000,
14.11.2025,11:11:40.967,107.392,122.815,114.143,3.937,250.0,250.0,340.081,132.132,13.127,323.006,206.803,128.237,78.566,126.694,204.913,58.545,146.368,35.062,0.000,0.000,0.000,9.0,0.000,
14.11.2025,11:11:41.958,32.625,112.357,103.726,3.936,250.0,250.0,343.951,186.211,13.310,311.904,200.056,124.055,76.001,122.559,237.622,69.278,168.344,538.982,0.000,0.000,0.000,9.0,0.000,
14.11.2025,11:11:42.963,28.547,118.374,109.702,3.937,250.0,250.0,336.948,120.217,12.837,286.926,184.536,114.430,70.106,113.053,202.941,57.733,145.208,14.400,0.000,0.000,2.625,9.0,1.250,
14.11.2025,11:11:43.970,114.189,105.943,97.430,3.857,250.0,250.0,317.620,124.855,12.398,305.646,195.781,121.404,74.377,119.943,202.361,57.795,144.566,14.281,0.000,0.000,2.250,9.0,0.000,
14.11.2025,11:11:44.962,108.752,126.373,117.611,4.003,250.0,250.0,278.941,70.892,11.756,195.836,127.544,79.093,48.451,78.138,77.319,18.206,59.114,13.469,0.000,0.000,0.375,56.0,1.125,
14.11.2025,11:11:45.966,107.392,54.198,46.238,3.375,250.0,250.0,171.837,28.782,12.054,83.047,58.985,36.574,22.411,36.134,13.218,0.987,12.231,12.183,0.000,0.000,0.000,56.0,0.875,
14.11.2025,11:11:46.963,107.392,121.990,113.307,3.940,250.0,250.0,236.938,121.217,12.852,321.917,206.047,127.761,78.286,126.217,162.162,44.843,117.319,14.764,0.000,0.000,0.000,56.0,1.750,
14.11.2025,11:11:47.971,36.704,125.504,116.827,3.932,250.0,250.0,340.307,131.964,13.166,312.164,200.242,124.168,76.074,122.672,228.107,65.163,162.944,14.941,0.000,0.000,0.375,56.0,0.000,
14.11.2025,11:11:48.960,110.111,110.199,101.557,3.928,250.0,250.0,334.989,139.136,12.768,334.214,213.493,132.384,81.109,130.780,235.253,67.149,168.104,16.106,0.000,0.000,0.000,56.0,0.500,
14.11.2025,11:11:49.959,100.595,91.613,83.268,3.703,250.0,250.0,341.817,183.323,12.264,328.266,209.814,130.094,79.720,128.524,205.259,59.188,146.070,534.034,0.000,0.000,0.250,56.0,2.375,
14.11.2025,11:11:50.967,104.673,102.547,94.129,3.716,250.0,250.0,291.611,196.792,11.900,321.686,205.376,127.353,78.023,125.820,246.670,72.424,174.246,604.424,0.000,0.000,0.000,56.0,0.000,
14.11.2025,11:11:51.962,106.033,131.505,122.748,4.026,250.0,250.0,278.976,93.920,12.023,237.451,153.267,95.032,58.235,93.885,137.509,34.690,102.819,14.293,0.000,0.000,1.125,56.0,0.500,
14.11.2025,11:11:52.973,78.845,52.565,44.560,3.376,250.0,250.0,188.971,110.953,12.323,218.813,142.405,88.294,54.111,87.229,200.952,57.763,143.189,104.448,0.000,0.000,1.500,56.0,0.000,
14.11.2025,11:11:53.964,54.376,116.397,107.737,3.928,250.0,250.0,227.604,135.380,13.081,323.266,206.962,128.333,78.629,126.789,230.796,65.615,165.181,15.153,0.000,0.000,0.750,56.0,0.000,
14.11.2025,11:11:54.963,100.595,113.406,104.658,3.966,250.0,250.0,337.806,125.288,14.049,322.317,207.081,128.406,78.675,126.849,180.070,50.852,129.218,15.365,0.000,0.000,2.000,56.0,2.375,
14.11.2025,11:11:55.959,24.469,114.001,105.378,3.947,250.0,250.0,337.635,132.775,14.659,324.693,208.858,129.505,79.353,127.937,213.728,60.266,153.462,15.284,0.000,0.000,1.125,56.0,0.125,
14.11.2025,11:11:56.965,35.344,115.602,107.006,3.862,250.0,250.0,339.399,123.796,14.303,315.889,203.206,126.001,77.205,124.480,180.919,51.026,129.893,15.036,0.000,0.000,0.500,56.0,2.375,
14.11.2025,11:11:57.960,21.750,118.025,109.449,3.914,250.0,250.0,332.214,167.677,13.186,331.720,212.241,131.603,80.638,130.011,197.979,55.148,142.831,381.409,0.000,0.000,0.375,56.0,1.250,
14.11.2025,11:11:58.970,14.953,142.840,134.111,3.961,250.0,250.0,283.622,56.578,11.892,187.918,122.805,76.150,46.655,75.232,15.369,1.147,14.222,14.392,0.000,0.000,0.000,56.0,0.000,
14.11.2025,11:11:59.963,28.547,36.123,28.360,3.254,250.0,250.0,167.630,170.693,12.036,285.765,183.366,113.703,69.663,112.338,181.088,52.321,128.767,567.886,0.000,0.000,0.000,56.0,1.000,
14.11.2025,11:12:0.964,42.141,109.902,101.244,3.945,250.0,250.0,333.507,126.666,12.318,311.443,199.210,123.529,75.681,122.034,203.461,57.786,145.675,15.519,0.000,0.001,0.500,56.0,0.000,
14.11.2025,11:12:1.963,81.564,107.194,98.397,3.989,250.0,250.0,337.664,127.112,12.560,309.063,198.009,122.787,75.222,121.303,208.222,59.358,148.864,15.731,0.000,0.000,0.000,56.0,1.375,
14.11.2025,11:12:2.961,82.923,112.806,104.145,3.968,250.0,250.0,335.143,204.455,13.011,333.365,213.249,132.231,81.018,130.638,208.094,59.334,148.761,724.844,0.000,0.000,1.125,56.0,2.500,
14.11.2025,11:12:3.965,99.236,105.993,97.389,3.878,250.0,250.0,312.554,176.204,13.181,286.370,184.452,114.378,70.074,112.989,202.995,57.755,145.240,574.609,0.000,0.000,0.000,56.0,0.000,
14.11.2025,11:12:4.973,88.361,99.945,91.349,3.870,250.0,250.0,308.364,137.897,13.209,295.303,189.990,117.807,72.183,116.384,203.743,57.823,145.919,166.605,0.000,0.000,0.000,56.0,0.000,
14.11.2025,11:12:5.971,106.033,120.849,112.177,3.942,250.0,250.0,242.106,88.377,12.642,211.119,137.428,85.221,52.207,84.196,143.203,36.053,107.151,14.552,0.000,0.000,2.000,56.0,1.250,
14.11.2025,11:12:6.967,101.955,45.514,37.659,3.295,250.0,250.0,130.464,74.578,12.102,165.357,109.303,67.775,41.528,66.952,76.425,20.545,55.880,129.912,0.000,0.000,0.500,56.0,0.000,
14.11.2025,11:12:7.970,107.392,116.848,107.858,4.158,250.0,250.0,314.735,136.818,12.077,322.874,206.225,127.873,78.352,126.329,239.313,69.382,169.931,15.824,0.000,0.000,1.500,9.0,2.875,
14.11.2025,11:12:8.960,46.219,122.469,113.504,4.151,250.0,250.0,326.655,195.956,12.492,328.660,209.966,130.200,79.766,128.633,211.978,60.150,151.828,645.886,0.000,0.000,0.000,9.0,1.250,
14.11.2025,11:12:9.961,104.673,122.777,114.124,3.938,250.0,250.0,340.133,159.114,13.133,337.521,215.891,133.862,82.029,132.246,250.520,71.057,179.463,175.414,0.000,0.000,0.000,9.0,0.375,
14.11.2025,11:12:10.971,40.782,106.889,98.275,3.938,250.0,250.0,342.379,150.078,13.155,343.704,219.685,136.226,83.459,134.588,225.198,63.915,161.283,119.567,0.000,0.000,0.000,9.0,1.250,
14.11.2025,11:12:11.969,39.422,116.589,107.807,3.987,250.0,250.0,341.864,151.067,12.556,336.623,214.915,133.267,81.648,131.663,221.263,62.514,158.750,157.468,0.000,0.000,0.125,20.0,0.500,
14.11.2025,11:12:12.968,29.907,128.119,119.448,3.968,250.0,250.0,260.758,30.937,11.969,88.623,62.383,38.684,23.699,38.220,16.074,1.192,14.882,13.645,0.000,0.000,0.000,20.0,0.000,
14.11.2025,11:12:13.960,99.236,73.208,65.041,3.564,250.0,250.0,170.423,228.401,12.154,330.259,210.778,130.702,80.076,129.121,262.587,74.349,188.238,865.745,0.000,0.000,0.500,20.0,1.125,
14.11.2025,11:12:14.960,65.251,114.905,106.161,3.988,250.0,250.0,337.886,131.707,12.368,329.960,210.676,130.639,80.037,129.059,204.098,57.815,146.284,16.132,0.000,0.000,0.375,20.0,0.375,
14.11.2025,11:12:15.971,111.470,113.231,104.577,3.943,250.0,250.0,337.784,188.331,12.727,343.489,219.309,135.992,83.317,134.351,240.385,69.586,170.799,473.354,0.000,0.000,2.250,20.0,1.375,
14.11.2025,11:12:16.962,103.314,126.177,117.524,3.962,250.0,250.0,344.581,145.079,13.524,335.963,215.161,133.416,81.745,131.812,253.971,71.531,182.440,31.228,0.000,0.000,2.000,20.0,0.000,
14.11.2025,11:12:17.968,101.955,111.274,102.577,3.960,250.0,250.0,341.457,136.150,14.437,345.088,221.395,137.288,84.107,135.636,203.697,57.626,146.070,16.155,0.000,0.000,0.375,20.0,0.375,
14.11.2025,11:12:18.971,108.752,126.514,117.730,4.015,250.0,250.0,320.020,90.827,14.698,212.250,139.540,86.525,53.015,85.475,151.041,37.319,113.722,14.682,0.000,0.000,0.000,20.0,1.250,
14.11.2025,11:12:19.967,23.110,71.835,63.583,3.586,250.0,250.0,182.547,30.497,13.643,86.413,62.053,38.487,23.566,38.023,14.624,1.085,13.539,13.539,0.000,0.000,0.000,20.0,0.000,
14.11.2025,11:12:20.959,93.798,84.378,75.982,3.737,250.0,250.0,227.258,147.142,12.961,332.404,212.560,131.799,80.761,130.207,156.240,44.029,112.211,258.245,0.000,0.001,0.000,20.0,0.000,
14.11.2025,11:12:21.962,20.391,106.843,98.220,3.957,250.0,250.0,338.134,130.364,12.048,325.381,207.732,128.806,78.926,127.249,203.547,57.564,145.983,16.402,0.000,0.000,2.375,20.0,0.000,
14.11.2025,11:12:22.968,108.752,112.087,103.367,3.957,250.0,250.0,340.692,172.185,12.397,334.589,213.635,132.472,81.163,130.880,222.156,62.091,160.065,372.402,0.000,0.000,1.125,20.0,0.000,
14.11.2025,11:12:23.961,32.625,110.484,101.813,3.986,250.0,250.0,343.324,164.568,12.588,325.607,208.238,129.131,79.107,127.574,204.199,57.577,146.622,355.034,0.000,0.000,0.375,20.0,1.125,
14.11.2025,11:12:24.969,89.720,114.981,106.266,3.948,250.0,250.0,345.335,173.090,12.938,318.222,203.785,126.366,77.419,124.834,202.593,57.305,145.288,462.149,0.000,0.000,0.375,20.0,1.125,
