Date,Time,"VR VCC 전류 (SVID IOUT) [A]","CPU 패키지 전력 소비 [W]","IA 코어 전력 소비 [W]","시스템 에이전트 전력 소비 [W]","PL1 전력 제한 (Static) [W]","PL2 전력 제한 (Static) [W]","GPU 전력 소비 [W]","GPU 라인 전력 소비 (avg) [W]","GPU PCIe +12V 입력 전력 소비 [W]","GPU 12VHPWR 전력 소비 [W]","GPU Unknown Rail (D6) 전력 소비 (sum) [W]","GPU Core (NVVDD) 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D4) 전력 소비 (sum) [W]","GPU Misc0 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D) 전력 소비 (sum) [W]","GPU Unknown Rail (10) 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","PCH 전력 소비 [W]","나머지 칩 전력 소비 [W]","총 전력 소비 [W]","총 전력 소비 [W]","T3 [°C]",
6.11.2025,18:37:43.413,17.672,26.852,19.889,2.999,250.0,250.0,80.219,38.708,8.946,72.814,50.496,31.318,19.178,30.940,83.517,29.039,54.478,6.352,0.000,0.000,0.000,1.375,57.0,
6.11.2025,18:37:44.413,19.032,27.427,20.471,3.013,250.0,250.0,78.712,23.188,8.862,72.322,50.118,31.083,19.035,30.706,6.815,0.692,6.123,6.123,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:37:45.407,33.985,24.432,17.509,2.986,250.0,250.0,82.022,31.225,8.862,54.788,39.343,24.393,14.950,24.101,6.821,0.715,6.106,132.171,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:37:46.414,28.547,27.124,20.211,2.987,250.0,250.0,78.628,23.518,8.851,73.560,50.877,31.549,19.328,31.172,6.845,0.696,6.149,6.149,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:37:47.404,16.313,29.453,22.554,2.981,250.0,250.0,82.243,26.130,8.852,57.992,41.319,25.620,15.699,25.315,6.786,0.688,6.098,72.934,0.000,0.000,0.250,0.000,57.0,
6.11.2025,18:37:48.405,16.313,26.668,19.742,3.002,250.0,250.0,78.507,23.182,8.898,72.202,50.076,31.051,19.025,30.674,6.866,0.708,6.158,6.158,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:37:49.413,23.110,28.394,21.456,2.999,250.0,250.0,78.068,23.426,9.043,73.037,50.675,31.430,19.245,31.052,6.825,0.702,6.123,6.123,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:37:50.413,19.032,29.134,22.188,3.041,250.0,250.0,81.831,23.405,9.029,72.996,50.638,31.398,19.240,31.021,6.803,0.689,6.114,6.123,0.000,0.001,0.000,0.000,57.0,
6.11.2025,18:37:51.413,31.266,29.440,22.434,3.045,250.0,250.0,78.775,47.198,9.057,73.428,50.944,31.592,19.352,31.214,125.065,34.598,90.467,6.267,0.000,0.000,0.375,2.375,57.0,
6.11.2025,18:37:52.409,23.110,27.763,20.756,3.064,250.0,250.0,78.488,23.435,8.959,73.121,50.685,31.436,19.249,31.058,6.837,0.697,6.140,6.174,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:37:53.411,17.672,25.544,18.650,3.003,250.0,250.0,81.934,45.289,8.863,72.716,50.363,31.230,19.133,30.853,116.689,31.799,84.890,6.352,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:37:54.406,16.313,28.242,21.292,3.010,250.0,250.0,78.064,23.311,8.837,72.791,50.402,31.256,19.146,30.879,6.821,0.698,6.123,6.158,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:37:55.413,20.391,26.694,19.748,2.997,250.0,250.0,81.644,47.087,8.863,73.237,50.689,31.423,19.266,31.046,125.111,34.513,90.598,6.123,0.000,0.001,0.000,0.000,57.0,
6.11.2025,18:37:56.411,17.672,26.994,20.079,3.021,250.0,250.0,78.006,23.152,8.905,72.161,50.049,31.034,19.015,30.657,6.794,0.688,6.106,6.114,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:37:57.409,23.110,27.830,20.865,3.037,250.0,250.0,81.878,23.564,8.898,73.537,50.898,31.559,19.339,31.182,6.989,0.787,6.202,6.250,0.000,0.000,1.250,0.000,57.0,
6.11.2025,18:37:58.403,23.110,27.830,20.865,3.037,250.0,250.0,78.527,23.173,8.872,72.230,50.071,31.048,19.023,30.683,6.833,0.693,6.140,6.140,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:37:59.404,33.985,26.053,19.175,2.971,250.0,250.0,81.807,41.667,8.847,68.059,47.502,29.456,18.046,29.103,104.542,31.328,73.214,6.571,0.000,0.001,0.000,0.000,57.0,
6.11.2025,18:38:0.407,27.188,29.631,22.617,3.079,250.0,250.0,78.067,23.378,8.848,73.051,50.572,31.365,19.207,30.988,6.815,0.692,6.123,6.123,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:38:1.406,35.344,25.047,18.075,3.011,250.0,250.0,81.211,42.018,8.789,50.544,36.695,22.749,13.946,22.481,17.525,4.534,12.991,229.929,0.000,0.000,0.000,2.125,57.0,
6.11.2025,18:38:2.413,40.782,30.526,23.559,3.028,250.0,250.0,77.875,23.612,8.787,73.775,50.985,31.613,19.372,31.224,7.096,0.848,6.248,6.174,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:38:3.406,25.829,29.057,22.081,3.072,250.0,250.0,77.558,23.163,8.823,72.267,50.058,31.040,19.018,30.675,6.813,0.690,6.123,6.123,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:38:4.413,27.188,27.979,21.003,3.004,250.0,250.0,81.837,43.270,8.875,72.062,49.987,31.003,18.984,30.625,107.328,28.466,78.862,6.505,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:38:5.407,25.829,25.868,18.936,3.018,250.0,250.0,77.763,23.285,8.876,72.635,50.329,31.215,19.114,30.838,6.849,0.700,6.149,6.149,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:38:6.414,38.063,27.320,20.418,3.014,250.0,250.0,81.846,29.253,8.833,56.481,40.362,25.028,15.334,24.724,42.720,15.788,26.932,36.326,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:38:7.409,13.594,27.316,20.313,3.060,250.0,250.0,78.323,23.522,8.778,73.634,50.883,31.545,19.338,31.167,6.858,0.700,6.158,6.158,0.000,0.000,1.125,0.000,57.0,
6.11.2025,18:38:8.405,28.547,28.637,21.708,3.034,250.0,250.0,81.040,51.615,8.800,62.837,44.245,27.436,16.809,27.095,46.394,17.325,29.069,236.138,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:38:9.415,21.750,27.202,20.202,3.054,250.0,250.0,78.190,47.266,8.827,74.069,51.191,31.737,19.454,31.360,124.826,34.431,90.395,6.369,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:38:10.409,29.907,28.007,20.966,3.079,250.0,250.0,78.172,25.099,8.854,73.374,50.767,31.483,19.284,31.105,14.901,2.000,12.901,6.318,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:38:11.407,35.344,26.503,19.553,3.037,250.0,250.0,78.805,23.848,8.874,74.808,51.672,32.038,19.634,31.660,6.821,0.698,6.123,6.149,0.000,0.001,0.000,0.000,57.0,
6.11.2025,18:38:12.407,19.032,31.127,24.107,3.090,250.0,250.0,82.089,47.329,9.007,73.550,50.987,31.617,19.370,31.228,125.492,34.755,90.737,6.547,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:38:13.407,20.391,28.812,21.797,3.083,250.0,250.0,79.127,23.621,8.921,73.826,51.096,31.682,19.414,31.293,6.896,0.761,6.135,6.182,0.000,0.000,2.375,0.000,57.0,
6.11.2025,18:38:14.413,32.625,26.579,19.640,3.026,250.0,250.0,78.336,23.423,8.908,73.163,50.677,31.431,19.246,31.054,6.813,0.690,6.123,6.123,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:38:15.413,20.391,29.495,22.487,3.046,250.0,250.0,81.580,45.395,8.921,72.597,50.329,31.208,19.121,30.831,117.340,33.414,83.926,6.259,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:38:16.413,23.110,27.566,20.587,3.050,250.0,250.0,78.489,22.185,8.836,68.484,47.747,29.608,18.139,29.255,6.814,0.691,6.123,6.158,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:38:17.405,21.750,27.439,20.498,3.021,250.0,250.0,77.638,22.010,8.847,67.791,47.329,29.349,17.980,28.996,6.834,0.694,6.140,6.140,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:38:18.414,19.032,26.402,19.498,2.989,250.0,250.0,76.553,43.685,8.855,67.037,46.887,29.067,17.820,28.714,116.062,32.804,83.258,6.343,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:38:19.412,27.188,29.019,21.847,3.237,250.0,250.0,73.991,21.853,8.885,67.190,46.986,29.137,17.849,28.784,6.794,0.688,6.106,6.106,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:38:20.413,19.032,36.911,29.320,3.545,250.0,250.0,76.134,30.382,8.905,69.531,48.434,30.034,18.400,29.669,6.804,0.690,6.114,85.234,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:38:21.406,21.750,24.791,17.939,2.967,250.0,250.0,78.981,33.016,8.917,67.346,47.106,29.201,17.905,28.848,62.369,22.836,39.533,6.098,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:38:22.409,28.547,27.828,20.888,3.003,250.0,250.0,76.986,43.676,8.934,67.025,46.924,29.095,17.829,28.742,115.975,32.794,83.181,6.259,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:38:23.410,17.672,25.202,18.262,3.017,250.0,250.0,76.370,21.767,8.880,66.715,46.676,28.948,17.728,28.595,6.946,0.711,6.235,6.234,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:38:24.414,25.829,26.504,19.612,3.003,250.0,250.0,76.271,21.946,8.833,67.504,47.141,29.237,17.904,28.884,6.889,0.707,6.182,6.182,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:38:25.404,14.953,27.116,20.171,2.996,250.0,250.0,76.305,17.486,8.827,50.500,36.715,22.768,13.947,22.487,6.766,0.685,6.081,6.081,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:38:26.413,19.032,27.201,20.308,3.001,250.0,250.0,73.186,17.486,8.886,67.803,47.367,29.370,17.997,29.017,6.786,0.688,6.098,6.098,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:38:27.413,21.750,31.956,24.957,3.066,250.0,250.0,73.186,22.011,8.886,67.803,47.367,29.370,17.997,29.017,6.786,0.688,6.098,6.098,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:38:28.406,23.110,27.985,21.062,2.987,250.0,250.0,70.120,21.662,8.910,66.434,46.533,28.855,17.678,28.501,6.787,0.689,6.098,6.140,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:38:29.417,27.188,25.961,19.142,2.924,250.0,250.0,73.129,22.178,8.905,68.306,47.702,29.572,18.130,29.219,6.855,0.697,6.158,6.234,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:38:30.413,21.750,26.991,20.093,2.982,250.0,250.0,73.356,16.580,8.792,46.636,34.328,21.286,13.042,21.029,7.299,0.743,6.556,6.089,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:38:31.413,17.672,27.080,20.232,2.933,250.0,250.0,73.467,21.695,8.849,66.619,46.609,28.906,17.703,28.553,6.795,0.697,6.098,6.123,0.000,0.000,0.000,1.000,57.0,
6.11.2025,18:38:32.409,19.032,25.290,18.455,2.914,250.0,250.0,70.063,34.631,8.901,116.023,77.105,47.812,29.293,47.229,6.789,0.725,6.064,6.369,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:38:33.411,17.672,27.768,20.686,3.139,250.0,250.0,60.568,29.163,8.883,71.926,49.883,30.927,18.956,30.562,37.013,4.821,32.192,6.463,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:38:34.407,20.391,27.268,20.336,3.024,250.0,250.0,78.281,23.214,8.887,72.384,50.165,31.111,19.054,30.734,6.816,0.693,6.123,6.174,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:38:35.405,20.391,25.816,18.817,3.053,250.0,250.0,80.840,23.221,8.918,72.395,50.223,31.137,19.086,30.760,6.786,0.688,6.098,6.114,0.000,0.000,0.000,1.125,57.0,
6.11.2025,18:38:36.408,20.391,26.624,19.650,3.051,250.0,250.0,77.789,57.742,8.981,63.210,44.569,27.640,16.929,27.311,89.049,29.663,59.386,210.682,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:38:37.406,16.313,26.637,19.678,3.034,250.0,250.0,77.855,23.145,9.078,71.891,49.987,30.993,18.994,30.616,6.854,0.696,6.158,6.182,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:38:38.403,16.313,27.775,20.826,3.035,250.0,250.0,77.827,23.818,8.911,74.647,51.593,31.998,19.595,31.608,6.842,0.702,6.140,6.140,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:38:39.413,19.032,28.141,21.148,3.052,250.0,250.0,81.130,22.965,8.827,48.755,35.624,22.086,13.538,21.830,6.956,0.807,6.149,65.073,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:38:40.413,21.750,30.843,23.814,3.085,250.0,250.0,78.117,23.692,8.853,74.215,51.295,31.807,19.488,31.417,6.850,0.701,6.149,6.149,0.000,0.000,0.500,0.000,57.0,
6.11.2025,18:38:41.413,21.750,29.933,22.856,3.116,250.0,250.0,79.385,25.530,8.873,48.456,35.470,21.997,13.473,21.729,7.046,0.888,6.158,91.206,0.000,0.000,0.000,0.375,57.0,
6.11.2025,18:38:42.405,27.188,28.920,21.926,3.102,250.0,250.0,80.970,24.254,8.886,76.285,52.601,32.617,19.984,32.216,6.886,0.704,6.182,6.182,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:38:43.407,28.547,29.951,22.918,3.064,250.0,250.0,81.755,45.619,8.897,75.269,51.973,32.223,19.750,31.834,114.885,32.740,82.145,6.471,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:38:44.404,17.672,26.583,19.568,3.060,250.0,250.0,77.811,44.945,8.875,75.764,52.262,32.404,19.858,32.014,110.947,29.615,81.332,6.378,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:38:45.410,28.547,27.673,20.678,3.039,250.0,250.0,78.329,23.302,8.885,72.723,50.391,31.245,19.146,30.867,6.813,0.690,6.123,6.140,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:38:46.413,23.110,27.092,20.173,3.018,250.0,250.0,78.820,23.421,8.874,73.113,50.617,31.388,19.229,31.010,6.928,0.703,6.225,6.123,0.000,0.000,0.000,0.625,57.0,
6.11.2025,18:38:47.416,20.391,28.297,21.267,3.098,250.0,250.0,82.080,26.225,8.835,74.349,51.369,31.848,19.521,31.471,19.266,2.855,16.411,6.327,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:38:48.413,16.313,28.003,20.997,3.070,250.0,250.0,79.020,23.564,8.824,73.785,51.008,31.632,19.376,31.254,6.813,0.690,6.123,6.132,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:38:49.406,23.110,28.376,21.451,3.012,250.0,250.0,82.098,46.776,8.867,71.991,49.913,30.948,18.965,30.583,125.000,34.476,90.524,6.489,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:38:50.406,25.829,32.277,25.207,3.084,250.0,250.0,78.116,23.322,8.870,72.803,50.429,31.275,19.154,30.898,6.825,0.693,6.132,6.140,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:38:51.403,29.907,27.604,20.625,3.059,250.0,250.0,79.790,20.888,8.854,63.484,44.706,27.716,16.990,27.386,6.811,0.697,6.114,6.123,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:38:52.413,19.032,27.869,20.887,3.095,250.0,250.0,80.988,30.680,8.851,73.405,50.791,31.487,19.304,31.110,42.746,5.631,37.115,6.361,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:38:53.414,17.672,27.676,20.676,3.035,250.0,250.0,76.839,23.131,8.850,72.118,49.987,30.993,18.994,30.616,6.814,0.691,6.123,6.123,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:38:54.413,17.672,29.699,22.701,3.064,250.0,250.0,81.373,40.024,8.839,72.058,49.948,30.969,18.979,30.604,91.211,20.461,70.750,6.420,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:38:55.413,25.829,28.305,21.363,3.045,250.0,250.0,78.499,23.359,8.878,72.838,50.462,31.295,19.167,30.917,6.940,0.779,6.161,6.158,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:38:56.404,19.032,26.914,19.931,3.056,250.0,250.0,79.254,23.217,8.823,72.461,50.196,31.123,19.073,30.746,6.813,0.690,6.123,6.123,0.000,0.000,0.000,0.250,57.0,
6.11.2025,18:38:57.414,16.313,26.050,19.077,3.051,250.0,250.0,81.845,53.543,8.885,49.190,35.925,22.279,13.646,22.011,6.813,0.690,6.123,369.866,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:38:58.414,27.188,26.890,19.936,3.036,250.0,250.0,78.505,21.148,8.958,64.052,45.095,27.960,17.135,27.631,7.180,0.895,6.285,6.285,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:38:59.413,19.032,26.553,19.598,3.034,250.0,250.0,79.170,29.745,8.946,71.922,49.935,30.969,18.966,30.591,39.772,14.152,25.620,6.573,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:39:0.413,16.313,27.762,20.718,3.108,250.0,250.0,78.357,23.623,8.932,73.759,51.059,31.658,19.401,31.281,6.943,0.718,6.225,6.259,0.000,0.000,0.500,0.000,57.0,
6.11.2025,18:39:1.413,17.672,29.407,22.340,3.149,250.0,250.0,78.539,23.499,8.835,73.494,50.843,31.526,19.317,31.148,6.834,0.694,6.140,6.158,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:39:2.413,14.953,26.704,19.691,3.078,250.0,250.0,82.741,28.636,8.823,43.678,32.518,20.165,12.353,19.921,6.860,0.728,6.132,135.181,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:39:3.413,19.032,28.221,21.243,3.062,250.0,250.0,78.467,36.015,8.872,73.693,50.988,31.610,19.378,31.233,68.944,12.130,56.814,6.489,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:39:4.414,24.469,27.592,20.648,3.003,250.0,250.0,78.937,23.323,8.885,72.667,50.361,31.237,19.124,30.859,6.947,0.780,6.167,6.208,0.000,0.001,0.000,0.000,57.0,
6.11.2025,18:39:5.412,17.672,26.969,19.971,3.078,250.0,250.0,78.013,23.587,8.971,73.700,51.072,31.673,19.399,31.283,6.818,0.695,6.123,6.140,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:39:6.414,33.985,26.490,19.521,3.053,250.0,250.0,81.834,25.729,8.860,72.633,50.319,31.209,19.110,30.832,18.962,2.538,16.424,6.403,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:39:7.414,17.672,26.876,19.866,3.066,250.0,250.0,78.583,23.648,8.857,73.978,51.143,31.715,19.428,31.326,6.931,0.740,6.191,6.165,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:39:8.414,32.625,28.489,21.504,3.034,250.0,250.0,81.652,46.763,8.904,72.124,50.028,31.024,19.004,30.647,124.745,34.204,90.541,6.412,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:39:9.413,13.594,25.939,18.983,3.052,250.0,250.0,78.245,23.282,8.857,72.521,50.246,31.165,19.081,30.787,6.933,0.708,6.225,6.293,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:39:10.409,27.188,29.442,22.420,3.070,250.0,250.0,78.225,23.692,8.801,74.219,51.268,31.793,19.475,31.416,6.865,0.700,6.165,6.216,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:39:11.405,19.032,30.168,23.068,3.117,250.0,250.0,81.864,25.435,8.821,58.351,41.497,25.733,15.764,25.417,16.971,4.421,12.550,44.827,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:39:12.408,19.032,27.892,20.918,3.051,250.0,250.0,78.753,23.606,8.893,73.781,51.073,31.671,19.402,31.281,6.889,0.707,6.182,6.182,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:39:13.413,21.750,25.906,18.928,3.048,250.0,250.0,82.218,23.523,8.890,73.567,50.915,31.571,19.344,31.193,6.815,0.692,6.123,6.123,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:39:14.413,24.469,26.414,19.421,3.051,250.0,250.0,78.055,47.084,8.893,73.179,50.673,31.413,19.260,31.036,124.951,34.206,90.745,6.480,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:39:15.405,17.672,25.985,19.018,3.066,250.0,250.0,78.960,23.478,8.832,73.293,50.704,31.446,19.258,31.069,6.964,0.714,6.250,6.250,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:39:16.410,24.469,28.084,21.109,3.044,250.0,250.0,81.750,23.527,8.807,73.658,50.929,31.584,19.345,31.195,6.814,0.691,6.123,6.123,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:39:17.410,14.953,25.379,18.380,3.051,250.0,250.0,78.622,40.067,8.769,72.490,50.162,31.106,19.056,30.729,91.059,20.355,70.704,6.242,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:39:18.410,14.953,27.421,20.501,3.007,250.0,250.0,78.249,23.154,8.785,72.214,50.014,31.018,18.996,30.641,6.857,0.699,6.158,6.158,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:39:19.404,24.469,27.923,20.874,3.111,250.0,250.0,78.205,36.591,8.831,69.954,48.666,30.168,18.498,29.803,76.933,27.575,49.358,6.123,0.000,0.000,2.625,2.000,57.0,
6.11.2025,18:39:20.404,27.188,37.171,29.556,3.593,250.0,250.0,78.480,23.496,8.898,73.335,50.786,31.492,19.294,31.102,6.910,0.711,6.199,6.234,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:39:21.413,32.625,30.795,23.346,3.427,250.0,250.0,78.963,23.728,8.894,74.283,51.361,31.843,19.518,31.466,6.855,0.697,6.158,6.208,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:39:22.411,21.750,30.761,23.721,3.109,250.0,250.0,82.366,33.756,8.837,66.110,46.307,28.719,17.588,28.366,6.823,0.700,6.123,127.982,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:39:23.414,24.469,27.601,20.563,3.067,250.0,250.0,78.764,23.459,8.796,73.140,50.603,31.379,19.224,30.990,7.091,0.797,6.294,6.276,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:39:24.413,13.594,25.854,18.897,3.073,250.0,250.0,78.300,23.640,8.765,74.082,51.155,31.718,19.437,31.341,6.862,0.704,6.158,6.182,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:39:25.413,17.672,26.668,19.643,3.066,250.0,250.0,82.750,38.013,8.853,74.144,51.251,31.781,19.470,31.404,78.546,27.806,50.740,6.140,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:39:26.413,17.672,26.503,19.537,3.055,250.0,250.0,79.606,23.726,8.822,74.316,51.354,31.842,19.512,31.452,6.866,0.708,6.158,6.234,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:39:27.404,23.110,29.323,22.327,3.049,250.0,250.0,79.125,23.482,8.861,73.416,50.802,31.499,19.303,31.121,6.833,0.693,6.140,6.149,0.000,0.000,0.000,0.250,57.0,
6.11.2025,18:39:28.403,20.391,29.660,22.707,3.048,250.0,250.0,81.895,40.286,8.868,68.818,47.971,29.741,18.230,29.388,94.644,30.303,64.341,10.552,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:39:29.413,25.829,26.487,19.411,3.118,250.0,250.0,79.215,23.550,8.870,73.506,50.870,31.544,19.326,31.155,6.996,0.760,6.236,6.234,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:39:30.413,20.391,27.121,20.163,3.055,250.0,250.0,79.395,23.522,8.835,73.588,50.891,31.554,19.337,31.177,6.844,0.695,6.149,6.149,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:39:31.414,32.625,26.679,19.684,3.055,250.0,250.0,81.922,47.237,8.883,73.310,50.754,31.475,19.279,31.097,125.566,34.805,90.761,6.446,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:39:32.409,32.625,26.679,19.684,3.085,250.0,250.0,79.049,23.321,8.870,72.747,50.385,31.246,19.139,30.869,6.885,0.703,6.182,6.182,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:39:33.405,35.344,29.416,22.327,3.128,250.0,250.0,81.162,15.351,8.774,42.187,31.576,19.573,12.003,19.341,6.967,0.844,6.123,6.123,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:39:34.408,24.469,28.749,21.737,3.079,250.0,250.0,74.590,22.225,8.927,68.516,47.847,29.670,18.177,29.304,6.833,0.693,6.140,6.140,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:39:35.414,24.469,23.991,17.043,3.029,250.0,250.0,76.829,22.066,8.932,67.919,47.465,29.424,18.041,29.071,6.833,0.693,6.140,6.140,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:39:36.407,21.750,25.571,18.682,3.023,250.0,250.0,76.192,21.950,8.907,67.453,47.151,29.235,17.916,28.894,6.879,0.697,6.182,6.182,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:39:37.413,24.469,26.339,19.391,3.003,250.0,250.0,75.967,21.798,8.854,66.878,46.768,29.000,17.768,28.660,6.928,0.703,6.225,6.190,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:39:38.404,24.469,25.598,18.709,3.020,250.0,250.0,76.236,22.100,8.905,67.918,47.452,29.423,18.029,29.070,6.987,0.720,6.267,6.225,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:39:39.405,16.313,25.905,19.011,2.972,250.0,250.0,76.786,22.096,8.845,68.084,47.523,29.471,18.052,29.106,6.862,0.697,6.165,6.158,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:39:40.406,17.672,28.736,21.686,3.076,250.0,250.0,76.141,21.936,8.861,67.442,47.127,29.218,17.909,28.865,6.878,0.704,6.174,6.182,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:39:41.404,24.469,25.611,18.723,3.011,250.0,250.0,77.285,22.294,8.920,68.777,47.987,29.759,18.228,29.406,6.852,0.694,6.158,6.158,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:39:42.406,24.469,25.536,18.449,3.123,250.0,250.0,78.515,21.913,8.846,67.171,46.969,29.116,17.853,28.763,7.140,1.000,6.140,6.132,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:39:43.407,29.907,27.520,20.523,3.065,250.0,250.0,77.642,21.956,8.934,67.491,47.204,29.277,17.927,28.924,6.833,0.693,6.140,6.132,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:39:44.405,19.032,29.951,22.931,3.099,250.0,250.0,72.159,22.928,8.967,71.107,49.464,30.667,18.797,30.302,6.908,0.772,6.136,6.158,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:39:45.406,23.110,29.884,22.759,3.165,250.0,250.0,75.378,22.635,8.919,70.021,48.753,30.238,18.515,29.873,6.892,0.734,6.158,6.242,0.000,0.000,0.000,0.125,57.0,
6.11.2025,18:39:46.413,17.672,28.711,21.604,3.114,250.0,250.0,76.145,46.130,8.912,76.015,52.461,32.526,19.935,32.136,116.454,33.318,83.136,6.403,0.000,0.000,0.000,0.000,57.0,
6.11.2025,18:39:47.414,31.266,29.723,22.616,3.146,250.0,250.0,69.490,22.075,8.849,68.098,47.514,29.461,18.053,29.108,6.766,0.685,6.081,6.140,0.000,0.000,0.000,1.500,57.0,
