Date,Time,"VR VCC 전류 (SVID IOUT) [A]","CPU 패키지 전력 소비 [W]","IA 코어 전력 소비 [W]","시스템 에이전트 전력 소비 [W]","PL1 전력 제한 (Static) [W]","PL2 전력 제한 (Static) [W]","GPU 전력 소비 [W]","GPU 라인 전력 소비 (avg) [W]","GPU PCIe +12V 입력 전력 소비 [W]","GPU 12VHPWR 전력 소비 [W]","GPU Unknown Rail (D6) 전력 소비 (sum) [W]","GPU Core (NVVDD) 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D4) 전력 소비 (sum) [W]","GPU Misc0 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D) 전력 소비 (sum) [W]","GPU Unknown Rail (10) 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","나머지 칩 전력 소비 [W]","PCH 전력 소비 [W]","총 전력 소비 [W]","총 전력 소비 [W]","T3 [°C]",
17.11.2025,9:5:54.307,19.032,75.382,67.231,3.603,250.0,250.0,46.880,12.657,13.034,29.979,26.675,16.539,10.136,16.344,4.788,0.490,4.298,4.289,0.000,0.000,0.000,0.000,9.0,
17.11.2025,9:5:55.307,31.266,55.937,47.938,3.450,250.0,250.0,42.687,12.468,13.805,28.499,26.246,16.270,9.976,16.075,4.769,0.488,4.281,4.272,0.000,0.000,0.000,0.000,9.0,
17.11.2025,9:5:56.304,24.469,28.746,21.111,3.223,250.0,250.0,71.875,23.052,14.359,64.409,48.853,30.298,18.555,29.932,8.284,0.760,7.524,7.545,0.000,0.000,0.000,0.000,9.0,
17.11.2025,9:5:57.318,17.672,29.724,21.386,3.063,250.0,250.0,78.404,22.672,13.163,64.191,47.969,29.745,18.224,29.391,8.261,0.756,7.505,7.513,0.000,0.000,0.000,0.000,9.0,
17.11.2025,9:5:58.311,25.829,27.926,20.389,3.127,250.0,250.0,52.470,12.307,11.878,29.835,25.870,16.047,9.823,15.851,4.753,0.490,4.263,4.255,0.000,0.000,0.000,0.000,9.0,
17.11.2025,9:5:59.319,29.907,28.906,21.335,3.147,250.0,250.0,34.703,4.899,5.247,8.235,8.363,5.189,3.174,5.128,4.716,0.486,4.230,4.221,0.000,0.000,0.000,0.000,9.0,
17.11.2025,9:6:0.336,29.907,27.035,19.370,3.162,250.0,250.0,25.863,5.483,5.784,9.917,9.741,6.038,3.703,5.977,4.737,0.491,4.246,4.195,0.000,0.002,0.000,0.000,9.0,
17.11.2025,9:6:1.343,20.391,30.923,21.212,3.150,250.0,250.0,16.173,5.125,6.023,8.371,8.935,5.542,3.393,5.469,4.670,0.484,4.186,4.178,0.000,0.000,0.000,0.000,9.0,
17.11.2025,9:6:2.344,23.110,29.326,19.659,3.206,250.0,250.0,16.329,5.905,6.520,10.872,10.791,6.689,4.102,6.604,4.651,0.481,4.170,4.170,0.000,0.000,0.000,0.000,9.0,
17.11.2025,9:6:3.343,28.547,32.784,23.408,3.168,250.0,250.0,15.938,5.176,6.578,8.040,9.080,5.626,3.454,5.553,4.640,0.479,4.161,4.153,0.000,0.000,0.000,0.000,9.0,
17.11.2025,9:6:4.343,24.469,30.919,21.569,3.195,250.0,250.0,16.083,5.517,6.869,9.070,9.887,6.140,3.747,6.067,4.624,0.480,4.144,4.144,0.000,0.000,0.000,0.000,9.0,
17.11.2025,9:6:5.340,19.032,30.317,20.974,3.202,250.0,250.0,16.504,5.576,6.275,9.915,10.043,6.224,3.819,6.151,4.604,0.476,4.128,4.128,0.000,0.000,0.000,0.000,9.0,
17.11.2025,9:6:6.335,17.672,32.106,22.676,3.197,250.0,250.0,159.800,161.871,12.575,403.387,256.859,159.264,97.595,157.344,259.154,64.582,194.572,13.374,0.000,0.000,0.500,2.250,9.0,
17.11.2025,9:6:7.343,12.235,39.294,29.965,3.257,250.0,250.0,240.992,148.803,11.969,335.315,214.390,132.935,81.455,131.325,284.129,71.025,213.104,12.384,0.001,0.000,0.000,2.375,9.0,
17.11.2025,9:6:8.343,111.470,120.968,111.833,4.263,250.0,250.0,345.738,140.718,12.444,359.351,229.578,142.359,87.219,140.642,210.802,39.819,170.983,13.986,0.000,0.000,1.000,1.625,9.0,
17.11.2025,9:6:9.342,108.752,139.890,130.776,4.256,250.0,250.0,360.431,159.990,12.937,350.490,224.430,139.167,85.263,137.486,128.448,40.288,88.160,393.227,0.001,0.000,0.125,2.500,9.0,
17.11.2025,9:6:10.342,95.158,164.937,155.580,4.490,250.0,250.0,373.936,122.880,13.258,337.135,216.348,134.156,82.192,132.536,134.380,27.427,106.953,44.417,0.000,0.000,0.750,0.500,9.0,
17.11.2025,9:6:11.343,99.236,187.553,178.113,4.499,250.0,250.0,360.340,179.919,12.815,363.789,232.585,144.223,88.362,142.482,233.047,45.384,187.663,348.837,0.000,0.000,1.500,1.625,9.0,
17.11.2025,9:6:12.406,104.673,168.287,158.839,4.501,250.0,250.0,336.235,160.978,12.280,283.495,182.536,113.188,69.348,111.820,200.795,37.696,163.099,435.521,0.000,0.000,1.500,1.125,9.0,
17.11.2025,9:6:13.343,110.111,195.819,186.388,4.479,250.0,250.0,323.910,159.081,11.770,314.276,201.176,124.743,76.433,123.232,123.821,32.995,90.826,491.537,0.000,0.000,0.000,1.250,9.0,
