Date,Time,"VR VCC 전류 (SVID IOUT) [A]","CPU 패키지 전력 소비 [W]","IA 코어 전력 소비 [W]","시스템 에이전트 전력 소비 [W]","PL1 전력 제한 (Static) [W]","PL2 전력 제한 (Static) [W]","GPU 전력 소비 [W]","GPU 라인 전력 소비 (avg) [W]","GPU PCIe +12V 입력 전력 소비 [W]","GPU 12VHPWR 전력 소비 [W]","GPU Unknown Rail (D6) 전력 소비 (sum) [W]","GPU Core (NVVDD) 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D4) 전력 소비 (sum) [W]","GPU Misc0 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D) 전력 소비 (sum) [W]","GPU Unknown Rail (10) 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","나머지 칩 전력 소비 [W]","PCH 전력 소비 [W]","총 전력 소비 [W]","총 전력 소비 [W]","T3 [°C]",
17.11.2025,9:17:40.524,40.782,83.755,73.355,3.977,250.0,250.0,16.966,6.544,6.885,12.995,12.337,7.646,4.691,7.561,4.604,0.476,4.128,4.119,0.000,0.000,1.625,0.000,9.0,
17.11.2025,9:17:41.531,21.750,60.638,50.206,3.956,250.0,250.0,14.624,4.245,3.007,8.114,6.897,4.280,2.617,4.231,4.595,0.476,4.119,4.119,0.000,0.000,0.000,0.000,9.0,
17.11.2025,9:17:42.530,17.672,60.720,50.154,4.090,250.0,250.0,47.871,61.992,9.239,220.501,141.678,87.850,53.828,86.795,6.846,0.513,6.333,6.333,0.000,0.000,0.000,0.000,9.0,
17.11.2025,9:17:43.524,38.063,27.161,17.264,3.673,250.0,250.0,189.696,79.692,9.050,174.488,113.389,70.316,43.073,69.465,152.736,35.155,117.581,11.665,0.000,0.000,0.000,0.000,9.0,
17.11.2025,9:17:44.532,24.469,28.248,20.109,3.447,250.0,250.0,126.978,26.744,8.753,80.237,55.195,34.226,20.969,33.811,11.731,0.904,10.827,10.781,0.000,0.000,0.000,0.000,9.0,
17.11.2025,9:17:45.530,17.672,28.112,20.314,3.349,250.0,250.0,117.136,18.517,8.800,54.224,39.091,24.244,14.847,23.951,6.850,0.535,6.315,6.315,0.000,0.000,0.000,0.000,9.0,
17.11.2025,9:17:46.525,21.750,27.640,19.955,3.269,250.0,250.0,60.963,29.172,8.877,81.163,55.810,34.605,21.205,34.189,25.130,2.691,22.439,5.609,0.000,0.000,0.000,0.000,9.0,
17.11.2025,9:17:47.530,20.391,27.458,19.686,3.366,250.0,250.0,108.791,26.136,8.860,78.623,54.262,33.645,20.617,33.242,10.994,0.870,10.124,10.124,0.000,0.000,0.000,0.000,9.0,
17.11.2025,9:17:48.530,35.344,28.162,20.416,3.307,250.0,250.0,150.249,160.848,9.006,309.803,197.268,122.320,74.948,120.840,294.065,131.822,162.243,186.160,0.000,0.000,0.000,0.000,9.0,
17.11.2025,9:17:49.526,19.032,27.497,19.812,3.276,250.0,250.0,205.488,177.413,9.004,374.176,237.457,147.240,90.217,145.456,295.455,131.872,163.583,179.668,0.000,0.000,0.000,0.000,9.0,
17.11.2025,9:17:50.528,21.750,24.563,16.985,3.167,250.0,250.0,235.416,27.208,8.880,81.501,56.062,34.762,21.300,34.334,12.047,0.900,11.147,11.147,0.000,0.000,0.000,0.000,9.0,
17.11.2025,9:17:51.530,19.032,25.246,17.738,3.109,250.0,250.0,90.589,27.115,8.825,81.370,55.946,34.694,21.252,34.266,11.894,0.888,11.006,11.006,0.000,0.000,0.000,0.000,9.0,
17.11.2025,9:17:52.530,25.829,27.609,19.551,3.583,250.0,250.0,60.548,11.752,8.720,30.849,24.536,15.218,9.318,15.035,4.779,0.490,4.289,4.289,0.000,0.000,0.000,0.000,9.0,
17.11.2025,9:17:53.524,20.391,24.854,16.656,3.721,250.0,250.0,37.200,8.574,3.941,23.523,17.041,10.565,6.476,10.443,4.747,0.492,4.255,4.255,0.000,0.003,0.000,0.000,9.0,
17.11.2025,9:17:54.531,20.391,27.066,19.376,3.285,250.0,250.0,26.297,9.556,4.231,26.995,19.365,12.013,7.352,11.866,4.743,0.488,4.255,4.255,0.000,0.000,0.000,0.000,9.0,
17.11.2025,9:17:55.530,20.391,30.710,20.988,3.217,250.0,250.0,17.721,4.538,2.827,9.279,7.517,4.664,2.853,4.603,4.707,0.486,4.221,4.221,0.000,0.002,0.000,0.000,9.0,
17.11.2025,9:17:56.529,21.750,29.908,19.761,3.576,250.0,250.0,41.422,14.562,8.791,39.791,30.142,18.689,11.453,18.457,6.266,0.493,5.773,5.763,0.000,0.000,0.000,0.000,9.0,
17.11.2025,9:17:57.523,20.391,29.994,20.280,3.427,250.0,250.0,49.394,14.735,8.763,40.489,30.547,18.939,11.608,18.719,6.256,0.493,5.763,5.773,0.000,0.000,0.000,0.000,9.0,
17.11.2025,9:17:58.526,28.547,29.673,22.029,3.262,250.0,250.0,41.184,14.735,3.527,15.977,12.097,7.498,4.599,7.413,4.727,0.489,4.238,4.238,0.000,0.000,0.000,0.000,9.0,
17.11.2025,9:17:59.525,20.391,30.552,22.372,3.277,250.0,250.0,22.673,6.480,3.031,9.045,7.496,4.647,2.849,4.586,4.727,0.489,4.238,4.221,0.000,0.002,0.000,0.000,9.0,
17.11.2025,9:18:0.527,21.750,31.934,22.161,3.241,250.0,250.0,22.673,4.533,3.031,9.045,7.496,4.647,2.849,4.586,4.727,0.489,4.238,4.221,0.000,0.000,0.000,0.000,9.0,
17.11.2025,9:18:1.527,23.110,31.095,21.389,3.265,250.0,250.0,16.327,4.262,2.605,8.444,6.866,4.259,2.607,4.198,4.708,0.487,4.221,4.221,0.000,0.000,0.000,0.000,9.0,
17.11.2025,9:18:2.530,19.032,28.260,18.856,3.204,250.0,250.0,15.088,4.443,2.813,8.910,7.282,4.516,2.766,4.455,4.736,0.490,4.246,4.212,0.000,0.000,0.000,0.000,9.0,
17.11.2025,9:18:3.531,24.469,29.797,20.387,3.208,250.0,250.0,15.078,4.767,2.826,10.160,8.061,4.991,3.070,4.930,4.708,0.487,4.221,4.212,0.000,0.000,0.000,0.000,9.0,
17.11.2025,9:18:4.523,20.391,30.253,20.886,3.209,250.0,250.0,14.980,4.329,2.811,8.481,7.008,4.342,2.666,4.293,4.736,0.490,4.246,4.212,0.000,0.000,0.000,0.500,9.0,
17.11.2025,9:18:5.529,20.391,30.775,21.314,3.236,250.0,250.0,15.056,4.330,2.776,8.555,7.033,4.355,2.678,4.306,4.698,0.486,4.212,4.204,0.000,0.000,0.000,0.000,9.0,
17.11.2025,9:18:6.530,16.313,29.882,20.466,3.227,250.0,250.0,15.049,4.500,2.936,9.009,7.422,4.605,2.817,4.544,4.728,0.490,4.238,4.212,0.000,0.000,0.000,0.000,9.0,
17.11.2025,9:18:7.525,106.033,34.031,24.508,3.283,250.0,250.0,37.533,180.901,9.289,375.426,237.641,147.363,90.278,145.585,308.347,75.449,232.898,186.732,0.000,0.000,0.375,1.875,9.0,
17.11.2025,9:18:8.530,108.752,131.808,122.456,4.250,250.0,250.0,346.657,148.399,9.177,370.767,234.663,145.505,89.158,143.752,238.283,47.761,190.522,14.400,0.000,0.000,0.375,2.500,9.0,
17.11.2025,9:18:9.525,111.470,159.969,150.513,4.519,250.0,250.0,367.646,160.876,9.091,341.806,216.602,134.307,82.295,132.687,338.628,80.171,258.457,14.717,0.000,0.000,1.625,1.125,9.0,
17.11.2025,9:18:10.530,110.111,175.177,165.769,4.494,250.0,250.0,367.063,153.121,12.179,342.722,219.078,135.849,83.229,134.204,294.604,63.650,230.954,14.741,0.000,0.000,1.500,0.500,9.0,
17.11.2025,9:18:11.523,112.830,155.915,146.512,4.508,250.0,250.0,365.815,157.557,12.427,341.662,218.567,135.524,83.043,133.892,318.185,75.471,242.714,14.081,0.000,0.000,1.500,0.000,9.0,
17.11.2025,9:18:12.529,99.236,173.605,164.262,4.438,250.0,250.0,327.554,152.010,12.625,306.288,196.838,122.050,74.788,120.573,336.777,80.680,256.097,13.385,0.000,0.000,0.000,1.125,9.0,
17.11.2025,9:18:13.530,111.470,155.102,145.695,4.475,250.0,250.0,330.518,118.406,12.907,316.619,203.393,126.116,77.277,124.592,154.890,29.703,125.187,13.374,0.000,0.000,2.250,0.500,9.0,
17.11.2025,9:18:14.523,106.033,175.609,166.263,4.440,250.0,250.0,331.979,131.053,12.974,293.330,188.934,117.155,71.779,115.740,101.109,27.562,73.547,308.396,0.000,0.000,0.375,1.750,9.0,
17.11.2025,9:18:15.531,92.439,152.925,143.588,4.432,250.0,250.0,325.693,127.990,12.592,320.013,205.252,127.269,77.983,125.734,197.122,56.579,140.543,16.812,0.000,0.000,1.125,1.000,9.0,
17.11.2025,9:18:16.533,23.110,156.213,147.106,4.322,250.0,250.0,238.311,29.086,11.916,84.723,59.939,37.167,22.772,36.716,12.860,0.959,11.901,11.901,0.000,0.000,0.000,0.000,9.0,
17.11.2025,9:18:17.534,88.361,108.578,100.084,3.809,250.0,250.0,95.710,28.712,11.601,83.823,59.181,36.697,22.484,36.257,12.678,0.953,11.725,11.725,0.000,0.000,0.000,1.250,9.0,
17.11.2025,9:18:18.531,62.532,69.553,61.430,3.607,250.0,250.0,64.540,13.088,11.907,32.446,27.508,17.054,10.454,16.847,5.062,0.519,4.543,4.543,0.001,0.000,0.000,0.000,9.0,
17.11.2025,9:18:19.530,14.953,68.175,60.024,3.564,250.0,250.0,46.108,12.898,12.346,31.310,27.074,16.789,10.285,16.594,5.034,0.516,4.518,4.518,0.000,0.000,0.000,0.000,9.0,
17.11.2025,9:18:20.536,20.391,27.740,20.114,3.215,250.0,250.0,45.895,13.098,12.708,31.756,27.574,17.098,10.476,16.891,4.998,0.514,4.484,4.484,0.000,0.000,0.000,0.000,9.0,
17.11.2025,9:18:21.528,36.704,27.846,19.808,3.258,250.0,250.0,39.265,8.399,6.854,19.726,16.479,10.225,6.254,10.103,4.952,0.510,4.442,4.442,0.000,0.002,0.000,0.000,9.0,
17.11.2025,9:18:22.531,23.110,30.091,21.220,3.081,250.0,250.0,67.513,26.064,11.918,76.152,54.622,33.868,20.754,33.465,10.259,0.920,9.339,9.339,0.000,0.000,0.000,0.000,9.0,
17.11.2025,9:18:23.523,29.907,27.205,19.631,3.164,250.0,250.0,88.057,25.816,11.574,75.564,54.056,33.512,20.544,33.109,10.239,0.912,9.327,9.327,0.000,0.000,0.000,0.000,9.0,
17.11.2025,9:18:24.531,21.750,29.720,22.142,3.197,250.0,250.0,61.076,13.733,11.577,35.408,29.090,18.036,11.054,17.817,4.950,0.508,4.442,4.450,0.000,0.000,0.000,0.000,9.0,
17.11.2025,9:18:25.527,19.032,29.049,21.396,3.229,250.0,250.0,43.005,12.581,11.795,30.777,26.408,16.377,10.031,16.170,4.919,0.503,4.416,4.416,0.000,0.000,0.000,0.000,9.0,
17.11.2025,9:18:26.526,19.032,28.392,20.828,3.164,250.0,250.0,42.238,10.893,7.864,28.292,22.430,13.902,8.528,13.731,4.892,0.502,4.390,4.399,0.000,0.000,0.000,0.000,9.0,
17.11.2025,9:18:27.525,20.391,27.948,18.638,3.160,250.0,250.0,32.385,9.573,8.384,22.762,19.315,11.977,7.338,11.831,4.877,0.503,4.374,4.365,0.000,0.002,0.000,0.000,9.0,
17.11.2025,9:18:28.528,21.750,30.596,20.890,3.161,250.0,250.0,24.463,6.117,8.328,9.669,11.163,6.922,4.241,6.836,4.838,0.499,4.339,4.339,0.000,0.000,0.000,0.000,9.0,
17.11.2025,9:18:29.530,21.750,31.073,21.685,3.181,250.0,250.0,21.436,6.009,7.612,9.987,10.913,6.767,4.146,6.694,4.830,0.499,4.331,4.314,0.000,0.000,0.000,0.000,9.0,
17.11.2025,9:18:30.530,19.032,31.320,21.971,3.178,250.0,250.0,21.251,6.320,6.408,12.401,11.663,7.235,4.428,7.137,4.811,0.497,4.314,4.306,0.000,0.000,0.000,0.000,9.0,
17.11.2025,9:18:31.531,107.392,30.171,20.783,3.196,250.0,250.0,19.764,36.141,5.766,55.520,37.948,23.524,14.424,23.243,76.000,13.040,62.960,48.985,0.000,0.000,1.000,2.375,9.0,
17.11.2025,9:18:32.530,97.876,86.350,76.894,3.726,250.0,250.0,171.121,149.607,11.985,369.024,235.117,145.788,89.329,144.035,243.211,64.228,178.983,14.376,0.001,0.000,0.000,0.000,9.0,
17.11.2025,9:18:33.532,112.830,101.778,93.089,3.995,250.0,250.0,258.956,159.642,12.261,348.794,222.879,138.195,84.684,136.527,319.303,76.024,243.279,14.470,0.000,0.000,0.500,0.000,9.0,
17.11.2025,9:18:34.529,107.392,170.230,160.767,4.494,250.0,250.0,373.856,171.928,12.645,362.940,231.899,143.790,88.109,142.062,99.183,22.358,76.826,539.471,0.000,0.000,0.125,1.625,9.0,
17.11.2025,9:18:35.528,110.111,171.046,161.603,4.491,250.0,250.0,367.821,153.751,12.872,383.449,244.804,151.794,93.010,149.969,219.569,60.431,159.138,62.470,0.000,0.000,1.125,2.750,9.0,
17.11.2025,9:18:36.530,110.111,173.176,163.791,4.489,250.0,250.0,372.258,185.211,13.107,381.352,243.629,151.072,92.557,149.248,177.802,40.605,137.197,465.540,0.001,0.000,0.875,0.500,9.0,
17.11.2025,9:18:37.529,95.158,167.962,158.580,4.461,250.0,250.0,369.930,97.609,13.089,301.603,194.129,120.370,73.759,118.919,57.003,15.002,42.001,40.218,0.000,0.000,1.375,1.125,9.0,
17.11.2025,9:18:38.523,111.470,171.194,161.840,4.423,250.0,250.0,328.742,131.580,12.621,327.073,209.662,130.005,79.657,128.445,206.210,57.993,148.217,15.914,0.000,0.000,0.500,0.000,9.0,
17.11.2025,9:18:39.549,110.111,166.499,157.179,4.448,250.0,250.0,330.775,130.853,12.080,321.386,205.776,127.591,78.185,126.056,178.777,53.160,125.616,79.898,0.000,0.000,1.625,1.125,9.0,
17.11.2025,9:18:40.554,108.752,172.503,163.105,4.460,250.0,250.0,327.561,146.069,12.010,315.998,202.462,125.545,76.917,124.033,295.020,64.317,230.704,13.681,0.000,0.000,0.000,0.500,20.0,
17.11.2025,9:18:41.548,100.595,177.260,167.897,4.436,250.0,250.0,336.281,119.832,12.459,294.034,189.159,117.294,71.865,115.877,191.833,36.654,155.179,13.963,0.000,0.000,1.500,2.125,20.0,
17.11.2025,9:18:42.553,110.111,143.763,134.195,4.571,250.0,250.0,196.181,47.174,12.860,151.270,101.278,62.798,38.480,62.046,14.704,1.106,13.598,13.598,0.000,0.000,2.375,2.625,20.0,
17.11.2025,9:18:43.549,25.829,189.649,179.898,4.674,250.0,250.0,235.210,47.474,12.836,152.059,101.767,63.099,38.668,62.346,15.031,1.126,13.905,13.905,0.000,0.000,0.000,0.000,19.0,
17.11.2025,9:18:44.553,110.111,60.022,51.979,3.482,250.0,250.0,112.530,114.047,12.443,240.136,155.739,96.571,59.168,95.409,195.013,59.206,135.807,90.977,0.000,0.000,1.375,2.625,19.0,
17.11.2025,9:18:45.543,108.752,124.094,115.158,4.143,250.0,250.0,353.374,141.339,11.949,364.759,232.653,144.265,88.388,142.523,189.551,54.911,134.640,49.754,0.000,0.000,0.375,2.375,19.0,
17.11.2025,9:18:46.553,110.111,162.916,153.502,4.523,250.0,250.0,373.316,159.947,11.935,345.493,220.658,136.823,83.835,135.179,324.935,77.625,247.310,15.672,0.000,0.000,1.000,1.500,19.0,
17.11.2025,9:18:47.557,108.752,184.017,174.563,4.477,250.0,250.0,374.396,184.570,12.224,359.025,229.206,142.132,87.074,140.415,280.136,60.532,219.604,315.348,0.000,0.000,1.875,0.875,19.0,
17.11.2025,9:18:48.562,120.986,170.179,160.802,4.481,250.0,250.0,373.192,217.341,12.512,363.881,232.421,144.127,88.294,142.386,263.733,53.429,210.304,662.320,0.000,0.000,1.125,1.500,19.0,
17.11.2025,9:18:49.555,99.236,164.251,154.869,4.451,250.0,250.0,343.936,158.695,13.356,327.271,210.231,130.363,79.868,128.791,152.906,47.437,105.469,391.261,0.000,0.000,1.000,0.125,9.0,
17.11.2025,9:18:50.560,100.595,155.459,146.088,4.450,250.0,250.0,334.036,159.515,14.256,341.550,219.677,136.215,83.462,134.583,325.346,77.531,247.815,14.717,0.000,0.000,1.125,1.250,9.0,
17.11.2025,9:18:51.555,108.752,169.532,160.197,4.445,250.0,250.0,332.684,152.941,14.760,319.595,206.420,127.998,78.422,126.462,320.766,76.518,244.248,14.222,0.000,0.000,1.125,2.500,9.0,
17.11.2025,9:18:52.561,114.189,179.661,170.306,4.469,250.0,250.0,335.008,108.110,13.893,302.426,195.158,121.013,74.145,119.562,119.402,25.313,94.089,16.103,0.000,0.000,0.000,1.750,9.0,
17.11.2025,9:18:53.558,108.752,170.817,161.398,4.492,250.0,250.0,262.121,105.522,12.550,217.861,142.043,88.076,53.967,87.023,220.218,47.197,173.021,13.268,0.000,0.000,2.250,1.750,9.0,
17.11.2025,9:18:54.555,107.392,173.296,163.642,4.593,250.0,250.0,229.280,134.137,11.634,209.573,136.346,84.552,51.794,83.534,221.376,60.542,160.833,321.188,0.001,0.000,2.750,0.000,9.0,
17.11.2025,9:18:55.562,114.189,122.225,113.265,4.120,250.0,250.0,246.214,166.658,12.207,375.829,239.694,148.632,91.062,146.831,318.191,74.385,243.806,15.943,0.000,0.000,0.000,2.375,9.0,
17.11.2025,9:18:56.557,115.549,158.093,148.656,4.487,250.0,250.0,372.637,176.416,12.521,362.270,231.452,143.515,87.937,141.787,307.982,73.818,234.164,168.712,0.000,0.000,2.250,2.500,9.0,
17.11.2025,9:18:57.561,111.470,166.598,157.262,4.483,250.0,250.0,376.183,151.629,12.870,368.907,235.805,146.218,89.587,144.454,251.052,51.118,199.933,16.344,0.000,0.000,1.500,2.500,9.0,
17.11.2025,9:18:58.562,67.970,159.462,149.987,4.488,250.0,250.0,377.002,143.732,13.031,347.425,222.546,137.997,84.549,136.340,239.574,47.219,192.355,16.284,0.000,0.000,0.875,1.250,9.0,
17.11.2025,9:18:59.560,101.955,160.123,150.749,4.496,250.0,250.0,365.749,146.333,13.205,327.423,210.213,130.344,79.869,128.773,268.778,68.024,200.753,35.946,0.000,0.000,2.375,1.750,9.0,
17.11.2025,9:19:0.562,103.314,168.151,158.772,4.445,250.0,250.0,336.786,118.370,12.948,306.055,196.909,122.105,74.804,120.629,167.227,32.297,134.930,15.790,0.000,0.000,0.750,0.125,9.0,
17.11.2025,9:19:1.558,107.392,178.025,168.647,4.453,250.0,250.0,333.962,90.544,12.387,272.474,175.754,108.985,66.769,107.665,73.185,18.711,54.474,15.036,0.000,0.000,2.375,0.500,9.0,
17.11.2025,9:19:2.562,111.470,164.828,155.509,4.435,250.0,250.0,332.623,140.324,11.939,301.753,193.543,120.007,73.536,118.555,87.323,26.974,60.348,409.261,0.000,0.000,0.875,0.125,9.0,
17.11.2025,9:19:3.556,111.470,164.828,155.509,4.435,250.0,250.0,333.330,148.470,12.224,345.375,220.731,136.876,83.855,135.220,267.042,55.234,211.807,16.331,0.000,0.000,1.500,2.375,30.0,
17.11.2025,9:19:4.561,110.111,165.322,155.988,4.461,250.0,250.0,231.806,106.170,12.613,211.896,138.423,85.832,52.591,84.790,229.515,61.688,167.826,16.526,0.000,0.000,0.750,0.750,30.0,
17.11.2025,9:19:5.566,114.189,178.081,168.603,4.494,250.0,250.0,248.641,143.534,13.272,311.662,200.403,124.273,76.130,122.774,285.531,68.324,217.207,15.766,0.000,0.000,0.000,0.000,30.0,
17.11.2025,9:19:6.555,6.797,174.680,165.095,4.602,250.0,250.0,187.063,223.042,12.847,340.828,218.339,135.380,82.959,133.748,242.764,64.460,178.304,820.792,0.000,0.000,0.000,0.375,30.0,
17.11.2025,9:19:7.562,116.908,57.054,49.131,3.397,250.0,250.0,366.911,127.884,12.273,348.294,222.601,138.025,84.576,136.356,160.435,30.738,129.697,15.849,0.000,0.000,0.000,1.250,30.0,
17.11.2025,9:19:8.555,114.189,161.195,151.754,4.482,250.0,250.0,373.756,192.964,11.878,360.533,229.939,142.584,87.355,140.866,219.170,42.772,176.398,518.147,0.000,0.000,0.250,1.125,30.0,
17.11.2025,9:19:9.559,118.267,176.377,166.972,4.502,250.0,250.0,376.819,116.648,12.065,339.622,217.093,134.619,82.474,132.999,114.301,28.401,85.900,19.011,0.000,0.000,0.500,0.500,30.0,
17.11.2025,9:19:10.554,106.033,165.998,156.574,4.512,250.0,250.0,373.588,170.378,12.366,339.780,217.379,134.790,82.589,133.170,286.458,70.727,215.731,210.793,0.000,0.000,1.250,1.875,30.0,
17.11.2025,9:19:11.561,104.673,169.054,159.641,4.497,250.0,250.0,343.182,120.932,12.884,332.918,213.495,132.376,81.119,130.779,105.952,22.161,83.791,93.848,0.000,0.000,0.750,1.750,30.0,
17.11.2025,9:19:12.555,115.549,180.178,170.729,4.478,250.0,250.0,336.232,141.729,13.782,329.880,212.131,131.539,80.592,129.943,240.043,63.907,176.136,39.340,0.000,0.000,0.000,1.250,30.0,
17.11.2025,9:19:13.561,110.111,160.352,151.014,4.481,250.0,250.0,340.261,126.071,14.700,331.026,213.445,132.355,81.090,130.759,170.966,32.730,138.236,15.400,0.000,0.000,2.125,1.250,30.0,
17.11.2025,9:19:14.562,107.392,180.398,170.970,4.500,250.0,250.0,338.162,133.235,14.240,312.290,201.527,124.960,76.567,123.449,138.180,36.739,101.441,202.959,0.000,0.000,1.125,0.500,30.0,
17.11.2025,9:19:15.561,114.189,171.067,161.684,4.487,250.0,250.0,257.652,65.652,13.238,220.843,144.294,89.469,54.825,88.392,15.542,1.166,14.376,14.376,0.001,0.000,2.250,0.250,30.0,
17.11.2025,9:19:16.562,107.392,162.665,153.146,4.512,250.0,250.0,225.962,141.066,12.353,317.126,203.225,126.014,77.211,124.502,200.906,56.582,144.324,148.415,0.000,0.000,1.125,0.000,30.0,
17.11.2025,9:19:17.554,2.719,171.191,161.608,4.608,250.0,250.0,165.395,30.017,11.626,86.924,61.131,37.906,23.225,37.442,14.332,1.076,13.256,13.256,0.000,0.000,0.000,0.000,30.0,
17.11.2025,9:19:18.562,114.189,62.447,54.277,3.514,250.0,250.0,297.767,155.908,12.227,388.177,247.383,153.404,93.979,151.555,247.623,64.991,182.632,17.107,0.000,0.000,1.375,0.000,30.0,
17.11.2025,9:19:19.561,114.189,121.727,112.923,4.067,250.0,250.0,330.059,183.204,12.664,366.306,234.049,145.126,88.923,143.386,240.529,47.054,193.475,360.529,0.002,0.000,0.250,0.000,9.0,
17.11.2025,9:19:20.562,107.392,182.932,173.578,4.481,250.0,250.0,373.927,191.373,12.983,371.018,237.123,147.035,90.088,145.259,216.662,41.843,174.818,476.899,0.000,0.000,0.250,1.125,42.0,
17.11.2025,9:19:21.558,106.033,182.160,172.710,4.495,250.0,250.0,383.055,148.090,13.209,352.348,225.695,139.950,85.745,138.270,254.376,51.368,203.008,16.933,0.000,0.000,1.000,1.625,42.0,
17.11.2025,9:19:22.562,108.752,181.330,171.926,4.507,250.0,250.0,380.077,158.834,13.420,362.760,232.357,144.082,88.275,142.342,293.732,72.084,221.648,17.640,0.000,0.000,0.750,1.125,42.0,
