Date,Time,"VR VCC 전류 (SVID IOUT) [A]","CPU 패키지 전력 소비 [W]","IA 코어 전력 소비 [W]","시스템 에이전트 전력 소비 [W]","PL1 전력 제한 (Static) [W]","PL2 전력 제한 (Static) [W]","GPU 전력 소비 [W]","GPU 라인 전력 소비 (avg) [W]","GPU PCIe +12V 입력 전력 소비 [W]","GPU 12VHPWR 전력 소비 [W]","GPU Unknown Rail (D6) 전력 소비 (sum) [W]","GPU Core (NVVDD) 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D4) 전력 소비 (sum) [W]","GPU Misc0 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D) 전력 소비 (sum) [W]","GPU Unknown Rail (10) 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","PCH 전력 소비 [W]","나머지 칩 전력 소비 [W]","총 전력 소비 [W]","T3 [°C]","총 전력 소비 [W]",
12.11.2025,12:22:37.863,17.672,25.642,18.117,3.066,250.0,250.0,55.721,17.922,8.766,55.199,39.557,24.530,15.027,24.236,4.111,0.425,3.686,3.686,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:22:38.856,25.829,24.922,17.345,3.093,250.0,250.0,57.966,18.719,8.760,58.297,41.414,25.674,15.740,25.369,4.121,0.427,3.694,3.694,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:22:39.860,46.219,24.969,17.407,3.104,250.0,250.0,55.545,11.026,8.794,28.491,23.126,14.345,8.781,14.173,4.388,0.617,3.771,3.771,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:22:40.859,19.032,26.578,18.978,3.128,250.0,250.0,58.073,10.173,8.773,25.458,21.232,13.164,8.068,13.005,4.170,0.476,3.694,3.686,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:22:41.851,25.829,25.991,18.471,3.060,250.0,250.0,60.692,10.173,8.795,66.477,46.526,28.848,17.678,28.506,84.186,29.183,55.003,4.931,0.000,0.000,1.250,42.0,0.000,
12.11.2025,12:22:42.863,19.032,25.003,16.209,3.044,250.0,250.0,61.737,20.385,8.798,63.966,44.961,27.882,17.079,27.540,4.721,0.432,4.289,4.183,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:22:43.859,19.032,26.183,18.580,3.144,250.0,250.0,61.737,20.385,8.798,63.966,44.961,27.882,17.079,27.540,4.721,0.432,4.289,4.183,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:22:44.855,19.032,24.400,16.839,3.070,250.0,250.0,60.958,27.629,8.774,61.414,43.360,26.889,16.471,26.559,44.428,6.299,38.129,3.971,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:22:45.853,16.313,24.127,16.591,3.070,250.0,250.0,60.900,11.516,8.758,30.602,24.407,15.133,9.274,14.961,4.158,0.430,3.728,3.711,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:22:46.851,19.032,26.667,19.085,3.134,250.0,250.0,53.647,9.042,4.302,25.619,18.560,11.510,7.050,11.375,4.140,0.429,3.711,3.720,0.002,0.000,0.000,42.0,0.000,
12.11.2025,12:22:47.850,17.672,25.578,17.230,3.038,250.0,250.0,61.598,20.650,8.808,64.620,45.375,28.130,17.245,27.787,5.075,0.479,4.596,4.386,0.000,0.000,0.000,42.0,0.125,
12.11.2025,12:22:48.861,19.032,23.862,16.407,3.032,250.0,250.0,58.709,19.930,8.837,62.358,43.974,27.273,16.701,26.943,4.585,0.500,4.085,4.039,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:22:49.854,19.032,24.108,16.543,3.028,250.0,250.0,56.027,41.386,8.798,60.636,42.881,26.595,16.286,26.277,114.281,33.761,80.520,3.822,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:22:50.856,17.672,26.590,19.090,3.081,250.0,250.0,56.149,15.342,8.792,45.125,33.350,20.682,12.668,20.437,4.283,0.480,3.803,3.797,0.000,0.000,1.125,42.0,0.000,
12.11.2025,12:22:51.856,23.110,27.163,19.087,3.036,250.0,250.0,54.560,13.062,8.302,36.176,27.595,17.107,10.488,16.898,4.893,0.620,4.273,4.273,0.002,0.000,0.000,42.0,0.000,
12.11.2025,12:22:52.852,17.672,26.583,18.763,3.046,250.0,250.0,60.672,12.679,8.743,34.361,26.734,16.578,10.156,16.382,4.774,0.480,4.294,4.290,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:22:53.856,14.953,24.514,17.026,3.034,250.0,250.0,60.088,19.961,8.760,62.800,44.210,27.407,16.803,27.077,4.346,0.482,3.864,3.860,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:22:54.853,19.032,25.349,17.858,3.035,250.0,250.0,58.962,19.335,8.773,60.517,42.802,26.542,16.260,26.211,4.257,0.526,3.731,3.728,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:22:55.855,25.829,25.010,16.749,2.979,250.0,250.0,62.442,12.937,8.763,35.054,27.170,16.849,10.321,16.653,5.013,0.482,4.531,4.530,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:22:56.852,19.032,25.926,18.420,3.052,250.0,250.0,58.312,12.129,8.755,32.403,25.519,15.822,9.697,15.638,4.635,0.448,4.187,4.187,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:22:57.851,13.594,24.931,17.449,3.009,250.0,250.0,58.073,14.703,8.781,42.669,31.850,19.745,12.105,19.512,4.271,0.441,3.830,3.830,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:22:58.863,20.391,25.166,17.440,3.025,250.0,250.0,57.369,21.230,4.275,43.995,29.932,18.563,11.369,18.330,8.363,1.363,7.000,69.110,0.003,0.000,0.000,42.0,0.000,
12.11.2025,12:22:59.857,16.313,25.662,17.651,2.997,250.0,250.0,63.390,12.781,8.779,34.469,26.835,16.641,10.194,16.432,4.968,0.446,4.522,4.522,0.000,0.000,1.000,42.0,0.000,
12.11.2025,12:23:0.852,23.110,27.705,20.142,3.059,250.0,250.0,59.729,41.833,8.758,62.610,44.093,27.333,16.760,27.003,113.855,33.184,80.671,4.066,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:23:1.850,21.750,26.960,19.393,3.077,250.0,250.0,57.606,41.326,8.774,60.394,42.725,26.499,16.226,26.181,114.279,33.527,80.752,3.898,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:23:2.865,14.953,25.511,17.945,3.103,250.0,250.0,60.039,9.331,4.290,26.560,19.132,11.870,7.262,11.722,4.355,0.588,3.767,3.762,0.000,0.000,2.375,42.0,0.000,
12.11.2025,12:23:3.863,17.672,25.832,17.555,2.996,250.0,250.0,65.347,12.627,8.753,33.846,26.416,16.387,10.029,16.191,5.131,0.656,4.475,4.386,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:23:4.861,19.032,25.880,18.415,3.032,250.0,250.0,62.354,11.930,8.769,31.609,25.051,15.534,9.517,15.338,4.720,0.621,4.099,4.039,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:23:5.864,20.391,25.749,18.243,3.030,250.0,250.0,58.864,11.311,8.795,29.415,23.702,14.700,9.002,14.516,4.602,0.666,3.936,3.771,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:23:6.862,19.032,24.867,17.466,2.952,250.0,250.0,55.526,10.863,8.772,27.892,22.752,14.104,8.648,13.932,4.381,0.610,3.771,3.771,0.003,0.000,0.000,42.0,0.000,
12.11.2025,12:23:7.861,14.953,25.224,16.973,2.979,250.0,250.0,63.325,42.670,8.782,65.414,45.853,28.436,17.417,28.094,114.074,33.027,81.047,4.556,0.000,0.000,0.375,42.0,0.000,
12.11.2025,12:23:8.861,20.391,24.531,17.024,3.015,250.0,250.0,61.231,11.830,8.768,31.240,24.817,15.386,9.431,15.202,4.635,0.448,4.187,4.187,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:23:9.856,9.516,25.603,18.135,3.021,250.0,250.0,59.634,11.725,8.757,31.027,24.673,15.302,9.371,15.118,4.487,0.461,4.026,4.026,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:23:10.857,20.391,25.519,17.923,3.091,250.0,250.0,57.541,19.647,8.761,61.730,43.544,26.999,16.545,26.669,4.227,0.456,3.771,3.771,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:23:11.850,19.032,26.534,17.846,2.999,250.0,250.0,62.336,19.303,8.789,59.339,42.148,26.134,16.014,25.816,5.074,0.437,4.637,4.637,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:23:12.864,19.032,26.940,18.995,3.077,250.0,250.0,63.648,37.929,8.795,64.984,45.595,28.264,17.331,27.922,90.937,24.782,66.155,4.521,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:23:13.857,19.032,25.089,17.496,3.094,250.0,250.0,59.706,22.309,8.795,62.432,44.013,27.296,16.717,26.966,16.363,1.781,14.582,4.142,0.000,0.000,0.000,42.0,0.375,
12.11.2025,12:23:14.853,25.829,30.013,22.364,3.201,250.0,250.0,58.751,16.050,8.775,43.968,32.620,20.226,12.394,19.981,8.845,1.965,6.880,4.845,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:23:15.852,17.672,29.373,21.429,3.390,250.0,250.0,55.273,10.843,8.770,27.709,22.635,14.038,8.597,13.866,4.493,0.663,3.830,3.830,0.000,0.000,0.500,42.0,0.000,
12.11.2025,12:23:16.865,17.672,26.711,18.494,3.045,250.0,250.0,63.273,24.034,8.755,36.883,28.307,17.549,10.758,17.341,4.907,0.598,4.309,110.929,0.002,0.000,0.000,42.0,0.000,
12.11.2025,12:23:17.850,21.750,24.359,16.721,3.075,250.0,250.0,63.218,12.342,8.771,33.126,25.981,16.117,9.864,15.920,4.746,0.437,4.309,4.151,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:23:18.862,31.266,27.311,19.679,3.127,250.0,250.0,60.745,11.588,8.768,30.548,24.389,15.129,9.260,14.945,4.452,0.437,4.015,3.938,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:23:19.860,25.829,26.542,19.038,3.095,250.0,250.0,56.784,19.770,8.785,62.131,43.796,27.155,16.641,26.825,4.273,0.443,3.830,3.822,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:23:20.861,17.672,25.917,18.294,3.145,250.0,250.0,55.409,19.423,8.784,60.753,42.965,26.642,16.323,26.312,4.309,0.445,3.864,3.830,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:23:21.858,17.672,26.459,17.706,3.040,250.0,250.0,58.983,9.445,4.179,26.769,19.192,11.899,7.293,11.764,4.597,0.437,4.160,4.160,0.002,0.000,0.000,42.0,0.000,
12.11.2025,12:23:22.856,19.032,25.753,17.272,3.116,250.0,250.0,65.696,21.128,8.766,66.337,46.405,28.777,17.628,28.434,5.193,0.446,4.747,4.548,0.000,0.000,0.000,42.0,0.250,
12.11.2025,12:23:23.858,24.469,24.237,16.693,3.071,250.0,250.0,61.380,20.169,8.769,63.202,44.466,27.574,16.892,27.232,4.679,0.448,4.231,4.195,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:23:24.854,23.110,24.354,16.795,3.100,250.0,250.0,59.619,19.898,8.760,62.399,43.973,27.265,16.708,26.947,4.472,0.448,4.024,3.981,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:23:25.855,25.829,26.346,18.819,3.063,250.0,250.0,57.329,19.672,8.785,61.630,43.497,26.968,16.529,26.638,4.407,0.466,3.941,3.864,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:23:26.851,17.672,28.381,20.811,3.108,250.0,250.0,54.175,37.360,8.761,59.596,42.223,26.184,16.039,25.866,95.455,30.412,65.043,4.026,0.000,0.000,0.000,42.0,0.375,
12.11.2025,12:23:27.853,12.235,24.540,16.984,3.076,250.0,250.0,55.999,19.127,8.759,59.627,42.237,26.191,16.046,25.873,4.351,0.510,3.841,3.838,0.000,0.000,0.000,42.0,0.125,
12.11.2025,12:23:28.851,21.750,27.204,19.668,3.104,250.0,250.0,58.810,10.658,8.757,26.972,22.163,13.740,8.423,13.580,4.467,0.459,4.008,4.008,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:23:29.855,25.829,24.715,17.099,3.103,250.0,250.0,56.676,33.253,8.796,61.128,43.180,26.778,16.402,26.460,72.973,16.445,56.528,3.838,0.000,0.000,0.375,42.0,0.000,
12.11.2025,12:23:30.862,25.829,27.893,19.527,3.072,250.0,250.0,62.531,12.273,8.716,32.561,25.606,15.884,9.722,15.687,5.013,0.483,4.530,4.530,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:23:31.861,14.953,26.030,18.447,3.126,250.0,250.0,62.280,20.088,8.761,63.012,44.328,27.490,16.838,27.160,4.580,0.446,4.134,4.134,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:23:32.856,20.391,28.935,21.331,3.123,250.0,250.0,61.765,11.207,8.757,29.112,23.493,14.565,8.928,14.393,4.464,0.566,3.898,3.898,0.000,0.001,1.500,42.0,0.000,
12.11.2025,12:23:33.862,17.672,25.259,17.620,3.163,250.0,250.0,58.257,41.441,8.787,61.242,43.254,26.818,16.436,26.500,113.745,33.155,80.590,3.881,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:23:34.857,17.672,25.828,18.291,3.125,250.0,250.0,60.182,11.421,8.795,29.726,23.889,14.812,9.077,14.640,4.659,0.709,3.950,3.950,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:23:35.855,19.032,24.425,16.777,3.130,250.0,250.0,57.413,19.438,8.811,60.782,42.990,26.650,16.340,26.332,4.309,0.454,3.855,3.855,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:23:36.854,17.672,25.403,17.852,3.087,250.0,250.0,57.331,19.275,8.799,60.145,42.580,26.401,16.179,26.083,4.347,0.449,3.898,3.873,0.000,0.000,0.000,42.0,2.000,
12.11.2025,12:23:37.854,17.672,25.060,16.727,3.052,250.0,250.0,63.065,21.484,8.745,67.458,47.089,29.195,17.894,28.852,5.423,0.464,4.959,4.766,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:23:38.851,23.110,23.486,15.958,3.071,250.0,250.0,66.639,27.005,8.760,54.837,39.315,24.372,14.943,24.078,49.691,18.615,31.076,4.362,0.000,0.000,1.250,42.0,0.000,
12.11.2025,12:23:39.863,19.032,28.284,20.631,3.180,250.0,250.0,61.494,20.195,8.797,63.349,44.563,27.638,16.925,27.307,4.664,0.508,4.156,4.041,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:23:40.858,21.750,24.699,17.111,3.111,250.0,250.0,58.786,39.801,8.812,59.458,42.167,26.146,16.021,25.840,107.709,32.880,74.829,4.144,0.000,0.000,1.125,42.0,0.000,
