Date,Time,"VR VCC 전류 (SVID IOUT) [A]","CPU 패키지 전력 소비 [W]","IA 코어 전력 소비 [W]","시스템 에이전트 전력 소비 [W]","PL1 전력 제한 (Static) [W]","PL2 전력 제한 (Static) [W]","GPU 전력 소비 [W]","GPU 라인 전력 소비 (avg) [W]","GPU PCIe +12V 입력 전력 소비 [W]","GPU 12VHPWR 전력 소비 [W]","GPU Unknown Rail (D6) 전력 소비 (sum) [W]","GPU Core (NVVDD) 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D4) 전력 소비 (sum) [W]","GPU Misc0 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D) 전력 소비 (sum) [W]","GPU Unknown Rail (10) 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","PCH 전력 소비 [W]","나머지 칩 전력 소비 [W]","총 전력 소비 [W]","T3 [°C]","총 전력 소비 [W]",
12.11.2025,14:51:11.495,20.391,29.133,20.042,3.244,250.0,250.0,50.428,14.715,4.292,46.554,31.528,19.553,11.975,19.308,4.827,0.507,4.320,4.289,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:51:12.491,23.110,29.534,20.475,3.293,250.0,250.0,48.182,14.667,4.277,46.379,31.405,19.480,11.925,19.247,4.832,0.541,4.291,4.289,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:51:13.492,21.750,31.358,22.205,3.261,250.0,250.0,50.588,15.052,4.266,45.424,30.800,19.097,11.703,18.876,8.043,1.270,6.773,4.272,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:51:14.491,20.391,29.604,20.534,3.280,250.0,250.0,50.645,12.943,4.279,39.569,27.193,16.860,10.333,16.652,5.131,0.551,4.580,4.281,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:51:15.491,27.188,31.150,22.029,3.293,250.0,250.0,50.148,15.550,4.301,47.378,32.049,19.868,12.181,19.623,7.899,1.128,6.771,4.306,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:51:16.491,17.672,31.458,22.347,3.258,250.0,250.0,49.030,14.789,4.314,44.536,30.274,18.771,11.503,18.551,7.825,1.101,6.724,4.289,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:51:17.500,21.750,29.656,20.597,3.256,250.0,250.0,48.893,13.756,4.301,42.798,29.206,18.104,11.102,17.884,4.941,0.650,4.291,4.281,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:51:18.496,24.469,29.384,20.061,3.447,250.0,250.0,50.323,15.051,4.327,45.446,30.862,19.134,11.728,18.901,7.907,1.137,6.770,4.298,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:51:19.499,17.672,32.511,23.008,3.575,250.0,250.0,48.977,13.736,4.326,42.618,29.107,18.042,11.065,17.821,5.044,0.607,4.437,4.289,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:51:20.495,17.672,32.511,23.008,3.575,250.0,250.0,50.525,15.201,4.302,46.131,31.266,19.391,11.875,19.159,7.796,1.076,6.720,4.289,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:51:21.492,17.672,31.428,22.332,3.259,250.0,250.0,48.247,16.085,4.303,49.432,33.319,20.658,12.661,20.413,7.883,1.127,6.756,4.298,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:51:22.493,28.547,28.276,19.208,3.264,250.0,250.0,49.478,17.289,4.314,55.268,36.938,22.907,14.031,22.638,6.254,0.832,5.422,4.289,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:51:23.492,21.750,30.864,21.743,3.281,250.0,250.0,51.664,14.649,4.329,46.262,31.372,19.445,11.927,19.213,4.821,0.502,4.319,4.298,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:51:24.491,17.672,28.906,19.812,3.269,250.0,250.0,49.992,14.541,4.315,45.781,31.065,19.261,11.804,19.028,4.931,0.558,4.373,4.298,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:51:25.497,32.625,29.606,20.550,3.279,250.0,250.0,46.182,12.968,4.305,37.858,26.150,16.217,9.933,16.021,7.454,1.095,6.359,4.289,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:51:26.507,20.391,30.813,21.729,3.227,250.0,250.0,49.101,15.442,4.316,49.333,33.269,20.632,12.637,20.375,4.784,0.493,4.291,4.289,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:51:27.496,17.672,29.039,19.946,3.270,250.0,250.0,50.465,14.954,4.288,47.497,32.105,19.914,12.191,19.670,4.790,0.492,4.298,4.298,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:51:28.495,27.188,30.277,21.180,3.288,250.0,250.0,49.803,13.973,4.279,43.709,29.756,18.454,11.302,18.233,4.845,0.537,4.308,4.306,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:51:29.492,27.188,29.516,20.348,3.296,250.0,250.0,51.072,15.498,4.268,47.348,32.006,19.847,12.159,19.602,7.732,1.134,6.598,4.289,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:51:30.497,25.829,29.756,20.674,3.281,250.0,250.0,50.268,15.114,4.306,46.202,31.319,19.426,11.893,19.193,7.252,0.987,6.265,4.298,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:51:31.494,27.188,27.001,17.925,3.271,250.0,250.0,51.570,15.099,4.328,46.835,31.723,19.675,12.048,19.430,6.323,0.738,5.585,4.306,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:51:32.491,19.032,29.485,20.349,3.269,250.0,250.0,50.974,16.219,4.316,50.180,33.799,20.953,12.846,20.695,7.532,1.027,6.505,4.339,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:51:33.497,19.032,31.371,22.262,3.265,250.0,250.0,51.814,14.091,4.315,42.842,29.237,18.132,11.105,17.912,6.530,0.764,5.766,4.306,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:51:34.495,24.469,28.884,19.885,3.225,250.0,250.0,51.468,15.717,4.328,48.833,32.957,20.433,12.524,20.188,6.786,0.936,5.850,4.331,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:51:35.493,17.672,28.973,19.875,3.237,250.0,250.0,50.095,15.011,4.292,46.840,31.709,19.657,12.052,19.424,5.910,0.668,5.242,4.314,0.001,0.000,0.000,42.0,1.000,
12.11.2025,14:51:36.504,25.829,30.164,21.026,3.286,250.0,250.0,50.137,15.800,4.304,48.257,32.593,20.202,12.391,19.957,7.982,1.114,6.868,4.331,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:51:37.505,20.391,30.095,20.989,3.254,250.0,250.0,51.185,15.244,4.301,46.243,31.342,19.430,11.912,19.197,7.850,1.100,6.750,4.314,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:51:38.503,21.750,29.715,20.640,3.275,250.0,250.0,47.227,8.251,3.454,20.459,14.830,9.197,5.633,9.086,7.779,1.103,6.676,4.289,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:51:39.491,17.672,28.429,19.253,3.284,250.0,250.0,49.770,13.424,4.314,41.575,28.445,17.638,10.807,17.430,4.863,0.506,4.357,4.306,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:51:40.499,17.672,27.870,18.698,3.327,250.0,250.0,49.854,16.355,4.337,50.478,33.986,21.082,12.904,20.825,7.822,1.100,6.722,4.298,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:51:41.497,16.313,28.193,19.115,3.272,250.0,250.0,50.180,14.954,4.340,47.373,32.064,19.882,12.182,19.637,4.868,0.537,4.331,4.322,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:51:42.499,25.829,29.833,20.736,3.289,250.0,250.0,50.546,17.587,4.339,41.897,28.670,17.775,10.895,17.554,4.817,0.495,4.322,45.111,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:51:43.504,20.391,29.504,20.331,3.305,250.0,250.0,49.411,14.515,4.316,45.477,30.874,19.142,11.732,18.921,5.185,0.854,4.331,4.322,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:51:44.495,21.750,29.389,20.223,3.327,250.0,250.0,50.484,12.696,4.290,38.833,26.737,16.576,10.161,16.380,4.828,0.497,4.331,4.331,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:51:45.496,25.829,31.182,22.009,3.377,250.0,250.0,49.507,15.668,4.303,47.763,32.287,20.018,12.269,19.773,7.985,1.190,6.795,4.298,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:51:46.495,29.907,32.813,23.579,3.346,250.0,250.0,48.857,13.924,4.317,43.287,29.515,18.309,11.206,18.088,5.083,0.541,4.542,4.348,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:51:47.490,19.032,29.580,20.414,3.350,250.0,250.0,49.864,15.082,4.330,45.579,30.944,19.188,11.756,18.955,7.867,1.107,6.760,4.339,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:51:48.496,17.672,30.327,21.179,3.301,250.0,250.0,49.352,14.987,4.329,46.178,31.315,19.424,11.891,19.191,6.541,0.877,5.664,4.457,0.001,0.000,0.000,42.0,0.000,
12.11.2025,14:51:49.495,21.750,29.268,20.131,3.284,250.0,250.0,49.025,15.069,4.328,47.141,31.906,19.785,12.121,19.552,5.338,0.690,4.648,5.184,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:51:50.492,19.032,29.021,19.915,3.295,250.0,250.0,49.469,15.635,4.343,47.663,32.243,19.997,12.246,19.752,7.888,1.134,6.754,4.331,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:51:51.496,14.953,29.600,20.469,3.287,250.0,250.0,50.889,14.215,4.315,44.543,30.288,18.780,11.508,18.559,4.918,0.586,4.332,4.322,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:51:52.491,19.032,30.415,21.328,3.285,250.0,250.0,49.886,12.816,4.302,39.237,26.996,16.737,10.259,16.541,4.822,0.500,4.322,4.448,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:51:53.493,23.110,28.431,19.359,3.282,250.0,250.0,49.855,15.559,4.305,47.367,32.035,19.863,12.172,19.630,7.937,1.115,6.822,4.348,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:51:54.493,23.110,28.820,19.762,3.250,250.0,250.0,51.122,13.669,4.316,42.489,29.020,18.000,11.020,17.779,4.870,0.537,4.333,4.331,0.005,0.000,0.000,42.0,0.000,
12.11.2025,14:51:55.495,29.907,29.197,20.062,3.251,250.0,250.0,49.894,13.255,4.326,40.856,28.010,17.371,10.639,17.163,4.925,0.529,4.396,4.331,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:51:56.491,12.235,32.290,23.191,3.292,250.0,250.0,50.507,15.245,4.301,46.256,31.344,19.443,11.901,19.210,7.825,1.083,6.742,4.348,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:51:57.494,19.032,28.971,19.788,3.296,250.0,250.0,51.210,15.184,4.276,41.856,28.609,17.738,10.871,17.518,4.856,0.499,4.357,21.258,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:51:58.507,28.547,26.712,17.618,3.272,250.0,250.0,49.305,12.717,4.278,38.883,26.765,16.591,10.174,16.395,4.877,0.544,4.333,4.331,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:51:59.509,20.391,28.941,19.924,3.250,250.0,250.0,48.132,15.602,4.276,47.572,32.144,19.928,12.216,19.696,7.915,1.157,6.758,4.357,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:52:0.507,14.953,29.687,20.567,3.257,250.0,250.0,49.796,15.804,4.290,48.706,32.856,20.370,12.486,20.125,7.414,1.009,6.405,4.382,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:52:1.522,21.750,29.499,20.404,3.272,250.0,250.0,49.091,15.435,4.299,46.857,31.713,19.669,12.044,19.437,7.984,1.118,6.866,4.365,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:52:2.522,23.110,31.553,22.435,3.284,250.0,250.0,50.157,13.985,4.314,43.573,29.692,18.415,11.277,18.194,5.005,0.556,4.449,4.374,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:52:3.535,19.032,29.660,20.572,3.300,250.0,250.0,48.655,13.728,4.328,42.686,29.157,18.075,11.082,17.854,4.868,0.503,4.365,4.365,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:52:4.533,17.672,30.937,21.743,3.305,250.0,250.0,48.223,13.270,4.327,40.892,28.029,17.381,10.648,17.173,4.932,0.540,4.392,4.390,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:52:5.532,20.391,31.849,22.755,3.296,250.0,250.0,48.303,15.425,4.312,45.820,31.073,19.275,11.798,19.042,7.287,0.994,6.293,8.359,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:52:6.528,23.110,32.835,23.638,3.309,250.0,250.0,47.925,13.056,4.277,40.068,27.490,17.049,10.441,16.841,5.008,0.559,4.449,4.374,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:52:7.525,25.829,29.686,20.572,3.278,250.0,250.0,47.414,14.661,4.276,44.060,29.961,18.579,11.382,18.359,7.833,1.080,6.753,4.331,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:52:8.525,25.829,33.344,24.233,3.314,250.0,250.0,48.209,14.329,4.290,44.679,30.367,18.832,11.535,18.599,5.314,0.591,4.723,4.357,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:52:9.526,23.110,30.921,21.782,3.296,250.0,250.0,49.278,15.142,4.289,45.884,31.098,19.288,11.810,19.056,7.832,1.081,6.751,4.331,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:52:10.522,33.985,29.148,20.021,3.299,250.0,250.0,48.964,15.551,4.291,47.252,31.959,19.812,12.147,19.580,8.035,1.157,6.878,4.399,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:52:11.536,17.672,31.363,22.221,3.307,250.0,250.0,48.807,13.502,4.303,41.847,28.612,17.740,10.872,17.532,4.879,0.505,4.374,4.357,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:52:12.535,19.032,29.889,20.847,3.247,250.0,250.0,49.266,12.986,4.327,39.888,27.409,17.004,10.405,16.796,4.844,0.496,4.348,4.339,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:52:13.536,21.750,33.162,24.017,3.259,250.0,250.0,49.116,15.938,4.289,48.800,32.918,20.407,12.511,20.162,7.943,1.111,6.832,4.408,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:52:14.535,20.391,31.285,22.218,3.253,250.0,250.0,49.805,15.938,4.265,46.170,31.267,19.392,11.875,19.159,7.912,1.106,6.806,4.374,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:52:15.524,14.953,31.156,22.020,3.284,250.0,250.0,49.805,15.233,4.265,46.170,31.267,19.392,11.875,19.159,7.912,1.106,6.806,4.374,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:52:16.527,20.391,29.905,20.839,3.274,250.0,250.0,49.309,14.174,4.328,43.467,29.627,18.376,11.251,18.155,6.082,0.821,5.261,4.374,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:52:17.527,20.391,31.048,21.901,3.269,250.0,250.0,48.945,16.252,4.276,50.037,33.681,20.887,12.794,20.629,7.914,1.084,6.830,4.390,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:52:18.527,27.188,29.499,20.429,3.245,250.0,250.0,48.505,13.447,4.278,41.678,28.495,17.670,10.825,17.462,4.851,0.503,4.348,4.357,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:52:19.528,20.391,32.537,23.474,3.216,250.0,250.0,48.892,14.167,4.279,44.435,30.205,18.733,11.472,18.500,4.845,0.497,4.348,4.357,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:52:20.527,25.829,37.445,28.116,3.488,250.0,250.0,50.096,14.577,4.291,45.978,31.173,19.321,11.852,19.088,4.851,0.503,4.348,4.365,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:52:21.527,14.953,32.271,22.955,3.426,250.0,250.0,48.612,15.428,4.277,46.936,31.748,19.680,12.068,19.448,7.883,1.104,6.779,4.357,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:52:22.527,17.672,29.057,19.978,3.291,250.0,250.0,47.361,13.567,4.252,42.152,28.766,17.835,10.931,17.627,4.871,0.506,4.365,4.365,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:52:23.523,19.032,28.826,19.688,3.301,250.0,250.0,44.833,15.895,4.277,49.384,33.260,20.619,12.641,20.375,7.023,0.991,6.032,4.348,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:52:24.524,29.907,28.180,19.040,3.305,250.0,250.0,47.906,15.565,4.287,47.459,32.073,19.885,12.188,19.652,7.881,1.118,6.763,4.339,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:52:25.526,19.032,29.308,20.052,3.359,250.0,250.0,46.573,15.151,4.274,45.876,31.099,19.276,11.823,19.044,7.882,1.108,6.774,4.348,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:52:26.524,19.032,30.604,21.450,3.318,250.0,250.0,46.939,12.989,4.313,39.824,27.373,16.967,10.406,16.759,4.919,0.511,4.408,4.408,0.000,0.000,0.000,42.0,0.375,
12.11.2025,14:52:27.534,17.672,28.987,19.898,3.314,250.0,250.0,48.057,15.020,4.312,45.247,30.718,19.055,11.663,18.822,8.008,1.151,6.857,4.365,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:52:28.532,17.672,30.096,20.912,3.309,250.0,250.0,47.962,13.872,4.326,40.879,28.019,17.382,10.637,17.173,7.940,1.120,6.820,4.425,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:52:29.522,20.391,28.470,19.329,3.304,250.0,250.0,49.080,13.408,4.301,41.485,28.387,17.602,10.785,17.394,4.875,0.501,4.374,4.374,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:52:30.522,17.672,30.258,21.175,3.287,250.0,250.0,48.598,14.545,4.278,43.500,29.630,18.366,11.264,18.145,7.944,1.135,6.809,4.382,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:52:31.527,19.032,31.439,22.228,3.319,250.0,250.0,48.218,14.472,4.290,45.472,30.850,19.134,11.716,18.901,4.966,0.516,4.450,4.425,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:52:32.523,23.110,28.445,19.421,3.283,250.0,250.0,47.755,12.938,4.314,39.054,26.885,16.674,10.211,16.478,5.699,0.635,5.064,4.365,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:52:33.526,17.672,33.116,23.925,3.295,250.0,250.0,48.404,15.653,4.323,47.655,32.223,19.985,12.238,19.740,7.978,1.112,6.866,4.408,0.000,0.000,0.500,42.0,0.000,
12.11.2025,14:52:34.535,24.469,29.704,20.605,3.309,250.0,250.0,48.397,16.438,4.299,51.451,34.565,21.431,13.134,21.174,6.957,0.951,6.006,4.408,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:52:35.531,17.672,31.486,22.232,3.340,250.0,250.0,47.951,15.097,4.311,45.583,30.933,19.174,11.759,18.942,7.933,1.097,6.836,4.399,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:52:36.528,20.391,31.944,22.841,3.300,250.0,250.0,47.903,13.761,4.301,42.309,28.903,17.922,10.981,17.702,5.553,0.620,4.933,4.382,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:52:37.523,17.672,28.950,19.828,3.272,250.0,250.0,48.483,14.146,4.312,41.987,28.699,17.794,10.905,17.586,7.904,1.106,6.798,4.374,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:52:38.536,20.391,29.256,20.150,3.290,250.0,250.0,47.960,12.714,4.290,38.857,26.750,16.588,10.162,16.392,4.870,0.505,4.365,4.365,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:52:39.523,31.266,30.249,21.155,3.245,250.0,250.0,48.729,13.643,4.301,42.294,28.884,17.906,10.978,17.698,4.990,0.535,4.455,4.390,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:52:40.523,13.594,29.843,20.832,3.243,250.0,250.0,47.957,7.149,3.707,18.154,13.571,8.414,5.157,8.304,4.895,0.505,4.390,4.390,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:52:41.528,38.063,28.022,19.043,3.115,250.0,250.0,42.395,14.641,4.316,43.844,29.853,18.507,11.346,18.286,7.954,1.114,6.840,4.348,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:52:42.527,23.110,26.880,17.930,3.135,250.0,250.0,45.680,13.997,4.316,43.626,29.726,18.426,11.300,18.206,4.982,0.585,4.397,4.408,0.000,0.000,0.000,42.0,0.375,
12.11.2025,14:52:43.524,35.344,28.128,19.101,3.233,250.0,250.0,48.581,12.868,4.316,39.391,27.099,16.801,10.298,16.605,4.898,0.508,4.390,4.374,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:52:44.523,21.750,31.283,22.185,3.266,250.0,250.0,48.645,14.587,4.316,45.095,30.634,19.002,11.632,18.770,5.022,0.556,4.466,6.377,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:52:45.536,17.672,32.593,23.510,3.263,250.0,250.0,49.718,15.650,4.292,47.657,32.223,19.976,12.247,19.731,7.990,1.158,6.832,4.399,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:52:46.536,10.875,30.166,21.099,3.230,250.0,250.0,49.531,13.165,4.291,40.540,27.798,17.242,10.556,17.034,4.908,0.509,4.399,4.374,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:52:47.534,25.829,31.895,22.770,3.251,250.0,250.0,47.555,14.721,4.326,44.074,29.999,18.604,11.395,18.384,8.018,1.184,6.834,4.390,0.000,0.000,0.000,42.0,0.000,
12.11.2025,14:52:48.530,24.469,30.745,21.642,3.274,250.0,250.0,47.640,15.528,4.315,47.101,31.882,19.773,12.109,19.529,8.081,1.145,6.936,4.408,0.000,0.000,0.000,42.0,0.000,
