Date,Time,"VR VCC 전류 (SVID IOUT) [A]","CPU 패키지 전력 소비 [W]","IA 코어 전력 소비 [W]","시스템 에이전트 전력 소비 [W]","PL1 전력 제한 (Static) [W]","PL2 전력 제한 (Static) [W]","GPU 전력 소비 [W]","GPU 라인 전력 소비 (avg) [W]","GPU PCIe +12V 입력 전력 소비 [W]","GPU 12VHPWR 전력 소비 [W]","GPU Unknown Rail (D6) 전력 소비 (sum) [W]","GPU Core (NVVDD) 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D4) 전력 소비 (sum) [W]","GPU Misc0 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D) 전력 소비 (sum) [W]","GPU Unknown Rail (10) 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","나머지 칩 전력 소비 [W]","PCH 전력 소비 [W]","총 전력 소비 [W]","총 전력 소비 [W]",
17.11.2025,19:43:59.194,19.032,17.417,8.177,2.979,250.0,250.0,16.318,3.740,3.121,6.354,5.874,3.642,2.232,3.606,4.340,0.450,3.890,3.890,0.000,0.000,0.000,0.000,
17.11.2025,19:44:0.209,13.594,16.120,6.948,3.006,250.0,250.0,16.157,4.971,3.243,10.916,8.782,5.446,3.336,5.384,4.350,0.452,3.898,3.898,0.000,0.000,0.000,0.000,
17.11.2025,19:44:1.203,25.829,20.061,10.837,2.996,250.0,250.0,16.229,4.698,3.280,9.825,8.132,5.041,3.091,4.980,4.364,0.458,3.906,3.906,0.000,0.000,0.000,0.000,
17.11.2025,19:44:2.194,14.953,34.933,25.281,3.358,250.0,250.0,17.320,4.290,2.986,8.488,7.117,4.418,2.699,4.369,4.469,0.504,3.965,3.890,0.000,0.000,0.000,0.000,
17.11.2025,19:44:3.202,31.266,27.598,18.948,3.349,250.0,250.0,29.392,21.293,8.922,62.537,44.313,27.482,16.831,27.151,9.692,1.358,8.334,6.310,0.000,0.000,0.000,0.000,
17.11.2025,19:44:4.196,24.469,26.776,19.085,3.246,250.0,250.0,78.164,19.973,8.901,59.628,42.454,26.327,16.127,26.009,6.969,0.620,6.349,6.349,0.000,0.000,0.000,0.000,
17.11.2025,19:44:5.207,17.672,23.359,15.780,3.128,250.0,250.0,67.940,20.112,8.913,60.105,42.759,26.510,16.249,26.192,7.014,0.654,6.360,6.360,0.000,0.000,0.000,0.000,
17.11.2025,19:44:6.200,23.110,24.727,17.187,3.150,250.0,250.0,67.902,20.701,8.925,62.251,44.096,27.344,16.752,27.013,7.127,0.746,6.381,6.380,0.000,0.000,0.000,0.000,
17.11.2025,19:44:7.208,23.110,25.546,17.966,3.139,250.0,250.0,68.449,21.937,8.938,59.955,42.680,26.458,16.222,26.139,16.300,3.428,12.872,6.380,0.000,0.000,0.000,0.000,
17.11.2025,19:44:8.200,33.985,24.068,16.530,3.114,250.0,250.0,68.146,22.234,8.986,60.795,43.226,26.805,16.421,26.486,16.617,3.602,13.015,6.390,0.000,0.000,0.000,0.000,
17.11.2025,19:44:9.195,24.469,25.863,18.373,3.110,250.0,250.0,67.652,12.204,8.822,32.853,25.799,16.001,9.798,15.805,4.492,0.515,3.977,3.974,0.000,0.000,0.000,0.000,
17.11.2025,19:44:10.207,27.188,26.850,18.305,3.155,250.0,250.0,42.596,12.537,4.363,38.544,26.608,16.504,10.104,16.308,4.491,0.533,3.958,3.958,0.000,0.003,0.000,0.000,
17.11.2025,19:44:11.203,23.110,29.503,19.722,3.186,250.0,250.0,37.154,14.039,4.218,36.677,25.371,15.733,9.638,15.536,12.741,1.913,10.828,7.732,0.000,0.000,0.000,0.000,
17.11.2025,19:44:12.199,17.672,29.213,19.664,3.168,250.0,250.0,35.938,7.039,3.634,18.299,13.599,8.436,5.163,8.338,4.482,0.508,3.974,3.958,0.000,0.000,1.375,0.000,
17.11.2025,19:44:13.208,16.313,26.765,17.347,3.189,250.0,250.0,38.766,9.097,4.122,25.655,18.468,11.454,7.014,11.319,4.483,0.509,3.974,3.966,0.000,0.000,1.000,0.000,
17.11.2025,19:44:14.200,19.032,27.336,18.056,3.130,250.0,250.0,36.214,5.333,3.351,12.092,9.579,5.936,3.643,5.875,4.447,0.473,3.974,3.958,0.000,0.000,1.000,0.000,
17.11.2025,19:44:15.208,27.188,26.639,17.270,3.145,250.0,250.0,38.170,12.915,3.830,20.715,15.223,9.445,5.778,9.335,4.511,0.545,3.966,55.798,0.000,0.000,0.000,0.000,
17.11.2025,19:44:16.199,23.110,25.859,16.546,3.121,250.0,250.0,38.975,20.077,4.315,45.495,30.897,19.152,11.745,18.919,33.095,6.196,26.899,4.059,0.000,0.000,0.000,0.000,
17.11.2025,19:44:17.207,23.110,27.204,17.850,3.149,250.0,250.0,38.643,20.276,3.925,34.289,23.700,14.701,8.999,14.517,36.457,6.218,30.239,29.718,0.000,0.000,0.000,0.000,
17.11.2025,19:44:18.199,21.750,25.921,16.617,3.125,250.0,250.0,39.230,12.302,3.789,38.016,25.928,16.072,9.856,15.876,4.737,0.748,3.989,4.008,0.000,0.000,0.000,0.000,
17.11.2025,19:44:19.208,17.672,27.309,17.992,3.128,250.0,250.0,38.789,13.902,4.268,43.659,29.724,18.430,11.294,18.209,4.720,0.722,3.998,4.000,0.000,0.000,0.000,0.000,
17.11.2025,19:44:20.200,17.672,28.697,19.319,3.133,250.0,250.0,38.248,13.621,4.208,42.779,29.134,18.062,11.072,17.853,4.551,0.483,4.068,4.000,0.000,0.000,0.000,0.000,
17.11.2025,19:44:21.207,19.032,27.874,18.522,3.172,250.0,250.0,40.950,14.519,4.317,45.843,31.109,19.288,11.821,19.055,4.877,0.779,4.098,4.000,0.000,0.000,1.000,0.000,
17.11.2025,19:44:22.202,31.266,27.110,17.732,3.155,250.0,250.0,40.973,17.131,3.778,33.614,23.182,14.380,8.802,14.208,34.654,6.367,28.287,4.042,0.000,0.000,0.000,0.000,
17.11.2025,19:44:23.209,17.672,26.254,16.924,3.153,250.0,250.0,40.079,8.017,4.146,21.461,15.887,9.851,6.036,9.740,4.517,0.500,4.017,4.017,0.000,0.000,0.000,0.000,
17.11.2025,19:44:24.200,16.313,25.931,16.565,3.125,250.0,250.0,51.817,30.010,7.533,101.726,67.676,41.960,25.716,41.458,4.899,0.593,4.306,4.238,0.000,0.000,0.000,0.000,
17.11.2025,19:44:25.204,29.907,29.015,21.333,3.162,250.0,250.0,93.177,25.498,8.949,77.759,53.722,33.309,20.413,32.917,9.594,0.866,8.728,8.728,0.000,0.000,0.000,0.000,
17.11.2025,19:44:26.207,24.469,29.089,21.469,3.143,250.0,250.0,78.862,11.815,8.793,31.063,24.720,15.332,9.388,15.149,4.757,0.525,4.232,4.188,0.000,0.000,0.000,0.000,
17.11.2025,19:44:27.199,20.391,26.175,18.619,3.143,250.0,250.0,41.644,12.038,8.806,32.202,25.390,15.740,9.650,15.545,4.523,0.520,4.003,4.000,0.000,0.000,0.000,0.000,
17.11.2025,19:44:28.208,20.391,24.972,17.426,3.081,250.0,250.0,39.944,11.773,8.795,31.269,24.796,15.369,9.427,15.185,4.448,0.457,3.991,3.991,0.000,0.000,0.000,0.000,
17.11.2025,19:44:29.207,20.391,25.747,18.190,3.107,250.0,250.0,39.269,11.816,8.795,31.441,24.899,15.446,9.453,15.263,4.438,0.456,3.982,3.982,0.000,0.000,0.000,0.000,
17.11.2025,19:44:30.206,23.110,27.338,18.064,3.129,250.0,250.0,38.510,12.426,4.351,38.100,26.321,16.330,9.991,16.134,4.519,0.519,4.000,3.991,0.000,0.002,0.000,0.000,
17.11.2025,19:44:31.195,16.313,29.948,20.172,3.188,250.0,250.0,38.488,18.422,3.790,29.505,20.648,12.801,7.847,12.653,24.577,3.996,20.581,47.826,0.000,0.000,0.000,1.125,
17.11.2025,19:44:32.206,23.110,27.296,17.956,3.132,250.0,250.0,40.099,16.025,4.105,39.205,26.861,16.661,10.200,16.452,21.373,3.891,17.482,4.017,0.000,0.000,0.125,0.000,
17.11.2025,19:44:33.197,17.672,27.832,18.360,3.203,250.0,250.0,41.324,13.739,4.313,42.945,29.317,18.172,11.145,17.951,4.765,0.731,4.034,4.017,0.000,0.000,0.000,0.000,
17.11.2025,19:44:34.205,20.391,27.679,18.370,3.129,250.0,250.0,39.475,13.007,4.117,40.565,27.710,17.190,10.520,16.981,4.488,0.480,4.008,4.008,0.000,0.000,0.000,0.000,
17.11.2025,19:44:35.195,19.032,28.105,18.743,3.141,250.0,250.0,38.883,13.455,4.071,42.199,28.691,17.791,10.900,17.582,4.664,0.597,4.067,3.991,0.000,0.000,0.000,0.000,
17.11.2025,19:44:36.206,16.313,27.022,17.737,3.102,250.0,250.0,37.945,7.061,3.658,18.213,13.557,8.409,5.148,8.311,4.621,0.553,4.068,4.068,0.000,0.000,0.000,0.000,
17.11.2025,19:44:37.197,23.110,25.988,16.624,3.129,250.0,250.0,39.569,6.962,3.730,17.832,13.375,8.288,5.087,8.190,4.532,0.481,4.051,4.051,0.000,0.000,0.000,0.000,
17.11.2025,19:44:38.206,25.829,25.858,16.522,3.135,250.0,250.0,39.862,6.904,3.622,17.698,13.223,8.206,5.017,8.108,4.585,0.551,4.034,4.000,0.000,0.000,0.000,0.000,
17.11.2025,19:44:39.204,24.469,31.020,21.334,3.474,250.0,250.0,38.327,6.792,3.596,17.318,12.971,8.043,4.928,7.945,4.561,0.535,4.026,4.000,0.000,0.000,0.250,2.375,
17.11.2025,19:44:40.198,32.625,30.337,20.745,3.336,250.0,250.0,39.585,8.402,3.741,23.289,16.759,10.396,6.363,10.274,4.597,0.571,4.026,4.000,0.000,0.000,0.000,0.000,
17.11.2025,19:44:41.204,24.469,27.917,18.497,3.174,250.0,250.0,38.396,12.850,3.986,24.502,17.673,10.964,6.709,10.829,4.521,0.487,4.034,44.795,0.000,0.000,0.000,0.000,
17.11.2025,19:44:42.194,24.469,27.917,18.497,3.174,250.0,250.0,42.956,12.396,3.315,23.327,16.530,10.252,6.278,10.117,14.616,2.157,12.459,24.905,0.000,0.000,0.000,0.000,
17.11.2025,19:44:43.200,27.188,29.424,20.057,3.165,250.0,250.0,39.453,18.374,3.620,34.242,23.485,14.557,8.928,14.385,40.233,7.353,32.880,4.059,0.000,0.000,0.000,0.000,
17.11.2025,19:44:44.208,21.750,28.034,18.715,3.130,250.0,250.0,38.661,13.861,4.316,43.610,29.723,18.430,11.293,18.209,4.492,0.484,4.008,4.042,0.000,0.000,0.000,0.000,
17.11.2025,19:44:45.198,23.110,28.393,19.057,3.130,250.0,250.0,37.256,15.036,3.447,31.235,21.507,13.341,8.166,13.181,27.718,5.090,22.628,4.051,0.000,0.000,0.000,0.000,
17.11.2025,19:44:46.196,24.469,27.335,17.966,3.133,250.0,250.0,37.862,15.036,4.342,35.332,24.607,15.252,9.355,15.068,4.494,0.468,4.026,4.008,0.000,0.000,0.000,0.500,
17.11.2025,19:44:47.206,31.266,29.147,19.881,3.088,250.0,250.0,37.462,11.695,3.413,29.522,20.435,12.671,7.764,12.512,54.389,9.751,44.638,4.102,0.000,0.000,0.000,0.000,
17.11.2025,19:44:48.200,16.313,28.816,19.549,3.079,250.0,250.0,37.462,19.920,3.413,29.522,20.435,12.671,7.764,12.512,54.389,9.751,44.638,4.102,0.000,0.000,0.000,0.000,
17.11.2025,19:44:49.206,31.266,27.237,18.018,3.066,250.0,250.0,36.537,12.401,3.950,38.388,26.259,16.288,9.971,16.092,4.527,0.485,4.042,4.008,0.000,0.000,0.000,0.500,
17.11.2025,19:44:50.205,25.829,27.383,18.056,3.101,250.0,250.0,36.492,13.602,3.937,26.256,18.726,11.613,7.113,11.478,4.577,0.551,4.026,47.744,0.000,0.000,0.000,0.000,
17.11.2025,19:44:51.200,17.672,27.499,18.192,3.097,250.0,250.0,38.996,11.895,3.730,36.659,25.055,15.538,9.517,15.342,4.545,0.486,4.059,4.017,0.000,0.000,0.375,0.000,
17.11.2025,19:44:52.207,16.313,29.055,19.724,3.109,250.0,250.0,36.467,6.560,3.523,16.483,12.414,7.703,4.711,7.605,4.577,0.543,4.034,4.008,0.001,0.000,0.000,0.000,
17.11.2025,19:44:53.200,32.625,28.131,18.818,3.140,250.0,250.0,37.504,7.146,3.620,18.606,13.787,8.550,5.237,8.452,4.582,0.540,4.042,4.042,0.000,0.000,0.000,0.000,
17.11.2025,19:44:54.198,13.594,28.293,18.912,3.143,250.0,250.0,37.711,13.864,4.182,43.759,29.739,18.432,11.307,18.211,4.495,0.478,4.017,4.017,0.000,0.000,0.000,0.000,
17.11.2025,19:44:55.206,19.032,26.999,17.649,3.200,250.0,250.0,37.307,10.206,4.328,29.557,21.010,13.030,7.980,12.871,4.585,0.475,4.110,4.110,0.000,0.000,0.000,0.000,
17.11.2025,19:44:56.198,19.032,28.280,18.918,3.128,250.0,250.0,37.636,22.291,3.975,38.842,26.541,16.464,10.077,16.268,53.357,9.547,43.810,4.026,0.000,0.000,0.000,0.000,
17.11.2025,19:44:57.207,19.032,27.146,17.807,3.111,250.0,250.0,34.468,11.702,3.730,35.997,24.634,15.278,9.356,15.094,4.463,0.463,4.000,4.000,0.000,0.000,0.000,0.000,
17.11.2025,19:44:58.202,19.032,26.801,17.580,3.099,250.0,250.0,37.965,15.777,4.060,40.079,27.362,16.967,10.395,16.771,19.054,3.300,15.754,4.026,0.000,0.000,0.000,0.000,
17.11.2025,19:44:59.197,19.032,27.490,18.145,3.122,250.0,250.0,36.166,13.866,4.267,43.683,29.735,18.442,11.293,18.221,4.497,0.471,4.026,4.026,0.000,0.000,0.000,0.000,
17.11.2025,19:45:0.203,17.672,28.619,19.300,3.120,250.0,250.0,38.782,9.840,4.304,28.047,20.063,12.447,7.616,12.300,4.785,0.664,4.121,4.051,0.000,0.000,0.000,0.000,
17.11.2025,19:45:1.196,19.032,28.859,19.502,3.163,250.0,250.0,38.549,13.516,4.265,42.331,28.899,17.926,10.973,17.705,4.512,0.478,4.034,4.034,0.000,0.000,0.000,0.000,
17.11.2025,19:45:2.207,19.032,29.392,20.048,3.124,250.0,250.0,37.902,10.252,4.035,30.071,21.154,13.122,8.032,12.962,4.544,0.485,4.059,4.059,0.000,0.000,0.000,0.000,
17.11.2025,19:45:3.197,14.953,28.517,19.165,3.133,250.0,250.0,36.652,18.547,3.801,32.054,22.247,13.797,8.450,13.626,19.882,3.099,16.783,51.734,0.000,0.000,0.000,0.000,
17.11.2025,19:45:4.194,23.110,27.755,18.413,3.172,250.0,250.0,37.004,7.728,3.867,20.654,15.209,9.432,5.777,9.322,4.495,0.478,4.017,4.026,0.000,0.000,2.375,0.000,
17.11.2025,19:45:5.202,17.672,26.882,17.628,3.079,250.0,250.0,37.144,15.636,4.305,50.284,33.851,20.990,12.861,20.733,4.639,0.552,4.087,4.059,0.000,0.000,0.000,0.000,
