Date,Time,"VR VCC 전류 (SVID IOUT) [A]","CPU 패키지 전력 소비 [W]","IA 코어 전력 소비 [W]","시스템 에이전트 전력 소비 [W]","PL1 전력 제한 (Static) [W]","PL2 전력 제한 (Static) [W]","GPU 전력 소비 [W]","GPU 라인 전력 소비 (avg) [W]","GPU PCIe +12V 입력 전력 소비 [W]","GPU 12VHPWR 전력 소비 [W]","GPU Unknown Rail (D6) 전력 소비 (sum) [W]","GPU Core (NVVDD) 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D4) 전력 소비 (sum) [W]","GPU Misc0 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D) 전력 소비 (sum) [W]","GPU Unknown Rail (10) 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","나머지 칩 전력 소비 [W]","PCH 전력 소비 [W]","총 전력 소비 [W]","총 전력 소비 [W]",
17.11.2025,19:46:29.223,29.907,15.851,6.686,3.021,250.0,250.0,12.825,6.192,3.060,15.174,11.311,7.017,4.294,6.931,5.042,0.844,4.198,4.051,0.000,0.000,0.000,0.000,
17.11.2025,19:46:30.215,21.750,24.942,15.544,3.138,250.0,250.0,21.415,10.045,4.330,28.942,20.639,12.803,7.836,12.644,4.597,0.519,4.078,4.059,0.000,0.000,0.000,0.000,
17.11.2025,19:46:31.224,24.469,34.218,24.524,3.433,250.0,250.0,19.911,9.345,4.319,26.172,18.914,11.726,7.188,11.591,4.738,0.516,4.222,4.059,0.000,0.000,0.000,0.000,
17.11.2025,19:46:32.217,9.516,28.254,19.719,3.344,250.0,250.0,58.663,22.193,9.011,67.369,47.372,29.375,17.997,29.019,7.586,0.930,6.656,6.621,0.000,0.000,0.000,0.000,
17.11.2025,19:46:33.221,16.313,25.829,18.280,3.118,250.0,250.0,69.453,19.738,8.993,58.273,41.723,25.870,15.853,25.551,7.263,0.673,6.590,6.590,0.000,0.000,0.000,0.000,
17.11.2025,19:46:34.216,14.953,26.288,18.581,3.238,250.0,250.0,69.615,19.389,8.928,57.033,40.912,25.366,15.546,25.059,7.227,0.637,6.590,6.590,0.000,0.000,0.000,0.000,
17.11.2025,19:46:35.211,16.313,31.680,23.815,3.399,250.0,250.0,93.497,20.209,8.901,59.914,42.679,26.471,16.208,26.152,7.485,0.688,6.797,6.792,0.000,0.000,0.000,0.000,
17.11.2025,19:46:36.222,23.110,26.400,18.666,3.263,250.0,250.0,79.227,24.864,8.922,76.471,52.859,32.777,20.082,32.374,8.155,1.041,7.114,8.840,0.000,0.000,1.000,1.125,
17.11.2025,19:46:37.215,19.032,27.332,19.614,3.259,250.0,250.0,80.819,22.301,8.995,67.845,47.559,29.484,18.075,29.129,7.391,0.690,6.701,7.139,0.000,0.000,0.000,0.000,
17.11.2025,19:46:38.224,13.594,26.600,18.845,3.260,250.0,250.0,69.701,17.633,8.814,52.723,38.095,23.623,14.472,23.342,5.247,0.477,4.770,4.770,0.000,0.000,0.000,0.000,
17.11.2025,19:46:39.217,29.907,27.732,18.357,3.226,250.0,250.0,58.780,20.965,8.236,66.035,46.002,28.527,17.475,28.172,5.246,0.538,4.708,4.707,0.000,0.002,0.500,0.000,
17.11.2025,19:46:40.212,29.907,27.732,18.357,3.226,250.0,250.0,61.332,14.346,8.823,38.638,29.417,18.248,11.169,18.028,5.646,0.515,5.131,7.846,0.000,0.002,0.000,0.000,
17.11.2025,19:46:41.217,33.985,27.665,19.038,3.213,250.0,250.0,60.401,29.214,4.738,73.242,48.323,29.961,18.362,29.606,41.477,3.354,38.123,4.954,0.000,0.000,0.000,0.000,
17.11.2025,19:46:42.210,29.907,27.536,18.846,3.313,250.0,250.0,61.869,32.524,8.862,59.255,42.149,26.143,16.006,25.825,70.948,13.650,57.298,5.103,0.000,0.000,0.000,0.000,
17.11.2025,19:46:43.216,23.110,33.980,24.499,3.694,250.0,250.0,63.725,19.693,8.812,59.973,42.561,26.397,16.164,26.079,5.858,0.534,5.324,5.225,0.000,0.000,0.000,0.000,
17.11.2025,19:46:44.210,24.469,30.142,21.394,3.362,250.0,250.0,61.106,22.489,8.782,57.321,40.909,25.369,15.540,25.063,23.562,2.323,21.239,4.778,0.000,0.000,0.000,0.000,
17.11.2025,19:46:45.218,14.953,26.472,18.791,3.223,250.0,250.0,59.157,10.523,4.364,30.280,21.486,13.331,8.155,13.172,4.952,0.478,4.474,4.537,0.000,0.000,0.000,0.000,
17.11.2025,19:46:46.210,14.953,24.447,16.299,3.202,250.0,250.0,62.640,14.636,8.946,40.202,30.479,18.898,11.581,18.677,6.102,0.521,5.581,5.369,0.000,0.002,0.000,0.000,
17.11.2025,19:46:47.220,28.547,27.268,17.868,3.220,250.0,250.0,63.436,13.208,8.812,35.418,27.446,17.014,10.432,16.806,5.642,0.661,4.981,4.862,0.001,0.000,0.000,0.000,
17.11.2025,19:46:48.218,17.672,26.096,18.387,3.231,250.0,250.0,60.620,31.979,8.884,56.982,40.753,25.266,15.487,24.961,71.171,13.658,57.513,5.116,0.000,0.000,0.000,0.000,
17.11.2025,19:46:49.214,14.953,26.524,18.026,3.193,250.0,250.0,60.999,11.001,4.202,31.014,21.852,13.550,8.302,13.378,6.464,0.800,5.664,4.780,0.000,0.000,0.000,0.000,
17.11.2025,19:46:50.222,31.266,28.885,19.316,3.239,250.0,250.0,61.656,22.488,4.373,75.354,49.407,30.639,18.768,30.272,5.569,0.506,5.063,4.925,0.000,0.002,0.000,0.000,
17.11.2025,19:46:51.218,20.391,27.088,18.475,3.215,250.0,250.0,59.622,19.347,8.812,58.969,41.940,26.008,15.932,25.702,5.465,0.515,4.950,5.176,0.000,0.000,0.000,0.000,
17.11.2025,19:46:52.210,19.032,29.242,19.570,3.231,250.0,250.0,59.622,19.347,8.812,58.969,41.940,26.008,15.932,25.702,5.465,0.515,4.950,5.176,0.000,0.000,0.000,0.000,
17.11.2025,19:46:53.220,20.391,27.717,18.669,3.268,250.0,250.0,61.009,20.499,8.889,63.216,44.605,27.655,16.950,27.325,5.502,0.506,4.996,5.348,0.001,0.000,0.000,0.000,
17.11.2025,19:46:54.224,17.672,27.265,18.874,3.242,250.0,250.0,62.916,22.449,4.360,75.382,49.424,30.642,18.782,30.274,5.371,0.491,4.880,4.880,0.000,0.002,0.000,0.000,
