Date,Time,"VR VCC 전류 (SVID IOUT) [A]","CPU 패키지 전력 소비 [W]","IA 코어 전력 소비 [W]","시스템 에이전트 전력 소비 [W]","PL1 전력 제한 (Static) [W]","PL2 전력 제한 (Static) [W]","GPU 전력 소비 [W]","GPU 라인 전력 소비 (avg) [W]","GPU PCIe +12V 입력 전력 소비 [W]","GPU 12VHPWR 전력 소비 [W]","GPU Unknown Rail (D6) 전력 소비 (sum) [W]","GPU Core (NVVDD) 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D4) 전력 소비 (sum) [W]","GPU Misc0 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D) 전력 소비 (sum) [W]","GPU Unknown Rail (10) 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","PCH 전력 소비 [W]","나머지 칩 전력 소비 [W]","총 전력 소비 [W]","T3 [°C]","총 전력 소비 [W]",
12.11.2025,12:49:11.106,28.547,24.160,16.584,3.129,250.0,250.0,85.644,26.272,8.868,84.257,57.567,35.692,21.875,35.264,6.595,0.586,6.009,6.009,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:49:12.108,27.188,27.518,19.904,3.127,250.0,250.0,79.960,20.188,8.795,63.401,44.609,27.660,16.949,27.318,4.527,0.437,4.090,4.090,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:49:13.101,21.750,25.568,18.017,3.077,250.0,250.0,62.529,19.565,8.783,61.288,43.286,26.844,16.442,26.514,4.308,0.431,3.877,3.877,0.000,0.000,0.000,42.0,0.125,
12.11.2025,12:49:14.114,27.188,25.114,17.556,3.083,250.0,250.0,59.932,19.514,8.772,61.173,43.212,26.790,16.422,26.472,4.276,0.488,3.788,3.746,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:49:15.107,24.469,27.898,20.227,3.155,250.0,250.0,59.472,19.266,8.773,60.312,42.680,26.456,16.224,26.138,4.168,0.431,3.737,3.737,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:49:16.111,27.188,25.373,17.803,3.087,250.0,250.0,59.993,19.111,8.770,59.716,42.290,26.222,16.068,25.916,4.188,0.434,3.754,3.754,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:49:17.105,31.266,25.201,17.696,3.086,250.0,250.0,58.825,19.006,8.786,59.266,42.041,26.071,15.970,25.753,4.190,0.444,3.746,3.797,0.000,0.001,0.000,42.0,0.000,
12.11.2025,12:49:18.115,28.547,25.188,17.595,3.109,250.0,250.0,59.992,19.194,8.798,59.988,42.486,26.348,16.138,26.030,4.186,0.440,3.746,3.779,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:49:19.100,24.469,25.192,17.605,3.130,250.0,250.0,58.753,19.354,8.786,60.607,42.868,26.581,16.287,26.251,4.179,0.433,3.746,3.797,0.000,0.000,1.250,42.0,0.375,
12.11.2025,12:49:20.100,21.750,25.575,17.987,3.120,250.0,250.0,58.766,19.036,8.797,59.221,42.009,26.046,15.963,25.741,4.403,0.462,3.941,3.779,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:49:21.110,27.188,27.027,19.457,3.096,250.0,250.0,56.665,19.179,8.772,59.946,42.440,26.317,16.123,26.000,4.205,0.434,3.771,3.779,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:49:22.110,25.829,25.884,18.233,3.160,250.0,250.0,58.655,19.140,8.786,59.725,42.306,26.232,16.074,25.927,4.289,0.442,3.847,3.771,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:49:23.108,21.750,24.979,17.443,3.101,250.0,250.0,57.034,19.223,8.784,60.092,42.553,26.380,16.173,26.063,4.197,0.435,3.762,3.788,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:49:24.108,23.110,27.590,19.901,3.204,250.0,250.0,58.056,19.001,8.796,59.115,41.941,26.005,15.936,25.687,4.365,0.450,3.915,3.797,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:49:25.105,23.110,25.656,18.001,3.146,250.0,250.0,58.752,19.293,8.833,60.226,42.646,26.451,16.195,26.133,4.327,0.446,3.881,3.788,0.000,0.000,0.000,42.0,0.500,
12.11.2025,12:49:26.105,29.907,26.060,18.483,3.134,250.0,250.0,58.781,19.182,8.833,59.773,42.370,26.270,16.100,25.964,4.363,0.448,3.915,3.788,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:49:27.104,19.032,24.430,16.866,3.097,250.0,250.0,62.055,19.246,8.810,60.130,42.597,26.404,16.193,26.086,4.225,0.437,3.788,3.788,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:49:28.115,17.672,24.528,16.880,3.123,250.0,250.0,57.067,19.221,8.785,60.060,42.524,26.373,16.151,26.055,4.237,0.449,3.788,3.788,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:49:29.114,19.032,25.701,18.125,3.132,250.0,250.0,61.843,19.506,8.796,61.150,43.206,26.791,16.415,26.461,4.225,0.437,3.788,3.788,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:49:30.110,20.391,26.221,18.602,3.131,250.0,250.0,58.285,19.381,8.794,60.670,42.899,26.600,16.299,26.282,4.236,0.439,3.797,3.797,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:49:31.112,16.313,25.206,17.619,3.134,250.0,250.0,57.229,27.116,8.820,60.205,42.639,26.442,16.197,26.124,43.465,5.852,37.613,3.804,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:49:32.110,19.032,27.173,19.466,3.192,250.0,250.0,59.551,28.495,8.798,60.608,42.866,26.580,16.286,26.262,49.868,7.426,42.442,3.813,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:49:33.114,19.032,24.205,16.647,3.133,250.0,250.0,55.524,37.334,8.797,59.442,42.144,26.132,16.012,25.815,95.589,30.257,65.332,3.822,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:49:34.102,17.672,26.361,18.731,3.086,250.0,250.0,56.155,29.161,8.810,59.362,42.108,26.116,15.992,25.798,54.801,9.936,44.865,3.822,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:49:35.101,17.672,27.474,19.857,3.129,250.0,250.0,45.167,28.649,4.320,100.427,64.883,40.232,24.651,39.742,4.231,0.460,3.771,3.771,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:49:36.101,14.953,28.143,19.428,3.030,250.0,250.0,66.657,20.718,8.780,64.925,45.548,28.246,17.302,27.904,4.975,0.454,4.521,4.521,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:49:37.100,14.953,24.901,17.285,3.119,250.0,250.0,64.754,20.059,8.771,62.849,44.252,27.439,16.813,27.109,4.599,0.439,4.160,4.160,0.000,0.001,0.000,42.0,1.375,
12.11.2025,12:49:38.110,27.188,27.438,19.849,3.123,250.0,250.0,62.538,20.019,8.783,62.905,44.305,27.473,16.832,27.143,4.394,0.439,3.955,3.955,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:49:39.107,16.313,31.139,23.024,3.581,250.0,250.0,61.224,37.663,8.783,61.505,43.417,26.928,16.489,26.597,94.504,26.602,67.902,3.906,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:49:40.108,14.953,26.759,19.097,3.192,250.0,250.0,60.840,19.321,8.808,60.273,42.671,26.451,16.220,26.133,4.389,0.524,3.865,3.873,0.000,0.001,0.000,42.0,0.000,
12.11.2025,12:49:41.104,17.672,24.712,17.080,3.108,250.0,250.0,59.680,19.514,8.821,60.927,43.082,26.713,16.369,26.395,4.498,0.472,4.026,3.838,0.000,0.000,0.500,42.0,0.000,
12.11.2025,12:49:42.101,16.313,29.002,21.393,3.121,250.0,250.0,60.718,19.223,8.811,59.904,42.446,26.317,16.129,25.999,4.392,0.451,3.941,3.838,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:49:43.114,19.032,24.461,16.911,3.105,250.0,250.0,59.527,19.465,8.796,60.652,42.899,26.603,16.296,26.285,4.632,0.527,4.105,3.855,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:49:44.114,23.110,27.479,19.786,3.180,250.0,250.0,60.174,19.382,8.809,60.511,42.819,26.557,16.262,26.239,4.386,0.462,3.924,3.847,0.000,0.000,0.000,42.0,1.125,
12.11.2025,12:49:45.114,17.672,25.859,18.314,3.084,250.0,250.0,59.367,19.283,8.810,60.195,42.623,26.422,16.201,26.104,4.319,0.446,3.873,3.838,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:49:46.100,19.032,23.696,16.119,3.100,250.0,250.0,59.345,10.873,8.807,27.788,22.708,14.075,8.633,13.903,4.489,0.625,3.864,3.838,0.000,0.000,0.500,42.0,0.125,
12.11.2025,12:49:47.102,17.672,25.735,18.146,3.103,250.0,250.0,60.466,11.128,8.806,28.783,23.318,14.453,8.865,14.281,4.470,0.623,3.847,3.830,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:49:48.101,16.313,23.935,16.387,3.103,250.0,250.0,58.826,11.564,8.842,30.149,24.176,14.992,9.184,14.820,4.721,0.686,4.035,4.034,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:49:49.115,17.672,26.263,18.677,3.080,250.0,250.0,58.709,19.345,8.857,60.392,42.787,26.523,16.264,26.205,4.288,0.441,3.847,3.847,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:49:50.117,17.672,26.171,18.579,3.124,250.0,250.0,59.063,16.301,8.790,48.797,35.604,22.075,13.529,21.818,4.279,0.441,3.838,3.838,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:49:51.134,19.032,25.440,17.913,3.087,250.0,250.0,59.596,11.405,8.768,29.651,23.832,14.783,9.049,14.598,4.672,0.646,4.026,4.026,0.000,0.000,0.000,42.0,2.125,
12.11.2025,12:49:52.143,19.032,26.894,19.286,3.125,250.0,250.0,62.613,10.835,8.781,27.668,22.611,14.019,8.592,13.847,4.441,0.491,3.950,3.950,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:49:53.146,16.313,26.971,19.415,3.084,250.0,250.0,60.452,28.359,8.848,52.520,37.925,23.518,14.407,23.225,58.517,22.459,36.058,6.111,0.000,0.000,2.250,42.0,0.000,
12.11.2025,12:49:54.143,19.032,25.888,18.252,3.146,250.0,250.0,59.515,36.441,8.823,58.684,41.704,25.859,15.845,25.553,92.016,30.201,61.815,3.906,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:49:55.142,10.875,24.342,16.779,3.126,250.0,250.0,60.611,38.622,8.858,58.541,41.635,25.817,15.818,25.499,103.080,29.151,73.929,3.890,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:49:56.136,27.188,25.518,17.920,3.097,250.0,250.0,60.112,32.893,8.833,58.848,41.816,25.934,15.882,25.616,74.055,16.317,57.738,3.890,0.000,0.000,0.250,42.0,0.000,
12.11.2025,12:49:57.139,24.469,24.882,17.316,3.102,250.0,250.0,59.067,19.456,8.884,60.662,42.962,26.643,16.319,26.313,4.440,0.539,3.901,3.898,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:49:58.134,21.750,25.482,17.931,3.110,250.0,250.0,59.282,19.263,8.847,60.058,42.559,26.392,16.167,26.074,4.328,0.447,3.881,3.881,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:49:59.133,20.391,24.016,16.452,3.080,250.0,250.0,60.414,11.216,8.804,29.044,23.469,14.558,8.911,14.386,4.553,0.500,4.053,3.881,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:50:0.135,24.469,26.709,19.054,3.170,250.0,250.0,56.459,19.247,8.822,59.938,42.476,26.336,16.140,26.018,4.402,0.525,3.877,3.941,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:50:1.146,28.547,24.315,16.792,3.044,250.0,250.0,56.873,19.620,8.834,61.171,43.240,26.809,16.431,26.479,4.675,0.741,3.934,3.890,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:50:2.133,16.313,29.883,22.243,3.139,250.0,250.0,57.754,11.011,8.818,28.241,22.987,14.257,8.730,14.085,4.554,0.656,3.898,3.881,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:50:3.145,17.672,27.452,19.477,3.080,250.0,250.0,66.687,21.194,8.831,66.491,46.537,28.852,17.685,28.510,5.266,0.539,4.727,4.503,0.002,0.000,0.000,42.0,0.000,
12.11.2025,12:50:4.144,25.829,27.808,19.813,3.088,250.0,250.0,61.793,11.797,8.780,31.101,24.738,15.334,9.404,15.150,4.648,0.452,4.196,4.170,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:50:5.142,21.750,25.954,18.438,3.046,250.0,250.0,56.799,11.338,8.807,29.497,23.764,14.737,9.027,14.553,4.546,0.648,3.898,3.898,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:50:6.142,21.750,25.574,18.088,3.052,250.0,250.0,55.882,11.052,8.808,28.384,23.069,14.311,8.758,14.139,4.578,0.672,3.906,3.898,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:50:7.139,20.391,25.825,18.351,3.041,250.0,250.0,60.277,19.835,8.809,62.193,43.864,27.196,16.668,26.866,4.403,0.510,3.893,3.950,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:50:8.136,16.313,25.280,17.745,3.078,250.0,250.0,56.205,19.669,8.835,61.584,43.489,26.967,16.522,26.649,4.370,0.464,3.906,3.906,0.000,0.000,1.000,42.0,0.000,
12.11.2025,12:50:9.135,16.313,27.790,20.214,3.059,250.0,250.0,59.963,10.969,8.795,28.026,22.843,14.160,8.683,13.988,4.555,0.470,4.085,4.085,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:50:10.135,16.313,25.675,18.168,3.091,250.0,250.0,57.647,28.239,8.859,58.188,41.413,25.681,15.732,25.363,51.612,19.970,31.642,3.932,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:50:11.134,17.672,25.526,17.977,3.065,250.0,250.0,62.264,43.371,8.856,67.291,47.061,29.176,17.885,28.822,114.818,32.983,81.835,4.988,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:50:12.149,19.032,26.475,18.121,3.069,250.0,250.0,64.677,21.100,8.856,66.422,46.517,28.850,17.667,28.495,4.887,0.464,4.423,4.423,0.000,0.000,0.000,42.0,1.000,
12.11.2025,12:50:13.161,23.110,27.425,19.852,3.086,250.0,250.0,63.316,11.963,8.792,31.693,25.111,15.570,9.541,15.386,4.664,0.459,4.205,4.205,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:50:14.160,24.469,27.524,19.959,3.121,250.0,250.0,59.751,19.715,8.831,61.740,43.588,27.025,16.563,26.695,4.387,0.455,3.932,3.932,0.000,0.000,0.000,42.0,2.125,
12.11.2025,12:50:15.168,24.469,23.831,16.274,3.083,250.0,250.0,60.973,11.569,8.793,30.286,24.247,15.034,9.213,14.850,4.580,0.470,4.110,4.110,0.000,0.000,2.375,42.0,0.000,
12.11.2025,12:50:16.165,24.469,25.607,18.079,3.064,250.0,250.0,57.838,41.184,8.819,59.986,42.504,26.348,16.156,26.030,114.023,33.487,80.536,3.950,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:50:17.177,21.750,24.975,17.478,3.052,250.0,250.0,57.474,32.403,4.711,101.704,65.915,40.875,25.040,40.372,20.747,2.542,18.205,3.924,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:50:18.172,20.391,26.814,18.493,3.040,250.0,250.0,67.340,13.114,8.812,35.580,27.538,17.078,10.460,16.869,5.145,0.542,4.603,4.512,0.002,0.000,0.000,42.0,0.000,
12.11.2025,12:50:19.172,21.750,27.382,19.800,3.099,250.0,250.0,62.622,20.415,8.856,64.008,45.016,27.919,17.097,27.577,4.735,0.519,4.216,4.205,0.000,0.000,2.500,42.0,0.000,
12.11.2025,12:50:20.187,25.829,25.178,17.620,3.104,250.0,250.0,62.230,11.786,8.804,31.291,24.867,15.424,9.443,15.240,4.420,0.454,3.966,3.950,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:50:21.177,24.469,25.739,18.193,3.089,250.0,250.0,59.167,10.933,8.792,28.019,22.832,14.166,8.666,13.994,4.460,0.510,3.950,3.941,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:50:22.180,25.829,27.693,20.073,3.131,250.0,250.0,56.350,19.856,8.794,62.232,43.865,27.207,16.658,26.877,4.465,0.521,3.944,4.000,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:50:23.194,27.188,27.769,20.098,3.185,250.0,250.0,57.928,17.451,8.787,52.975,38.190,23.685,14.505,23.404,4.508,0.500,4.008,3.950,0.000,0.001,0.000,42.0,0.000,
12.11.2025,12:50:24.209,27.188,26.314,18.771,3.104,250.0,250.0,56.388,40.825,8.810,58.797,41.757,25.890,15.867,25.584,113.698,33.147,80.551,4.144,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:50:25.209,25.829,24.999,17.436,3.088,250.0,250.0,57.021,7.707,3.799,20.600,15.134,9.385,5.749,9.262,4.450,0.500,3.950,4.239,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:50:26.238,20.391,26.262,17.495,3.060,250.0,250.0,68.949,13.358,8.812,36.282,27.963,17.345,10.618,17.137,5.360,0.494,4.866,4.701,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:50:27.236,20.391,25.641,18.076,3.086,250.0,250.0,65.720,25.355,8.797,44.621,33.050,20.491,12.559,20.246,18.605,5.232,13.373,76.574,0.000,0.000,0.000,42.0,0.250,
12.11.2025,12:50:28.227,19.032,25.792,18.269,3.082,250.0,250.0,61.154,19.958,8.780,62.512,44.048,27.304,16.744,26.974,4.557,0.455,4.102,4.102,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:50:29.226,21.750,24.394,16.861,3.086,250.0,250.0,60.874,11.256,8.804,29.056,23.482,14.558,8.924,14.387,4.664,0.647,4.017,4.017,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:50:30.234,16.313,25.312,17.754,3.077,250.0,250.0,59.807,23.620,8.807,61.021,43.120,26.742,16.378,26.425,24.861,3.199,21.662,3.982,0.000,0.000,0.375,42.0,0.000,
12.11.2025,12:50:31.245,17.672,25.475,17.967,3.051,250.0,250.0,57.983,19.706,8.855,61.604,43.516,26.990,16.526,26.660,4.470,0.503,3.967,3.966,0.000,0.000,0.000,42.0,1.000,
12.11.2025,12:50:32.243,19.032,26.860,19.244,3.171,250.0,250.0,58.050,45.667,4.343,93.668,60.758,37.681,23.077,37.227,77.376,17.757,59.619,45.167,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:50:33.260,12.235,28.157,19.819,3.043,250.0,250.0,71.091,21.672,8.864,68.021,47.501,29.462,18.039,29.107,5.416,0.522,4.894,4.893,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:50:34.259,17.672,27.371,19.758,3.161,250.0,250.0,63.015,12.255,8.896,32.311,25.554,15.845,9.709,15.661,5.074,0.651,4.423,4.423,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:50:35.257,19.032,26.398,18.848,3.065,250.0,250.0,63.624,25.753,8.854,63.388,44.628,27.674,16.954,27.332,32.278,4.115,28.163,4.145,0.000,0.000,0.000,42.0,0.375,
12.11.2025,12:50:36.267,20.391,25.400,17.874,3.043,250.0,250.0,59.567,19.941,8.819,62.501,44.059,27.310,16.749,26.980,4.497,0.524,3.973,4.000,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:50:37.261,17.672,25.164,17.615,3.094,250.0,250.0,55.046,20.120,8.781,63.116,44.407,27.532,16.875,27.202,4.636,0.475,4.161,4.017,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:50:38.272,19.032,26.778,19.244,3.094,250.0,250.0,60.600,19.554,8.809,60.979,43.102,26.722,16.380,26.404,4.554,0.534,4.020,4.034,0.000,0.001,0.000,42.0,0.000,
12.11.2025,12:50:39.269,20.391,26.283,18.407,3.353,250.0,250.0,60.468,41.167,8.822,59.983,42.493,26.356,16.137,26.038,113.855,33.220,80.635,4.136,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:50:40.268,19.032,28.038,20.184,3.338,250.0,250.0,61.164,41.348,8.830,60.384,42.745,26.497,16.248,26.179,114.198,33.323,80.875,4.204,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:50:41.262,16.313,28.471,20.844,3.159,250.0,250.0,60.353,20.003,8.806,48.446,35.380,21.937,13.443,21.680,15.157,4.200,10.957,20.024,0.000,0.000,1.125,42.0,0.375,
12.11.2025,12:50:42.266,16.313,28.471,20.844,3.159,250.0,250.0,60.573,11.544,8.816,30.092,24.138,14.966,9.172,14.782,4.734,0.716,4.018,4.008,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:50:43.267,21.750,25.036,17.443,3.107,250.0,250.0,60.573,11.544,8.816,30.092,24.138,14.966,9.172,14.782,4.734,0.716,4.018,4.008,0.000,0.000,0.000,42.0,0.500,
12.11.2025,12:50:44.260,27.188,26.583,18.912,3.228,250.0,250.0,58.300,19.472,8.830,60.645,42.907,26.609,16.298,26.280,4.563,0.469,4.094,4.026,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:50:45.263,17.672,26.433,18.747,3.142,250.0,250.0,60.129,19.618,8.792,61.251,43.263,26.830,16.433,26.501,4.546,0.526,4.020,4.017,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:50:46.265,16.313,25.463,17.865,3.118,250.0,250.0,58.066,19.496,8.816,60.825,43.003,26.669,16.334,26.351,4.476,0.468,4.008,4.008,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:50:47.256,20.391,23.385,15.840,3.086,250.0,250.0,58.250,19.827,8.806,62.063,43.781,27.146,16.635,26.816,4.497,0.471,4.026,4.026,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:50:48.264,25.829,24.702,17.147,3.083,250.0,250.0,60.425,19.775,8.818,61.831,43.647,27.061,16.586,26.731,4.527,0.509,4.018,4.017,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:50:49.263,16.313,26.440,18.841,3.084,250.0,250.0,58.314,11.134,8.817,28.558,23.186,14.380,8.806,14.208,4.655,0.578,4.077,4.077,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:50:50.261,19.032,25.033,17.433,3.072,250.0,250.0,56.323,10.905,8.804,27.801,22.710,14.080,8.630,13.909,4.533,0.482,4.051,4.051,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:50:51.257,14.953,25.868,18.326,3.090,250.0,250.0,60.267,19.537,8.832,60.876,43.055,26.699,16.356,26.381,4.571,0.541,4.030,4.026,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:50:52.270,21.750,27.885,20.331,3.103,250.0,250.0,57.789,19.579,8.807,61.123,43.199,26.782,16.417,26.464,4.487,0.461,4.026,4.026,0.000,0.001,0.000,42.0,0.000,
12.11.2025,12:50:53.267,19.032,24.647,17.058,3.059,250.0,250.0,59.659,16.513,8.822,49.227,35.859,22.244,13.615,21.975,4.662,0.603,4.059,4.059,0.000,0.000,0.000,42.0,2.125,
12.11.2025,12:50:54.270,20.391,24.581,17.106,3.008,250.0,250.0,58.016,19.449,8.818,60.554,42.839,26.564,16.275,26.246,4.575,0.529,4.046,4.042,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:50:55.262,27.188,25.359,17.430,3.107,250.0,250.0,64.487,13.228,8.796,35.761,27.634,17.142,10.492,16.933,5.342,0.505,4.837,4.837,0.002,0.000,0.000,42.0,0.000,
12.11.2025,12:50:56.267,27.188,26.069,18.101,3.022,250.0,250.0,64.753,12.383,8.836,33.057,25.983,16.115,9.868,15.919,4.862,0.518,4.344,4.326,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:50:57.269,27.188,26.056,18.479,3.097,250.0,250.0,61.046,20.549,8.868,64.564,45.368,28.126,17.242,27.784,4.730,0.482,4.248,4.077,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:50:58.272,13.594,27.582,20.070,3.079,250.0,250.0,59.506,18.914,8.884,58.408,41.612,25.803,15.809,25.497,4.536,0.468,4.068,4.059,0.000,0.000,0.000,42.0,0.000,
12.11.2025,12:50:59.281,14.953,25.829,18.205,3.127,250.0,250.0,57.626,11.411,8.818,29.742,23.921,14.834,9.087,14.649,4.515,0.464,4.051,4.026,0.000,0.001,0.000,42.0,0.000,
12.11.2025,12:51:0.278,14.953,24.119,16.276,3.377,250.0,250.0,31.720,7.444,3.726,19.742,14.548,9.019,5.529,8.920,4.476,0.459,4.017,4.000,0.000,0.000,0.000,42.0,0.000,
