Date,Time,"VR VCC 전류 (SVID IOUT) [A]","CPU 패키지 전력 소비 [W]","IA 코어 전력 소비 [W]","시스템 에이전트 전력 소비 [W]","PL1 전력 제한 (Static) [W]","PL2 전력 제한 (Static) [W]","GPU 전력 소비 [W]","GPU 라인 전력 소비 (avg) [W]","GPU PCIe +12V 입력 전력 소비 [W]","GPU 12VHPWR 전력 소비 [W]","GPU Unknown Rail (D6) 전력 소비 (sum) [W]","GPU Core (NVVDD) 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D4) 전력 소비 (sum) [W]","GPU Misc0 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D) 전력 소비 (sum) [W]","GPU Unknown Rail (10) 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","나머지 칩 전력 소비 [W]","PCH 전력 소비 [W]","총 전력 소비 [W]","총 전력 소비 [W]",
17.11.2025,19:49:27.225,16.313,27.907,18.986,3.231,250.0,250.0,62.373,20.039,8.324,61.712,43.413,26.917,16.496,26.587,5.821,0.519,5.302,5.302,0.000,0.002,1.000,0.000,
17.11.2025,19:49:28.229,21.750,26.239,17.648,3.204,250.0,250.0,61.656,15.477,9.017,42.934,32.220,19.981,12.239,19.736,6.400,0.558,5.842,5.842,0.000,0.000,0.000,0.000,
17.11.2025,19:49:29.235,14.953,26.123,18.420,3.203,250.0,250.0,65.522,13.075,8.823,34.435,26.831,16.637,10.194,16.441,6.042,0.732,5.310,5.310,0.000,0.000,0.000,0.500,
17.11.2025,19:49:30.225,25.829,28.567,19.228,3.186,250.0,250.0,58.929,17.937,8.405,53.669,38.499,23.876,14.623,23.582,5.749,0.529,5.220,5.220,0.000,0.002,0.000,0.000,
17.11.2025,19:49:31.230,24.469,25.980,17.565,3.111,250.0,250.0,58.849,12.050,4.370,34.951,24.389,15.132,9.257,14.948,6.055,0.709,5.346,5.346,0.000,0.000,0.000,0.000,
17.11.2025,19:49:32.237,20.391,26.876,17.045,3.195,250.0,250.0,60.904,39.552,4.368,70.248,46.245,28.678,17.567,28.335,76.641,12.384,64.257,46.800,0.001,0.000,1.625,0.000,
17.11.2025,19:49:33.229,24.469,29.750,20.790,3.175,250.0,250.0,63.938,13.599,8.794,36.238,27.941,17.328,10.613,17.107,6.194,0.558,5.636,5.583,0.000,0.000,0.000,0.000,
17.11.2025,19:49:34.226,24.469,28.926,21.173,3.284,250.0,250.0,64.788,21.110,9.007,64.271,45.338,28.107,17.231,27.765,6.632,0.519,6.113,6.113,0.000,0.000,0.000,0.000,
17.11.2025,19:49:35.231,20.391,26.677,18.995,3.224,250.0,250.0,66.095,19.196,8.937,57.877,41.338,25.632,15.706,25.326,5.886,0.517,5.369,5.369,0.000,0.000,0.000,0.000,
17.11.2025,19:49:36.236,20.391,28.230,18.811,3.229,250.0,250.0,60.442,21.216,8.294,66.351,46.255,28.682,17.573,28.339,5.727,0.519,5.208,5.208,0.000,0.000,0.000,0.000,
17.11.2025,19:49:37.238,14.953,27.637,19.072,3.205,250.0,250.0,60.644,34.019,8.967,64.857,45.668,28.327,17.341,27.985,70.502,14.034,56.468,6.041,0.001,0.000,0.000,0.000,
17.11.2025,19:49:38.232,17.672,27.743,20.069,3.217,250.0,250.0,66.237,32.832,8.864,59.545,42.334,26.246,16.088,25.928,71.966,14.174,57.792,5.378,0.000,0.000,0.000,0.000,
17.11.2025,19:49:39.237,16.313,28.099,19.550,3.225,250.0,250.0,62.994,20.840,8.461,64.660,45.284,28.081,17.203,27.738,5.832,0.522,5.310,5.310,0.000,0.000,0.000,0.000,
17.11.2025,19:49:40.239,27.188,27.441,17.919,3.209,250.0,250.0,63.523,23.028,4.370,77.108,50.507,31.319,19.188,30.939,5.793,0.528,5.265,5.265,0.000,0.002,0.000,0.000,
17.11.2025,19:49:41.233,19.032,26.346,18.308,3.215,250.0,250.0,65.531,19.944,8.879,60.624,43.003,26.660,16.343,26.342,6.105,0.621,5.484,5.378,0.000,0.000,0.000,0.000,
17.11.2025,19:49:42.227,32.625,27.741,19.479,3.231,250.0,250.0,58.157,23.291,4.385,78.402,51.316,31.822,19.494,31.430,5.536,0.527,5.009,4.983,0.000,0.002,0.000,0.000,
17.11.2025,19:49:43.233,16.313,26.803,17.436,3.198,250.0,250.0,60.914,23.619,4.410,79.142,51.793,32.122,19.671,31.730,6.005,0.590,5.415,5.310,0.000,0.000,0.000,0.000,
17.11.2025,19:49:44.229,23.110,28.683,18.946,3.238,250.0,250.0,65.940,19.809,8.987,60.063,42.739,26.499,16.240,26.181,5.986,0.596,5.390,5.414,0.000,0.000,0.000,0.000,
17.11.2025,19:49:45.237,25.829,26.952,17.557,3.173,250.0,250.0,64.992,20.240,8.907,61.745,43.733,27.113,16.620,26.783,5.897,0.584,5.313,5.702,0.000,0.000,0.000,0.000,
17.11.2025,19:49:46.239,23.110,33.072,24.135,3.685,250.0,250.0,62.086,22.756,4.370,75.942,49.779,30.862,18.917,30.494,5.938,0.524,5.414,5.319,0.000,0.002,0.000,0.000,
17.11.2025,19:49:47.231,20.391,28.058,18.602,3.299,250.0,250.0,63.075,23.777,4.359,79.734,52.123,32.322,19.801,31.930,6.077,0.635,5.442,5.346,0.000,0.000,0.000,0.000,
17.11.2025,19:49:48.227,19.032,27.442,18.002,3.185,250.0,250.0,61.014,23.546,4.370,78.946,51.641,32.026,19.615,31.634,5.949,0.526,5.423,5.329,0.000,0.000,0.000,0.000,
17.11.2025,19:49:49.235,33.985,27.678,18.157,3.154,250.0,250.0,66.625,20.191,8.846,61.437,43.491,26.965,16.526,26.647,6.094,0.605,5.489,5.809,0.000,0.000,0.000,0.000,
17.11.2025,19:49:50.225,19.032,27.188,18.793,3.228,250.0,250.0,64.573,11.275,4.285,32.118,22.583,14.001,8.582,13.830,6.024,0.705,5.319,5.302,0.000,0.002,0.000,0.000,
17.11.2025,19:49:51.236,17.672,28.035,19.430,3.255,250.0,250.0,61.259,30.395,4.359,79.228,51.817,32.127,19.690,31.734,39.788,3.192,36.596,5.418,0.000,0.000,0.000,0.000,
17.11.2025,19:49:52.225,20.391,27.591,17.745,3.186,250.0,250.0,63.651,12.599,4.368,37.194,25.782,15.987,9.795,15.791,5.878,0.559,5.319,5.319,0.000,0.000,0.000,0.000,
17.11.2025,19:49:53.237,16.313,26.703,17.309,3.204,250.0,250.0,65.477,11.394,4.271,32.559,22.845,14.163,8.682,14.004,6.053,0.734,5.319,5.310,0.000,0.000,0.000,0.000,
17.11.2025,19:49:54.232,16.313,27.976,18.587,3.243,250.0,250.0,63.203,12.897,4.348,38.363,26.482,16.429,10.053,16.233,5.873,0.536,5.337,5.319,0.000,0.001,0.000,0.000,
17.11.2025,19:49:55.239,17.672,28.428,19.361,3.226,250.0,250.0,63.134,23.258,4.359,77.806,50.937,31.577,19.360,31.197,6.017,0.698,5.319,5.310,0.000,0.000,0.000,0.000,
17.11.2025,19:49:56.235,16.313,26.130,16.746,3.204,250.0,250.0,64.067,22.856,4.358,76.284,49.988,30.997,18.991,30.617,6.005,0.677,5.328,5.319,0.000,0.000,0.000,0.375,
17.11.2025,19:49:57.230,13.594,25.809,16.820,3.225,250.0,250.0,62.074,20.317,8.266,62.658,43.960,27.265,16.695,26.934,6.007,0.583,5.424,5.373,0.000,0.000,0.000,0.000,
17.11.2025,19:49:58.238,19.032,27.905,18.888,3.226,250.0,250.0,60.815,11.282,4.613,31.603,22.458,13.926,8.532,13.766,6.221,0.744,5.477,5.477,0.000,0.000,0.000,0.000,
17.11.2025,19:49:59.230,16.313,27.546,17.774,3.146,250.0,250.0,60.829,34.346,4.356,64.128,42.434,26.318,16.116,26.000,79.228,14.300,64.928,5.651,0.000,0.002,0.000,0.000,
17.11.2025,19:50:0.237,24.469,28.122,18.327,3.175,250.0,250.0,62.371,23.259,4.249,77.842,50.877,31.546,19.331,31.166,6.172,0.819,5.353,5.234,0.001,0.000,0.000,0.000,
17.11.2025,19:50:1.227,19.032,31.105,21.156,3.258,250.0,250.0,55.567,22.510,4.333,75.235,49.322,30.586,18.736,30.218,5.761,0.602,5.159,5.150,0.000,0.001,0.000,0.000,
17.11.2025,19:50:2.236,20.391,27.113,17.380,3.174,250.0,250.0,54.572,20.063,4.359,65.998,43.628,27.054,16.574,26.723,5.611,0.540,5.071,5.071,0.000,0.000,0.000,0.000,
17.11.2025,19:50:3.228,19.032,26.832,17.030,3.130,250.0,250.0,54.351,10.743,4.163,30.267,21.363,13.245,8.118,13.085,5.917,0.558,5.359,5.359,0.000,0.000,0.000,0.000,
17.11.2025,19:50:4.237,19.032,28.573,18.762,3.203,250.0,250.0,54.271,10.989,4.285,31.173,21.991,13.631,8.360,13.472,5.854,0.588,5.266,5.266,0.000,0.000,1.000,0.000,
17.11.2025,19:50:5.232,10.875,28.520,18.778,3.161,250.0,250.0,53.327,9.004,4.030,24.122,17.454,10.823,6.631,10.701,5.615,0.570,5.045,5.045,0.000,0.000,0.000,2.250,
17.11.2025,19:50:6.228,14.953,27.906,18.016,3.176,250.0,250.0,53.625,26.975,4.357,39.300,27.061,16.783,10.278,16.574,13.956,2.328,11.628,127.486,0.000,0.000,0.000,0.000,
17.11.2025,19:50:7.235,14.953,27.198,17.416,3.166,250.0,250.0,59.773,11.956,4.357,34.854,24.325,15.081,9.244,14.897,5.777,0.525,5.252,5.252,0.000,0.000,0.000,0.000,
17.11.2025,19:50:8.229,14.953,27.350,17.581,3.147,250.0,250.0,58.625,8.297,3.445,19.951,14.502,8.990,5.512,8.880,6.920,0.890,6.030,7.846,0.000,0.000,0.000,0.000,
17.11.2025,19:50:9.238,23.110,27.688,17.858,3.171,250.0,250.0,54.950,16.983,3.858,31.904,22.167,13.741,8.426,13.570,12.272,1.817,10.455,51.623,0.000,0.000,0.000,0.000,
17.11.2025,19:50:10.230,19.032,27.724,17.994,3.159,250.0,250.0,57.343,36.051,4.174,70.203,46.105,28.585,17.520,28.242,69.131,9.300,59.831,27.414,0.000,0.000,0.000,0.000,
17.11.2025,19:50:11.239,28.547,29.003,19.534,3.242,250.0,250.0,59.184,24.212,4.344,81.414,53.160,32.965,20.195,32.573,6.021,0.558,5.463,5.427,0.000,0.000,0.000,0.000,
17.11.2025,19:50:12.234,17.672,27.775,17.957,3.194,250.0,250.0,56.390,23.245,4.319,77.947,50.975,31.611,19.364,31.231,5.850,0.545,5.305,5.305,0.000,0.000,0.000,0.000,
17.11.2025,19:50:13.228,32.625,28.551,18.692,3.173,250.0,250.0,58.600,14.011,4.343,42.676,29.164,18.082,11.082,17.862,5.813,0.534,5.279,5.270,0.000,0.000,0.000,0.000,
17.11.2025,19:50:14.236,31.266,29.344,19.558,3.203,250.0,250.0,59.754,7.958,3.812,20.100,14.837,9.196,5.641,9.086,5.871,0.712,5.159,5.168,0.000,0.000,0.000,0.000,
17.11.2025,19:50:15.228,24.469,26.983,17.549,3.215,250.0,250.0,57.959,23.037,4.235,77.029,50.359,31.225,19.134,30.857,6.053,0.549,5.504,5.427,0.000,0.000,0.000,0.500,
17.11.2025,19:50:16.238,21.750,28.490,18.737,3.156,250.0,250.0,58.719,23.661,4.367,79.306,51.864,32.154,19.710,31.762,6.014,0.578,5.436,5.418,0.000,0.000,0.000,0.000,
17.11.2025,19:50:17.233,17.672,27.134,17.370,3.142,250.0,250.0,55.168,23.400,4.355,78.483,51.334,31.834,19.500,31.454,5.867,0.543,5.324,5.305,0.000,0.000,0.000,0.000,
17.11.2025,19:50:18.228,23.110,25.862,16.088,3.139,250.0,250.0,57.985,20.970,3.787,34.909,23.981,14.869,9.112,14.685,26.837,4.754,22.083,54.680,0.000,0.000,0.000,0.000,
17.11.2025,19:50:19.236,21.750,27.818,18.058,3.131,250.0,250.0,55.456,38.208,3.969,65.859,43.282,26.842,16.440,26.511,70.497,9.760,60.737,58.188,0.000,0.000,0.000,0.000,
17.11.2025,19:50:20.228,16.313,28.031,18.246,3.157,250.0,250.0,54.963,38.912,4.175,63.043,41.665,25.837,15.828,25.518,80.538,15.490,65.048,51.975,0.000,0.000,0.000,2.250,
17.11.2025,19:50:21.234,16.313,31.523,21.701,3.218,250.0,250.0,57.918,22.473,4.091,70.716,46.366,28.750,17.616,28.395,11.898,1.160,10.738,5.000,0.000,0.000,0.000,0.000,
17.11.2025,19:50:22.238,24.469,27.768,17.922,3.208,250.0,250.0,56.212,22.072,4.324,73.781,48.420,30.025,18.395,29.657,5.554,0.545,5.009,5.009,0.000,0.000,0.000,0.000,
17.11.2025,19:50:23.237,21.750,28.009,18.195,3.189,250.0,250.0,56.846,11.901,4.118,34.480,23.935,14.837,9.098,14.665,6.147,0.558,5.589,5.589,0.000,0.000,0.000,0.000,
17.11.2025,19:50:24.229,28.547,29.611,19.772,3.222,250.0,250.0,60.216,8.259,3.764,21.058,15.404,9.554,5.850,9.431,6.084,0.725,5.359,5.359,0.000,0.000,0.000,0.000,
17.11.2025,19:50:25.226,13.594,28.080,18.251,3.117,250.0,250.0,58.747,20.818,4.321,45.073,30.608,18.985,11.623,18.752,13.407,1.959,11.448,52.007,0.000,0.000,0.375,0.000,
17.11.2025,19:50:26.236,21.750,27.251,17.525,3.114,250.0,250.0,62.539,34.480,4.272,73.129,47.967,29.740,18.227,29.385,67.762,8.724,59.038,6.553,0.000,0.000,0.000,0.000,
17.11.2025,19:50:27.229,19.032,28.216,18.507,3.122,250.0,250.0,59.490,23.167,4.308,77.549,50.734,31.462,19.272,31.083,5.999,0.634,5.365,5.261,0.000,0.000,0.000,0.000,
17.11.2025,19:50:28.236,20.391,27.492,17.683,3.128,250.0,250.0,52.345,21.548,4.396,71.369,46.979,29.129,17.850,28.785,5.841,0.549,5.292,5.292,0.000,0.000,0.000,0.000,
