Date,Time,"VR VCC 전류 (SVID IOUT) [A]","CPU 패키지 전력 소비 [W]","IA 코어 전력 소비 [W]","시스템 에이전트 전력 소비 [W]","PL1 전력 제한 (Static) [W]","PL2 전력 제한 (Static) [W]","GPU 전력 소비 [W]","GPU 라인 전력 소비 (avg) [W]","GPU PCIe +12V 입력 전력 소비 [W]","GPU 12VHPWR 전력 소비 [W]","GPU Unknown Rail (D6) 전력 소비 (sum) [W]","GPU Core (NVVDD) 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D4) 전력 소비 (sum) [W]","GPU Misc0 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D) 전력 소비 (sum) [W]","GPU Unknown Rail (10) 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","나머지 칩 전력 소비 [W]","PCH 전력 소비 [W]","총 전력 소비 [W]","총 전력 소비 [W]",
20.11.2025,11:59:43.607,40.782,13.386,4.241,2.961,250.0,250.0,9.699,3.910,2.892,7.541,6.481,4.014,2.467,3.964,4.054,0.420,3.634,3.634,0.000,0.000,0.000,0.000,
20.11.2025,11:59:44.605,10.875,19.776,10.577,3.022,250.0,250.0,12.531,9.227,4.311,26.400,19.047,11.811,7.236,11.676,4.070,0.419,3.651,3.651,0.000,0.000,0.000,0.000,
20.11.2025,11:59:45.601,61.173,16.864,7.742,2.938,250.0,250.0,18.993,4.350,2.806,9.307,7.523,4.663,2.860,4.602,4.054,0.420,3.634,3.634,0.000,0.000,0.000,0.000,
20.11.2025,11:59:46.610,17.672,37.457,27.946,3.276,250.0,250.0,15.126,5.183,3.136,12.152,9.487,5.879,3.608,5.818,4.057,0.423,3.634,3.634,0.000,0.000,0.000,0.000,
20.11.2025,11:59:47.600,112.830,114.999,104.037,4.224,250.0,250.0,15.299,3.906,2.965,7.455,6.475,4.017,2.458,3.968,4.046,0.420,3.626,3.626,0.001,0.000,2.375,0.000,
20.11.2025,11:59:48.602,107.392,188.259,176.435,4.783,250.0,250.0,13.065,6.956,3.809,18.258,13.687,8.487,5.200,8.389,4.046,0.420,3.626,3.634,0.000,0.000,0.500,2.125,
20.11.2025,11:59:49.606,118.267,177.961,165.985,4.871,250.0,250.0,13.162,3.985,3.099,7.627,6.666,4.125,2.541,4.076,4.046,0.420,3.626,3.626,0.000,0.000,2.375,2.500,
20.11.2025,11:59:50.606,116.908,166.540,154.711,4.798,250.0,250.0,11.602,3.975,3.149,7.541,6.643,4.113,2.530,4.064,4.046,0.420,3.626,3.618,0.000,0.000,2.750,2.250,
20.11.2025,11:59:51.615,119.627,182.759,170.780,4.856,250.0,250.0,11.586,4.013,3.185,7.639,6.727,4.174,2.553,4.112,4.057,0.423,3.634,3.626,0.000,0.000,2.750,0.875,
20.11.2025,11:59:52.602,122.346,174.843,162.924,4.831,250.0,250.0,11.560,4.106,3.002,8.179,6.953,4.312,2.641,4.251,4.046,0.420,3.626,3.626,0.000,0.000,2.625,2.500,
20.11.2025,11:59:53.603,93.798,178.708,166.706,4.867,250.0,250.0,11.614,4.241,3.026,8.596,7.217,4.480,2.737,4.418,4.160,0.465,3.695,3.618,0.000,0.000,2.625,1.625,
20.11.2025,11:59:54.616,118.267,172.601,160.741,4.810,250.0,250.0,11.340,4.048,2.818,8.155,6.807,4.219,2.588,4.170,4.046,0.420,3.626,3.626,0.000,0.000,2.625,2.250,
20.11.2025,11:59:55.609,106.033,174.596,162.644,4.883,250.0,250.0,11.439,3.957,2.891,7.737,6.606,4.089,2.517,4.039,4.038,0.420,3.618,3.618,0.000,0.000,1.625,0.375,
20.11.2025,11:59:56.614,103.314,182.664,170.791,4.815,250.0,250.0,11.568,4.086,3.087,8.032,6.901,4.285,2.616,4.236,4.038,0.420,3.618,3.626,0.000,0.000,2.750,0.875,
