Date,Time,"VR VCC 전류 (SVID IOUT) [A]","CPU 패키지 전력 소비 [W]","IA 코어 전력 소비 [W]","시스템 에이전트 전력 소비 [W]","PL1 전력 제한 (Static) [W]","PL2 전력 제한 (Static) [W]","GPU 전력 소비 [W]","GPU 라인 전력 소비 (avg) [W]","GPU PCIe +12V 입력 전력 소비 [W]","GPU 12VHPWR 전력 소비 [W]","GPU Unknown Rail (D6) 전력 소비 (sum) [W]","GPU Core (NVVDD) 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D4) 전력 소비 (sum) [W]","GPU Misc0 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D) 전력 소비 (sum) [W]","GPU Unknown Rail (10) 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","나머지 칩 전력 소비 [W]","PCH 전력 소비 [W]","총 전력 소비 [W]","총 전력 소비 [W]",
20.11.2025,12:1:56.661,114.189,161.966,150.837,4.362,250.0,250.0,23.938,5.666,3.246,13.856,10.608,6.573,4.035,6.499,4.120,0.464,3.656,3.601,0.000,0.000,1.250,0.000,
20.11.2025,12:1:57.655,106.033,161.840,150.789,4.344,250.0,250.0,21.196,7.633,3.992,20.698,15.316,9.491,5.825,9.381,4.015,0.414,3.601,3.601,0.000,0.000,2.625,1.625,
20.11.2025,12:1:58.652,110.111,163.300,152.187,4.351,250.0,250.0,23.145,7.230,3.870,19.288,14.362,8.904,5.458,8.806,4.011,0.418,3.593,3.593,0.000,0.000,0.000,0.375,
20.11.2025,12:1:59.653,110.111,162.177,150.902,4.429,250.0,250.0,20.397,9.498,4.321,27.453,19.706,12.226,7.480,12.079,4.055,0.453,3.602,3.601,0.000,0.000,1.375,2.500,
20.11.2025,12:2:0.659,96.517,166.817,155.735,4.389,250.0,250.0,20.855,7.203,3.539,19.484,14.286,8.854,5.432,8.744,4.043,0.442,3.601,3.601,0.000,0.000,0.500,2.250,
20.11.2025,12:2:1.651,104.673,152.684,141.571,4.352,250.0,250.0,19.184,8.204,3.980,22.881,16.671,10.329,6.342,10.206,4.015,0.414,3.601,3.601,0.000,0.000,2.000,0.000,
20.11.2025,12:2:2.656,100.595,161.208,150.316,4.266,250.0,250.0,19.091,8.919,4.261,25.333,18.358,11.380,6.978,11.246,4.015,0.414,3.601,3.601,0.000,0.000,0.000,0.000,
20.11.2025,12:2:3.653,110.111,153.897,142.864,4.267,250.0,250.0,18.591,9.376,4.273,27.037,19.429,12.045,7.384,11.898,4.048,0.446,3.602,3.601,0.000,0.000,2.250,0.000,
20.11.2025,12:2:4.663,104.673,159.401,148.452,4.284,250.0,250.0,24.323,5.081,3.430,11.514,9.272,5.752,3.520,5.679,4.019,0.418,3.601,3.601,0.000,0.000,1.250,0.000,
20.11.2025,12:2:5.675,104.673,156.242,145.263,4.303,250.0,250.0,17.648,5.632,3.331,13.709,10.569,6.547,4.022,6.474,4.034,0.439,3.595,3.601,0.000,0.000,2.500,1.500,
20.11.2025,12:2:6.667,114.189,165.118,154.148,4.270,250.0,250.0,16.514,7.112,3.759,18.895,14.055,8.720,5.335,8.610,4.074,0.472,3.602,3.601,0.000,0.000,0.000,1.000,
20.11.2025,12:2:7.670,104.673,158.387,147.414,4.327,250.0,250.0,15.352,5.236,3.418,12.103,9.633,5.976,3.657,5.903,4.034,0.439,3.595,3.601,0.000,0.000,0.000,0.000,
20.11.2025,12:2:8.665,100.595,162.795,151.703,4.362,250.0,250.0,14.594,4.094,3.137,8.044,6.950,4.310,2.640,4.248,4.011,0.418,3.593,3.593,0.000,0.000,1.250,1.125,
20.11.2025,12:2:9.666,103.314,169.642,158.229,4.529,250.0,250.0,17.479,4.014,2.978,7.897,6.750,4.185,2.565,4.136,4.019,0.418,3.601,3.593,0.000,0.000,1.250,1.500,
20.11.2025,12:2:10.664,111.470,161.418,150.290,4.374,250.0,250.0,18.891,5.145,3.051,12.042,9.359,5.802,3.557,5.741,4.153,0.443,3.710,3.593,0.000,0.000,0.000,1.500,
20.11.2025,12:2:11.675,106.033,160.412,149.299,4.359,250.0,250.0,18.917,4.050,2.978,8.044,6.833,4.245,2.588,4.196,4.011,0.418,3.593,3.593,0.000,0.000,0.000,1.625,
20.11.2025,12:2:12.669,95.158,166.712,155.720,4.361,250.0,250.0,18.731,7.138,3.723,19.055,14.130,8.757,5.373,8.659,4.039,0.446,3.593,3.601,0.000,0.000,2.375,1.375,
20.11.2025,12:2:13.671,107.392,156.516,145.440,4.334,250.0,250.0,21.291,7.679,3.833,21.017,15.412,9.551,5.861,9.441,4.039,0.446,3.593,3.601,0.000,0.000,2.500,1.375,
20.11.2025,12:2:14.671,104.673,164.991,153.964,4.294,250.0,250.0,20.250,8.359,4.078,23.359,17.025,10.561,6.464,10.426,4.040,0.447,3.593,3.601,0.000,0.000,0.000,0.375,
20.11.2025,12:2:15.668,99.236,148.362,137.298,4.339,250.0,250.0,20.960,7.494,3.955,20.207,14.986,9.296,5.690,9.185,4.014,0.421,3.593,3.593,0.000,0.000,2.500,0.625,
20.11.2025,12:2:16.680,88.361,161.820,150.821,4.342,250.0,250.0,20.276,6.647,3.625,17.302,12.990,8.046,4.944,7.948,4.011,0.418,3.593,3.593,0.000,0.000,2.375,1.125,
20.11.2025,12:2:17.689,108.752,168.243,157.292,4.270,250.0,250.0,21.743,4.012,2.841,8.032,6.747,4.183,2.564,4.134,4.011,0.418,3.593,3.593,0.000,0.000,2.375,2.125,
20.11.2025,12:2:18.683,103.314,161.567,150.430,4.329,250.0,250.0,14.558,4.435,3.074,9.417,7.751,4.808,2.943,4.747,4.011,0.418,3.593,3.593,0.000,0.000,0.000,2.000,
20.11.2025,12:2:19.692,104.673,148.474,137.419,4.332,250.0,250.0,20.085,8.044,4.054,22.194,16.289,10.095,6.194,9.972,4.021,0.420,3.601,3.601,0.000,0.000,1.125,2.375,
20.11.2025,12:2:20.685,103.314,171.124,160.153,4.335,250.0,250.0,19.797,8.064,4.078,22.195,16.299,10.106,6.193,9.983,4.094,0.439,3.655,3.601,0.000,0.000,1.375,2.125,
20.11.2025,12:2:21.684,40.782,132.883,122.146,4.084,250.0,250.0,23.642,7.046,3.735,18.713,13.920,8.634,5.286,8.536,4.015,0.414,3.601,3.601,0.000,0.000,0.000,0.000,
20.11.2025,12:2:22.698,2.719,37.040,27.229,3.481,250.0,250.0,25.400,8.458,4.139,23.690,17.272,10.709,6.563,10.574,4.015,0.414,3.601,3.601,0.000,0.000,0.000,0.000,
20.11.2025,12:2:23.697,2.719,11.902,2.959,2.848,250.0,250.0,14.234,4.044,2.891,8.105,6.824,4.235,2.589,4.186,4.011,0.418,3.593,3.593,0.000,0.000,0.000,0.000,
20.11.2025,12:2:24.726,2.719,13.475,4.387,2.921,250.0,250.0,13.067,4.818,3.051,10.889,8.654,5.364,3.290,5.303,4.019,0.418,3.601,3.593,0.000,0.000,0.000,0.000,
Date,Time,"VR VCC 전류 (SVID IOUT) [A]","CPU 패키지 전력 소비 [W]","IA 코어 전력 소비 [W]","시스템 에이전트 전력 소비 [W]","PL1 전력 제한 (Static) [W]","PL2 전력 제한 (Static) [W]","GPU 전력 소비 [W]","GPU 라인 전력 소비 (avg) [W]","GPU PCIe +12V 입력 전력 소비 [W]","GPU 12VHPWR 전력 소비 [W]","GPU Unknown Rail (D6) 전력 소비 (sum) [W]","GPU Core (NVVDD) 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D4) 전력 소비 (sum) [W]","GPU Misc0 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D) 전력 소비 (sum) [W]","GPU Unknown Rail (10) 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","나머지 칩 전력 소비 [W]","PCH 전력 소비 [W]","총 전력 소비 [W]","총 전력 소비 [W]",
,,CPU [#0]: Intel Core Ultra 7 265KF: Enhanced,CPU [#0]: Intel Core Ultra 7 265KF: Enhanced,CPU [#0]: Intel Core Ultra 7 265KF: Enhanced,CPU [#0]: Intel Core Ultra 7 265KF: Enhanced,CPU [#0]: Intel Core Ultra 7 265KF: Enhanced,CPU [#0]: Intel Core Ultra 7 265KF: Enhanced,GPU [#1]: NVIDIA GeForce RTX 5090: GIGABYTE GeForce RTX 5090 GAMING OC 32G (GV-N5090GAMING OC-32GD),GPU [#1]: NVIDIA GeForce RTX 5090: GIGABYTE GeForce RTX 5090 GAMING OC 32G (GV-N5090GAMING OC-32GD),GPU [#1]: NVIDIA GeForce RTX 5090: GIGABYTE GeForce RTX 5090 GAMING OC 32G (GV-N5090GAMING OC-32GD),GPU [#1]: NVIDIA GeForce RTX 5090: GIGABYTE GeForce RTX 5090 GAMING OC 32G (GV-N5090GAMING OC-32GD),GPU [#1]: NVIDIA GeForce RTX 5090: GIGABYTE GeForce RTX 5090 GAMING OC 32G (GV-N5090GAMING OC-32GD),GPU [#1]: NVIDIA GeForce RTX 5090: GIGABYTE GeForce RTX 5090 GAMING OC 32G (GV-N5090GAMING OC-32GD),GPU [#1]: NVIDIA GeForce RTX 5090: GIGABYTE GeForce RTX 5090 GAMING OC 32G (GV-N5090GAMING OC-32GD),GPU [#1]: NVIDIA GeForce RTX 5090: GIGABYTE GeForce RTX 5090 GAMING OC 32G (GV-N5090GAMING OC-32GD),GPU [#1]: NVIDIA GeForce RTX 5090: GIGABYTE GeForce RTX 5090 GAMING OC 32G (GV-N5090GAMING OC-32GD),GPU [#1]: NVIDIA GeForce RTX 5090: GIGABYTE GeForce RTX 5090 GAMING OC 32G (GV-N5090GAMING OC-32GD),GPU [#1]: NVIDIA GeForce RTX 5090: GIGABYTE GeForce RTX 5090 GAMING OC 32G (GV-N5090GAMING OC-32GD),GPU [#1]: NVIDIA GeForce RTX 5090: GIGABYTE GeForce RTX 5090 GAMING OC 32G (GV-N5090GAMING OC-32GD),CPU [#0]: Intel Core Ultra 7 265KF: Enhanced,CPU [#0]: Intel Core Ultra 7 265KF: Enhanced,DDR5 DIMM [#3]: Micron CP32G64C40U5B.M8B1 (BANK 0/DIMMA2),DDR5 DIMM [#1]: Micron CP32G64C40U5B.M8B1 (BANK 1/DIMMB2),
