Date,Time,"VR VCC 전류 (SVID IOUT) [A]","CPU 패키지 전력 소비 [W]","IA 코어 전력 소비 [W]","시스템 에이전트 전력 소비 [W]","PL1 전력 제한 (Static) [W]","PL2 전력 제한 (Static) [W]","GPU 전력 소비 [W]","GPU 라인 전력 소비 (avg) [W]","GPU PCIe +12V 입력 전력 소비 [W]","GPU 12VHPWR 전력 소비 [W]","GPU Unknown Rail (D6) 전력 소비 (sum) [W]","GPU Core (NVVDD) 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D4) 전력 소비 (sum) [W]","GPU Misc0 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D) 전력 소비 (sum) [W]","GPU Unknown Rail (10) 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","나머지 칩 전력 소비 [W]","PCH 전력 소비 [W]","총 전력 소비 [W]","총 전력 소비 [W]",
20.11.2025,10:2:6.054,61.173,102.821,89.660,5.479,250.0,250.0,12.715,6.103,3.626,15.401,11.800,7.323,4.477,7.237,3.868,0.434,3.434,3.431,0.000,0.000,2.750,3.000,
20.11.2025,10:2:7.060,67.970,96.743,83.601,5.507,250.0,250.0,17.674,3.880,3.027,7.541,6.563,4.061,2.502,4.012,3.830,0.399,3.431,3.431,0.000,0.000,2.750,2.875,
20.11.2025,10:2:8.054,63.892,111.455,98.224,5.523,250.0,250.0,14.657,4.367,3.064,9.369,7.717,4.785,2.932,4.724,3.828,0.406,3.422,3.422,0.000,0.000,2.875,2.875,
20.11.2025,10:2:9.063,63.892,102.719,89.556,5.516,250.0,250.0,11.880,5.083,3.051,12.054,9.366,5.811,3.555,5.737,3.919,0.426,3.493,3.422,0.000,0.000,2.750,2.875,
20.11.2025,10:2:10.065,63.892,106.015,92.795,5.503,250.0,250.0,12.377,3.691,2.745,7.100,6.114,3.793,2.321,3.744,3.830,0.399,3.431,3.431,0.000,0.000,2.875,2.875,
20.11.2025,10:2:11.065,62.532,106.457,93.311,5.482,250.0,250.0,11.348,3.769,2.891,7.259,6.293,3.901,2.392,3.864,3.830,0.399,3.431,3.431,0.000,0.000,2.875,3.000,
20.11.2025,10:2:12.066,65.251,99.391,86.228,5.470,250.0,250.0,11.178,3.864,3.076,7.431,6.519,4.052,2.467,4.003,3.830,0.399,3.431,3.431,0.000,0.000,2.875,3.000,
20.11.2025,10:2:13.057,61.173,110.107,96.913,5.476,250.0,250.0,11.111,4.109,2.941,8.510,7.109,4.408,2.701,4.359,3.821,0.399,3.422,3.422,0.000,0.000,2.875,3.000,
20.11.2025,10:2:14.064,66.610,107.790,94.605,5.475,250.0,250.0,11.093,6.168,3.602,15.696,11.972,7.421,4.551,7.336,3.834,0.412,3.422,3.431,0.000,0.000,2.875,3.000,
20.11.2025,10:2:15.070,69.329,104.473,91.310,5.462,250.0,250.0,14.374,3.718,3.002,6.941,6.182,3.834,2.348,3.785,3.830,0.399,3.431,3.431,0.000,0.000,2.750,3.000,
20.11.2025,10:2:16.075,66.610,98.328,85.206,5.457,250.0,250.0,12.863,3.718,2.966,6.990,6.190,3.832,2.358,3.783,3.821,0.399,3.422,3.422,0.000,0.000,2.875,3.000,
20.11.2025,10:2:17.081,66.610,106.048,92.863,5.467,250.0,250.0,11.174,3.654,2.953,6.757,6.027,3.744,2.283,3.694,3.830,0.399,3.431,3.422,0.000,0.000,2.750,3.125,
20.11.2025,10:2:18.087,66.610,111.544,98.393,5.464,250.0,250.0,11.494,4.166,2.818,8.854,7.239,4.490,2.749,4.441,3.821,0.399,3.422,3.431,0.000,0.000,2.875,2.875,
20.11.2025,10:2:19.088,58.454,103.240,90.096,5.463,250.0,250.0,13.532,3.706,2.916,6.990,6.153,3.819,2.334,3.770,3.830,0.399,3.431,3.422,0.000,0.000,2.875,3.000,
20.11.2025,10:2:20.087,31.266,100.743,87.619,5.467,250.0,250.0,11.938,3.655,3.039,6.671,6.028,3.745,2.283,3.696,3.830,0.399,3.431,3.422,0.000,0.000,2.000,2.375,
20.11.2025,10:2:21.097,63.892,47.823,36.220,4.651,250.0,250.0,12.036,3.759,2.855,7.247,6.270,3.889,2.381,3.840,3.839,0.399,3.440,3.431,0.000,0.000,2.750,3.125,
20.11.2025,10:2:22.117,67.970,100.841,88.444,5.052,250.0,250.0,15.823,4.117,2.892,8.584,7.120,4.420,2.700,4.371,3.830,0.399,3.431,3.422,0.002,0.000,2.750,3.000,
20.11.2025,10:2:23.110,76.126,101.875,88.715,5.488,250.0,250.0,12.188,3.661,2.806,6.928,6.040,3.745,2.295,3.708,3.830,0.399,3.431,3.431,0.000,0.000,2.750,2.875,
20.11.2025,10:2:24.113,67.970,99.618,86.402,5.507,250.0,250.0,12.581,3.757,2.990,7.124,6.280,3.888,2.392,3.839,3.819,0.397,3.422,3.422,0.000,0.000,2.875,3.000,
20.11.2025,10:2:25.103,62.532,100.914,87.693,5.476,250.0,250.0,11.487,3.682,2.966,6.855,6.096,3.778,2.318,3.729,3.830,0.399,3.431,3.422,0.000,0.000,2.875,2.875,
20.11.2025,10:2:26.104,66.610,106.311,93.167,5.467,250.0,250.0,12.325,6.624,3.676,17.364,13.054,8.098,4.956,8.000,3.830,0.399,3.431,3.431,0.000,0.000,2.875,3.000,
20.11.2025,10:2:27.102,63.892,97.682,84.531,5.446,250.0,250.0,13.435,4.289,3.039,9.099,7.537,4.677,2.860,4.616,3.821,0.399,3.422,3.422,0.000,0.000,2.875,3.000,
20.11.2025,10:2:28.107,62.532,102.331,89.204,5.460,250.0,250.0,11.666,3.828,3.198,7.173,6.443,3.988,2.455,3.939,3.830,0.399,3.431,3.422,0.000,0.000,2.875,3.000,
20.11.2025,10:2:29.106,59.813,109.821,96.691,5.466,250.0,250.0,12.174,3.840,3.211,7.210,6.464,4.011,2.453,3.962,3.830,0.399,3.431,3.431,0.000,0.000,2.875,3.000,
20.11.2025,10:2:30.111,61.173,106.187,92.985,5.488,250.0,250.0,12.991,3.704,2.856,7.051,6.148,3.817,2.331,3.768,3.821,0.399,3.422,3.422,0.000,0.000,2.875,2.875,
